BVP,EDA,HR,TEMP,Tin,Rhin,TSV
-0.08,0.69,92.6,34.39,24.9,41.1,-1
0.11,0.65,93.58,34.41,24.9,41.7,-1
-0.11,0.65,89.49,34.43,24.9,40.7,-1
0.17,0.63,94,34.49,24.9,40.7,-1
-0.16,0.67,86.86,34.55,24.8,40.6,-1
0.06,0.79,70.61,34.65,24.8,40.6,-1
-0.33,0.81,84.57,34.76,24.7,40.6,-1
0.28,0.83,75.2,34.91,24.7,40.6,-1
0.06,0.85,73.67,35,24.7,40.6,-1
-0.03,0.85,81.07,35.03,24.6,40.7,-1
-0.12,0.8,96.3,35.02,24.6,40.7,-1
0.76,0.79,91.24,35,24.6,40.6,-1
-0.53,1.35,83.56,34.64,24.5,40.4,-1
-0.09,1.48,87.09,34.66,24.5,40.3,-1
0.29,1.27,79.03,34.65,24.5,40.3,-1
-0.24,1.47,89.4,34.65,24.5,40.4,-1
0.1,1.87,88.31,34.63,24.5,40.3,-1
-0.04,1.9,85.01,34.6,24.5,40.2,-1
-0.34,2.08,88.67,34.6,24.5,40.2,-1
0.2,2.37,87.71,34.61,24.4,40.1,-1
0.6,2.3,88.3,34.54,24.4,40,-1
-0.82,2.29,86.72,34.53,24.4,40.2,-1
0.17,2.14,87.77,34.57,24.4,40.1,-1
0.09,1.94,82.72,34.56,24.4,40,-1
-0.73,2.04,81.05,34.56,24.4,39.9,-1
0.12,1.98,81.5,34.52,24.3,40,-1
0.61,1.71,81.66,34.46,24.3,39.7,-1
0.05,1.78,84.61,34.42,24.3,39.8,-1
0.02,1.68,88.34,34.37,24.3,39.6,-1
-0.02,1.29,84.12,34.3,24.3,39.7,-1
0.03,0.85,79.48,34.22,24.2,39.6,-1
-0.2,0.57,82.14,34.17,24.2,39.6,-1
0.32,0.88,81.16,34.17,24.2,39.5,-1
-0.3,0.89,83.16,34.22,24.2,39.5,-1
-0.06,1,87.19,34.26,24.2,39.6,-1
0.18,1.08,84.25,34.27,24.2,39.6,-1
-0.03,1.21,82.9,34.26,24.1,39.5,-1
0.08,1.03,87.11,34.24,24.1,39.5,-1
-0.02,0.94,92.68,34.22,24.1,39.5,-1
0.1,0.83,86.53,34.17,24.1,39.4,-1
0.12,0.74,86.4,34.13,24.1,39.4,-1
-0.36,0.66,86.46,34.16,24.1,39.4,-1
0.19,0.79,84.09,34.16,24.1,39.2,-1
-0.17,0.75,80.84,34.14,24,39.3,-1
0,0.7,79.92,34.13,24,39.2,-1
0.11,0.71,98.11,34.13,24,39.1,-1
-0.09,0.64,97.55,34.13,24,39.1,-1
0.19,0.59,82.64,34.12,24,39.1,-1
-0.26,0.61,86.6,34.12,24,39,-1
0.12,0.51,93.53,34.08,24,39.2,-1
-0.08,0.18,89.01,33.8,24,43.9,-1
-0.06,0.22,84.93,33.98,24.1,47.7,-1
0.13,0.28,80.58,34.08,24.1,49.8,-1
0.18,0.25,77.59,33.95,24.2,50.5,-1
-1.22,0.27,81.08,34.08,24.2,52.2,-1
2.62,0.34,76.6,34.21,24.3,52.4,-1
-1.48,0.26,79.41,34.17,24.4,53.5,-1
-0.04,0.22,85.84,34.19,24.4,54.1,-1
-0.02,0.29,88.84,34.22,24.5,55,-1
-0.05,0.25,89.91,34.14,24.5,54.9,-1
0.17,0.25,84.31,34.1,24.6,55.1,-1
0.11,0.13,84.79,33.93,24.6,55.8,-1
-0.29,0.18,86.94,34.06,24.7,55.8,-1
-0.43,0.21,93.06,34.15,24.8,56.1,-1
0.48,0.22,87,34.26,24.8,56.2,-1
0.08,0.24,91.7,34.34,24.9,56.9,-1
-0.14,0.29,89.75,34.46,24.9,56.8,-1
0.15,0.31,95.85,34.61,25,57.3,-1
-0.01,0.32,93.15,34.72,25,57.1,-1
-0.1,0.34,87.84,34.81,25.1,57.4,-1
0.02,0.31,90.86,34.83,25.1,57.8,-1
0,0.32,92.21,34.88,25.2,58.3,-1
0.03,0.34,91.12,34.97,25.2,58.3,-1
0.06,0.37,87.97,35,25.3,57.9,-1
0.05,0.39,87.22,35.04,25.4,58.2,-1
-0.12,0.4,86.85,35.08,25.4,58.5,-1
0.1,0.46,87.06,35.05,25.5,58.6,-1
-0.06,0.51,87.52,34.99,25.5,58.5,-1
-0.03,0.54,86.72,35.02,25.6,58.7,-1
-0.26,0.65,86.95,35.08,25.6,58.8,-1
0.27,0.9,92.81,35.13,25.7,58.8,-1
0.06,0.96,87.25,35.14,25.7,59.1,-1
-0.11,1.3,87.33,35.18,25.7,59.1,-1
0,2.33,90.5,35.32,25.8,58.8,0
0.05,2.89,90.17,35.42,25.8,59.3,0
-0.05,3.89,88.65,35.54,25.9,58.7,0
0.03,4.34,92.26,35.56,26,58.9,0
0.13,4.48,89.82,35.58,26,59.1,0
-0.16,4.83,89.36,35.64,26,54.9,0
0.07,4.85,86.96,35.74,26,52,0
-0.04,5.08,89.97,35.8,26,49.1,0
-0.05,5.31,91.87,35.87,26,48.3,0
0.09,5.13,86.6,35.92,25.9,54,0
-0.07,5.68,86.49,35.99,25.9,57.2,0
-0.07,5.75,83.2,36,25.9,58,0
0.15,4.69,83.47,35.92,25.9,57.2,0
-0.36,3.87,83.66,35.82,25.9,52.9,0
0.33,3.7,92.5,35.68,25.9,51.1,0
0.12,3.27,80.57,35.64,25.9,51.2,0
-0.1,2.96,81.07,35.61,25.9,56.1,0
0.06,2.63,84.96,35.64,25.9,57.7,0
-0.07,2.38,85.48,35.67,25.9,59.2,0
0.08,2.15,86.47,35.72,25.9,56,0
-0.18,1.92,87.28,35.74,25.9,53.1,0
-0.02,1.79,86.87,35.78,25.9,51.1,0
0.1,1.69,86.64,35.8,25.8,53.5,0
-0.05,1.57,85.25,35.75,25.8,57.1,0
-0.02,1.5,86.55,35.77,25.9,58.4,0
0.12,1.46,80.77,35.8,25.9,58.7,0
0.04,1.39,82.08,35.81,25.9,54.5,0
-0.28,1.37,87.09,35.87,25.9,52.2,0
0.13,1.47,88.78,35.91,25.9,51.2,0
-0.01,1.45,81,35.88,25.9,55.5,0
0.04,1.44,81.61,35.86,25.8,57.5,0
-0.18,1.51,82.74,35.89,25.8,58.6,0
0.1,1.61,82.72,35.88,25.8,57,0
0.22,1.6,82.51,35.88,25.8,53.6,0
-0.13,1.63,85.42,35.89,25.8,51.5,0
0,1.56,86.05,35.84,25.7,52.8,0
0,1.47,84.74,35.78,25.7,57.2,0
-0.07,1.65,81.78,35.81,25.7,59,0
0.26,2.16,81.72,35.82,25.7,59.1,0
-0.36,3.21,88.07,35.78,25.7,55,0
-0.06,3.06,107.43,35.66,25.7,51.9,0
0.26,2.87,113.33,35.56,25.6,51.5,0
-0.07,2.91,94.28,35.48,25.6,56.3,0
0.79,2.5,77.46,35.34,25.6,58.5,0
-0.59,2.06,77.57,35.18,25.7,60.1,0
0.15,1.83,81.59,35.08,25.7,58.9,0
-0.42,1.73,89.1,35.1,25.7,59.2,0
0.2,1.59,91.71,35.2,25.7,59.9,0
-0.17,1.51,110.54,35.19,25.7,60.4,0
0.02,1.41,99.86,35.08,25.8,61.5,0
0.15,1.33,90.74,35.13,25.8,61.9,0
-0.17,1.25,96.38,35.1,25.8,62.4,0
0.04,1.18,100.52,35,25.9,63,0
-0.21,1.12,96.52,35.05,25.9,63.6,0
0.39,1.06,99.41,35.04,25.9,63.7,0
-0.09,1.02,98.05,35.03,26,64,0
-0.32,0.99,82.24,35,26,63.7,0
0.31,0.98,75.9,35.01,26,62.2,0
-0.1,0.95,94.71,35.01,26.1,63.6,0
-0.15,0.91,80.38,35,26.1,63.6,0
0.19,0.9,94.31,35.07,26.2,64.1,0
0.43,0.87,96.58,35.08,26.2,63.9,0
-0.6,0.85,99.66,35.06,26.2,64.1,0
0.22,0.84,97.01,35.06,26.2,63.9,0
-0.08,0.82,99.78,35.06,26.3,63.9,0
-0.01,0.8,97.1,35.04,26.3,64,0
0.17,0.8,91.85,35.05,26.3,63.6,0
-0.17,0.84,91.7,35.19,26.4,64.1,0
0.12,0.87,89.74,35.26,26.4,63.7,0
-0.07,0.86,86.69,35.32,26.5,64.2,0
0.09,0.84,86.48,35.37,26.5,64,0
-0.23,0.84,96.03,35.39,26.5,63.7,0
0.04,1.05,92.34,35.43,26.6,63.2,0
0.42,1.89,96.86,35.49,26.6,62.6,0
-0.34,3.47,105.69,35.5,26.6,62.3,0
-0.29,2.72,95.68,35.49,26.7,62.3,0
0.14,2.38,98.95,35.48,26.7,62.1,0
0.25,2.01,91.13,35.49,26.7,62.1,0
0.22,2.05,99.26,35.5,26.8,61.7,0
-0.13,1.91,97.03,35.52,26.8,61.7,0
-0.1,1.67,102.66,35.56,26.8,61.4,0
-0.11,1.5,99.8,35.59,26.8,61.4,0
-0.09,1.42,94.12,35.65,26.9,61.4,0
0.08,1.32,88.4,35.7,26.9,61.4,0
0.05,1.23,88.11,35.76,26.9,61.4,0
-0.09,1.16,90.75,35.77,26.9,61.3,0
-0.07,1.09,86.47,35.75,27,61.1,0
0.17,1.04,90.71,35.72,27,61,0
0.12,1,85.66,35.68,27,61,0
-0.07,0.97,85.06,35.66,27,61,0
0.04,0.98,86.28,35.66,27,60.8,0
1.06,0.98,83.33,35.67,27.1,61,0
-0.26,0.93,84.83,35.65,27.1,60.7,0
-1.25,0.95,78.23,35.63,27.1,60.5,0
0.4,0.98,81.85,35.62,27.1,60.5,0
0.3,1.12,79.17,35.65,27.1,60.3,0
-0.34,1.42,75.51,35.76,27.1,60.4,0
0.51,1.74,89.55,35.87,27.2,60.2,0
-0.42,1.47,102.98,35.87,27.2,60.3,0
-0.31,1.29,103.89,35.9,27.2,60.2,0
0.08,1.22,99.07,35.99,27.2,60.1,0
0.92,1.48,93.83,36.07,27.3,60.2,0
-1.38,2.39,79.58,36.15,27.3,60.1,0
0.31,2.99,97.95,36.18,27.3,60,0
0.28,3.96,101.83,36.27,27.3,59.9,0
0.45,5.25,82.31,36.42,27.3,59.9,0
-1.07,5.73,98.77,36.44,27.3,60,0
0.53,6.4,109.89,36.44,27.3,60,0
-0.02,6.32,96.73,36.34,27.4,59.9,0
1.68,6.81,79.61,36.37,27.4,60,0
-1.99,6.64,78.51,36.22,27.4,60.2,0
0.45,7.29,79.73,35.93,27.4,60.5,0
1.15,8.68,97.63,36.03,27.4,60.5,1
-1.24,8.88,100.06,36.24,27.4,60.5,1
0.22,8.81,92.4,36.09,27.4,60.4,1
-0.41,9.08,92.69,36.21,27.4,60.9,1
0.41,8.67,97.95,36.26,27.5,60.8,1
-0.16,9.39,102.41,36.13,27.5,61.4,1
-0.56,9.65,98.94,36.24,27.5,61.2,1
0.48,9.62,98.12,36.15,27.5,61.5,1
0.08,8.98,92.55,36.13,27.5,60.9,1
0.03,8.28,92.74,36.04,27.5,61,1
-0.03,8.65,100.64,36.01,27.5,61,1
-0.08,8.94,92.49,36.09,27.5,61.2,1
0.21,9.28,91.55,36.08,27.6,61,1
-0.2,9.07,92.11,36.09,27.6,61,1
-0.04,8.86,92.16,36.12,27.6,61.1,1
0.01,9.41,90.68,36.22,27.6,61.3,1
0.1,9.61,90.51,36.24,27.6,61.5,1
-0.02,9.05,91.47,36.18,27.6,61.4,1
-0.03,9.14,93.7,36.16,27.6,61.4,1
-0.09,9.03,83.78,36.09,27.6,61.4,1
0.08,9.41,89.5,36.07,27.6,61.5,1
0.1,9.19,92.17,35.97,27.6,61.9,1
0,8.85,92.18,35.91,27.6,61.7,1
0.5,8.23,89.25,35.93,27.6,61.6,1
-0.55,7.73,89.6,35.9,27.6,61.7,1
-0.37,7.37,92.5,35.85,27.6,61.6,1
0.32,7.28,93.32,35.87,27.7,61.7,1
0.05,6.97,92.08,35.94,27.7,61.8,1
0,6.48,90.99,36.04,27.7,61.8,1
0.02,6.46,92.4,36.14,27.7,61.8,1
0.05,5.91,91.67,36.18,27.7,61.7,1
0.02,6.38,91.94,36.16,27.7,61.7,1
-0.1,7.14,92.51,36.14,27.7,61.8,1
0.04,7.16,91.08,36.11,27.7,61.7,1
-0.09,6.8,90.79,36.05,27.7,61.7,1
0.08,6.47,86.79,36.01,27.7,61.8,1
0,6.09,88.36,35.99,27.7,61.7,1
-0.3,5.5,89.11,35.99,27.7,61.8,1
1.03,5.18,91.15,36,27.7,61.6,1
-0.66,6.04,84.02,36.08,27.7,61.7,1
-0.09,7.05,89.04,36.13,27.7,61.9,1
-0.01,6.74,86.84,36.18,27.7,61.9,1
0.39,6.46,83.9,36.26,27.8,61.9,1
-0.4,6.62,88.07,36.32,27.8,61.9,1
0.03,6.01,89.9,36.32,27.8,61.9,1
-0.06,6,87.17,36.34,27.8,62,1
0.03,5.66,87.14,36.34,27.8,62,1
0.21,5.5,88.81,36.31,27.8,61.8,1
-0.29,6.5,86.31,36.26,27.8,61.9,1
0,6.2,90.24,36.18,27.8,62,1
0.1,6.69,90.8,36.16,27.8,61.9,1
-0.05,8.03,87.04,36.19,27.8,62.1,1
0.02,8.23,88.95,36.17,27.8,62.2,1
-0.09,8.79,89.37,36.16,27.8,62.2,1
0.14,8.63,89.34,36.15,27.8,62.4,1
-0.02,7.95,87.58,36.15,27.8,62.2,1
-0.01,7.63,85.39,36.15,27.8,62.3,1
-0.03,7,86.77,36.16,27.8,62.4,1
0.04,6.41,88.88,36.06,27.8,62.2,1
-0.02,6.05,90.56,35.92,27.8,62.2,1
0.02,6.19,93.54,35.83,27.8,62.2,1
0.01,5.89,94.26,35.85,27.9,62.5,1
0.21,5.36,84.92,35.91,27.9,62.4,1
-0.34,4.69,88.04,35.95,27.9,62.4,1
0.08,4.78,84.52,35.95,27.9,62.3,1
0.03,5.06,88.29,35.97,27.9,62.3,1
-0.04,5.05,88.95,36.04,27.9,62.2,1
-0.25,4.79,90.1,36.09,27.9,62.2,1
0.16,4.97,88.74,36.14,27.9,62.3,1
0.09,5.78,81.24,36.16,27.9,62.4,1
-0.04,5.89,86.82,36.15,27.9,62.5,1
0.01,5.8,87.97,36.14,27.9,62.4,1
0,5.67,87.38,36.2,27.9,62.6,1
0.11,5.29,89.98,36.23,27.9,62.4,1
-0.12,5.3,91.21,36.24,27.9,62.4,1
-0.17,5.51,90.64,36.26,27.9,62.7,1
0.32,6.06,89.27,36.3,27.9,62.7,1
-0.09,5.65,89.86,36.29,27.9,62.7,1
0.02,5.36,89.11,36.28,27.9,62.6,1
-0.03,5.5,91.32,36.23,27.9,62.5,1
0.08,4.84,91.95,36.21,27.9,62.5,1
-0.04,4.96,89.43,36.25,27.9,62.6,1
0.11,5.3,93.96,36.27,27.9,62.5,1
0.22,6.17,99.96,36.26,27.9,62.7,1
-0.3,6.81,89.6,36.24,27.9,62.6,0
-0.25,6.87,94.11,36.25,27.9,62.8,0
0.23,7.03,92.1,36.28,27.9,63,0
0,6.46,89.28,36.29,27.9,63,0
0.84,5.65,88.9,36.28,27.9,62.7,0
-0.94,5.2,88.05,36.28,27.9,62.6,0
0.07,5.19,91.26,36.3,27.9,62.6,0
0.36,5.02,90.07,36.29,27.9,62.5,0
-0.05,4.95,89.97,36.27,27.9,62.6,0
-1.4,4.74,91.15,36.16,27.9,62.5,0
1.51,5.57,98.79,36.15,28,63.2,0
-0.49,6.17,85.34,36.16,28.1,62.5,0
0.23,5.87,89.55,36.2,28.2,62.3,0
-0.2,7.36,84.14,36.2,28.2,62.4,0
0.06,7.05,76.86,36.2,28.2,62.4,0
-0.02,6.64,88.27,36.22,28.2,62.3,0
-0.25,6.57,86.04,36.21,28.1,62.4,0
0.32,6.64,82.14,36.24,28.1,62.5,0
-0.02,6.66,89.57,36.26,28.1,62.5,0
-0.08,6.99,90.29,36.26,28.1,62.6,0
0.11,6.6,88.37,36.28,28.1,62.7,1
0.55,5.87,88.3,36.33,28.1,62.6,1
-0.8,6.29,86.33,36.34,28.1,62.6,1
0.18,6.48,85.29,36.27,28.1,62.7,1
0.08,6.23,92.96,36.21,28.1,62.6,1
-0.09,5.94,93.07,36.21,28.1,62.7,1
-0.09,5.6,95.62,36.24,28.1,62.7,1
0.25,5.37,94.99,36.27,28.1,62.6,1
0.04,4.92,95.27,36.28,28.1,62.6,1
-0.2,5.59,91.04,36.28,28.1,62.6,1
0.06,7.02,92.49,36.26,28.1,62.7,1
-0.07,6.59,93.81,36.22,28.1,62.8,1
0.2,6.14,93.76,36.2,28.1,62.8,1
-0.33,6.06,92.32,36.17,28.1,62.7,1
0.17,5.86,90.52,36.22,28.1,62.7,1
-0.01,5.78,91.76,36.28,28.1,62.8,1
0.06,5.53,90.73,36.33,28.1,62.7,1
-0.05,5.31,95.02,36.35,28.1,62.8,1
-0.1,5.92,91.78,36.37,28.1,62.8,1
1.34,6.58,95.97,36.36,28.1,62.9,1
-1.25,6.89,87.47,36.36,28.1,62.9,1
-0.02,7.02,89.73,36.39,28.1,63.5,1
0.1,6.29,88.77,36.42,28.1,63.3,1
-0.11,5.8,88.05,36.4,28.1,63,1
0.09,5.67,89.66,36.38,28.1,62.9,1
-0.11,5.35,91.42,36.37,28.1,62.9,1
0,5.61,94.45,36.36,28.1,62.8,1
-0.01,6.17,93.81,36.32,28.1,62.7,1
0.21,7.72,92.08,36.27,28.1,63,1
-0.06,9.41,88.42,36.21,28.1,63.2,1
-0.33,10.2,91.54,36.15,28.1,63.3,1
0.26,11.6,84.69,36.06,28.1,63.1,1
-0.25,12.2,89.3,36.02,28.1,63.2,1
-0.03,12.44,87.33,36.02,28.1,63.3,1
0.22,12.78,90.63,36.01,28.1,63.3,1
0.13,12.89,89.03,36.01,28.1,63.3,1
-0.48,10.99,88.7,36.05,28.1,63.2,1
0.52,9.5,91.38,36.15,28.1,63.5,1
0.23,11.25,96.09,36.25,28.1,63.5,1
-0.15,13.44,99.93,36.18,28.1,63.8,1
-0.17,14.02,91.48,36.08,28.1,63.5,1
0.28,13.97,90.86,36.01,28.1,63.5,1
-0.14,14.54,92.01,35.89,28.1,63.7,1
0.47,15.16,94.99,35.86,28.1,64,1
-0.2,16.09,94.53,35.89,28.1,64.4,1
-0.5,16.76,80.36,35.91,28.1,64.1,1
-0.01,16.84,85.99,35.96,28.1,64,1
0.01,15.9,89.01,36.04,28.1,63.9,1
0.03,15.09,92.29,36.1,28.1,63.9,1
0.03,14.41,91.41,36.09,28.1,63.8,1
0.07,14.52,90.59,36.09,28.1,63.8,1
0.48,13.58,94.91,36.15,28.1,64.2,1
-0.53,11.28,92.31,36.14,28.1,64,1
0.01,12.56,91.19,36.16,28.1,64.5,1
-0.06,12.43,91.2,36.16,28.1,64.1,1
-0.05,12.08,90.46,36.14,28.1,64.3,1
0.11,11.59,88.43,36.15,28.1,64.1,1
0.01,11,87.64,36.15,28.1,64.1,1
-0.16,10.61,90.8,36.15,28.1,64,1
0.11,10.42,92.86,36.13,28.1,64,1
-0.38,9.87,90.49,36.11,28.1,64.1,1
0.42,8.63,89.32,36.04,28.1,64.1,1
-0.01,7.5,101.16,35.96,28.1,64,1
-0.04,7.49,109.14,35.88,28.1,64.1,1
-1.17,8.68,102.28,35.88,28.1,64.2,1
1.28,10.51,87.21,35.94,28.1,64.1,1
-0.04,14.58,89.01,35.9,28.1,64.2,1
-0.1,15.08,84.72,35.81,28.1,64.2,1
0.12,14.49,81.26,35.72,28.1,64.1,1
0.06,12.61,81.23,35.76,28.1,64.1,1
-0.15,12.9,88.24,35.82,28.2,64.1,1
0,13.8,92.42,35.87,28.2,64.3,1
0.47,13.47,87.14,35.91,28.2,64.9,1
-0.14,11.59,75.24,35.81,28.2,65.3,1
-0.88,10.77,75.92,35.73,28.2,64.6,1
0.65,10.6,80.03,35.6,28.2,66.5,1
0.17,12.58,99.47,35.61,28.2,62.8,1
-0.18,11.95,85.78,35.66,28.2,58.6,1
0.25,11.27,86.66,35.71,28.1,55.6,1
-0.47,8.74,84.45,35.7,28,52.9,1
0.32,8.54,83.65,35.67,27.9,52.7,1
-0.2,8,81.39,35.41,27.8,57.3,1
-0.16,5.62,91.28,35.2,27.8,59.4,1
0.18,4.13,90.82,34.95,27.7,60.4,1
0,5.28,90.86,34.6,27.7,58,1
-0.22,6.27,87.51,34.81,27.6,55.3,1
0.08,6.66,84.86,34.94,27.6,52.7,1
0,6.37,84.41,35.03,27.5,54.6,1
0.46,7.35,88.69,35.13,27.4,57.5,1
-0.59,7.75,91.98,35.14,27.4,58.6,1
0.27,7.97,124.68,35.13,27.4,58.8,1
0.06,7.76,90.12,35.11,27.4,55.4,1
-0.12,7.88,84.96,35.08,27.3,52.9,1
-0.11,7.45,88.73,35.08,27.3,51.7,1
1.69,7.49,88.51,35.12,27.2,54.5,1
-1.01,7.52,84.7,35.14,27.2,56.5,1
-0.29,7.57,81.68,35.16,27.2,57.6,1
-0.72,7.38,111.13,35.19,27.1,56.7,1
2.21,7.2,90.86,35.25,27.1,53,1
-1.71,7.58,81.5,35.35,27.1,50.8,1
-1.06,5.73,81.4,35.39,27,51.7,1
2.04,3.1,79.14,35.48,27,54.8,0
-1.29,3.53,82.52,35.49,27,56.5,0
0.28,3.04,98.03,35.36,27,57.5,0
0.01,3.43,92.43,35.36,26.9,54.7,0
0.38,3.06,88.02,35.39,26.9,52.3,0
-0.59,3.37,90.54,35.45,26.9,50.4,0
0.07,3.81,78.43,35.46,26.8,52.6,0
-0.88,4.27,87.87,35.43,26.8,55.5,0
2.18,4.14,86.34,35.39,26.8,56.8,0
-1.5,3.59,79.17,35.37,26.8,56,0
0.59,4.52,76.37,35.35,26.7,52.8,0
0.37,4.57,85.17,35.32,26.7,50.6,0
0.07,3.51,85.9,35.34,26.7,51,0
-0.55,3.98,84.16,35.39,26.6,54.6,0
-0.24,4.22,83.43,35.41,26.6,55.5,0
0.56,3.61,82.93,35.46,26.6,56.2,0
0.21,3.49,79.38,35.48,26.6,53.5,0
-0.58,3.79,88.58,35.48,26.6,51.1,0
0.04,3.38,80.42,35.49,26.6,50.3,0
-0.07,3.55,68.84,35.51,26.5,52.8,0
-0.2,4.01,84.8,35.56,26.5,55.5,0
1.45,4.74,92.49,35.5,26.5,56.1,0
-1.28,4.5,85.79,35.48,26.5,54.4,0
-0.08,4.58,88.25,35.57,26.5,51.4,0
0.12,5.2,85.23,35.61,26.5,49.3,0
0.06,5.1,84.28,35.61,26.4,51.7,0
-0.16,4.78,83.72,35.56,26.4,54.3,0
0.17,4.64,82.14,35.44,26.4,55.3,0
0.1,4.25,83.48,35.45,26.4,54.8,0
-0.14,3.63,81.58,35.42,26.4,51.5,0
-0.08,3.43,84.35,35.4,26.4,49.7,0
0.23,3.46,83.89,35.41,26.3,50.2,0
4.81,3.67,81.65,35.49,26.3,53.4,0
-5.16,4.15,81.05,35.55,26.3,54.9,0
0.03,5,81.31,35.57,26.3,56,0
0.3,4.98,82.26,35.5,26.3,53.4,0
0.38,4.75,86.15,35.46,26.3,50.5,0
-0.96,5.77,82.89,35.41,26.3,49.1,0
1.03,6.04,82.97,35.35,26.2,51.2,0
-0.59,6.46,83.95,35.32,26.2,54.1,0
-0.19,6.04,80.67,35.31,26.2,55.4,0
1.03,5.23,84.41,35.31,26.2,54.7,0
0.78,4.94,83.87,35.28,26.2,51.4,0
-1.59,3.9,84.14,35.26,26.2,48.6,0
0.11,3.87,86.73,35.24,26.2,50.1,0
-0.23,3.19,84.35,35.23,26.1,54,0
0.05,4.26,84.52,35.2,26.1,55.2,0
-0.01,4.03,77.37,35.21,26.2,55.7,0
0.12,5.31,84.92,35.22,26.2,52.1,0
0.07,5.11,83.96,35.15,26.2,50,0
0.84,4.43,77.72,34.97,26.1,49.3,0
-1.02,4.89,77,35,26.1,53.1,0
0.02,4.73,84.79,34.55,26.1,54.8,0
-0.33,4.84,80.17,34.95,26.1,55.5,0
0.83,4.9,76.44,35.19,26.1,53.7,0
-5.91,4.76,76.44,35.26,26.1,50.1,0
-0.27,0.45,116.23,33.53,28.5,63.1,0
0.19,0.28,77.23,33.67,28.5,62.6,0
0.52,0.3,89.7,33.82,28.5,62.7,0
-0.5,0.18,89.33,34.12,28.5,62.7,0
0.1,0.21,93.43,34.3,28.4,62.7,0
-0.04,0.24,90.99,34.35,28.4,63,0
0.19,0.21,93.97,34.39,28.4,62.5,0
-0.01,0.25,114.46,34.42,28.4,62.2,0
0.01,0.16,105.03,34.28,28.4,62.4,0
-0.35,0.18,95.28,34.07,28.4,62.5,0
0.17,0.18,87.72,34.13,28.4,62.5,0
-0.02,0.21,85.73,34.05,28.4,62.5,0
0.01,0.22,87.48,34.19,28.4,62.3,0
0.08,0.24,84.23,34.35,28.4,62.2,0
-0.01,0.27,89.24,34.4,28.4,62.1,0
-0.21,0.28,85.92,34.44,28.4,61.8,0
0.08,0.3,73.47,34.62,28.4,62,0
0.34,0.31,83.7,34.66,28.4,61.9,0
-0.31,0.31,83.86,34.71,28.4,61.8,0
0.06,0.31,85.52,34.81,28.4,62.5,0
-0.06,0.31,82.42,34.9,28.4,62.7,0
0.08,0.3,79.77,34.93,28.4,62.1,0
-0.04,0.3,77.4,34.96,28.4,62.3,0
-0.05,0.33,84.49,34.98,28.4,61.8,0
-0.02,0.33,83.8,34.97,28.4,61.6,0
0.73,0.34,81.12,34.99,28.4,61.4,0
-0.64,0.32,83.7,34.99,28.4,61.2,0
0.16,0.31,83.11,34.97,28.4,61.1,0
-0.18,0.29,84.56,34.97,28.4,61.1,0
0.01,0.31,83.17,34.99,28.4,61,0
-0.06,0.32,84.94,35,28.4,60.8,0
0.08,0.31,87.67,35.05,28.4,60.7,0
-0.04,0.31,85.56,35.09,28.4,60.9,0
-0.06,0.29,87.06,35.14,28.3,60.6,0
0.33,0.3,87.87,35.17,28.3,60.5,0
0.06,0.3,91.25,35.18,28.3,60.4,0
-0.33,0.29,93.16,35.17,28.3,60.3,0
-0.14,0.31,89.27,35.17,28.3,60.2,0
0.15,0.32,86.27,35.16,28.3,60.1,0
-0.03,0.33,81.61,35.18,28.3,60.1,0
-0.05,0.33,84.76,35.23,28.3,60.1,0
0.2,0.33,86.92,35.24,28.3,59.9,0
-0.01,0.34,87.88,35.21,28.3,59.7,0
-0.11,0.33,89.41,35.22,28.3,59.7,0
-0.22,0.3,88.37,35.23,28.3,59.7,0
0.17,0.33,82.97,35.24,28.3,59.5,0
0.05,0.34,84.26,35.27,28.3,59.5,0
0.04,0.34,93.85,35.27,28.3,59.4,0
-0.08,0.35,104.34,35.27,28.3,59.2,0
0.01,0.36,84.75,35.29,28.3,59.2,0
-0.13,0.37,86.33,35.3,28.3,59,0
0.05,0.37,87.93,35.36,28.3,59,0
0.1,0.4,83.27,35.42,28.3,58.9,0
0.03,0.41,86.54,35.47,28.3,58.8,0
0.12,0.3,84.83,35.49,28.3,58.8,0
-0.09,0.2,85.72,35.48,28.3,58.6,0
-0.01,0.21,86.22,35.43,28.3,58.5,0
-0.06,0.21,85.64,35.43,28.3,58.6,0
0.05,0.21,83.53,35.41,28.3,58.2,0
-0.14,0.21,82.97,35.47,28.3,58,0
0.08,0.21,87.67,35.54,28.3,57.9,0
0.51,0.21,89.01,35.58,28.3,57.8,0
-0.08,0.18,79.6,35.61,28.3,57.9,0
-0.37,0.2,86.94,35.62,28.3,57.8,0
-0.24,0.21,88.68,35.6,28.3,57.7,0
0.2,0.22,87.66,35.66,28.3,57.7,0
-0.69,0.27,83.04,35.67,28.3,57.7,0
0.42,0.39,80.91,35.72,28.3,57.4,0
0.25,0.4,78.09,35.73,28.3,57.4,0
0.04,0.4,87.53,35.72,28.3,57.3,0
-0.05,0.42,85.5,35.72,28.3,57.3,0
0.18,0.41,82.17,35.69,28.3,57,0
-0.17,0.39,85.55,35.72,28.3,56.9,0
0.03,0.42,84.57,35.77,28.3,56.8,0
-0.77,0.41,87,35.79,28.3,56.6,0
0.73,0.43,95.58,35.76,28.3,56.7,0
-0.27,0.44,85.67,35.74,28.3,56.4,0
