date,temp,wind_speed,wind_direction,humidity,dew_temp,pressure,sea_pressure,sunshine,solar_radiation,Btype,Num_floor,area,natural_science
2020-01-07 7:00,6.2,0.9,270,96,5.6,1008.2,1016.8,0,0,1,6,31647.63,695.81
2020-01-07 8:00,6.5,0,0,96,5.9,1008,1016.6,0,0,1,6,31647.63,859.14
2020-01-07 9:00,6.6,0.8,270,96,6,1007.9,1016.5,0,0.02,1,6,31647.63,1007.74
2020-01-07 10:00,6.9,0.8,270,96,6.3,1007.7,1016.3,0,0.1,1,6,31647.63,1165.06
2020-01-07 11:00,7.4,0.2,0,96,6.7,1006.7,1015.3,0,0.16,1,6,31647.63,1281.02
2020-01-07 12:00,7.7,0.7,250,96,7,1005.3,1013.9,0,0.18,1,6,31647.63,1320.38
2020-01-07 13:00,8.1,0.6,270,96,7.4,1003.8,1012.3,0,0.21,1,6,31647.63,1298.24
2020-01-07 14:00,8.2,0.3,0,96,7.5,1002.2,1010.7,0,0.16,1,6,31647.63,1336
2020-01-07 15:00,8.5,0.4,0,96,7.8,1001.1,1009.6,0,0.12,1,6,31647.63,1349.7
2020-01-07 16:00,8.7,0.2,0,96,8,1000,1008.5,0,0.06,1,6,31647.63,1345.98
2020-01-07 17:00,8.9,0.9,250,96,8.2,998.7,1007.2,0,0.02,1,6,31647.63,1356.03
2020-01-07 18:00,8.9,0.9,230,96,8.2,997.6,1006.1,0,0,1,6,31647.63,1215.42
2020-01-07 19:00,9.1,0.7,230,96,8.4,995.7,1004.1,0,0,1,6,31647.63,1053.7
2020-01-07 20:00,9.7,1.2,250,96,9,994,1002.4,0,0,1,6,31647.63,1217.92
2020-01-07 21:00,14,3.7,140,96,13.3,994.2,1002.5,0,0,1,6,31647.63,1172.8
2020-01-07 22:00,13.8,3.3,140,96,13.1,994,1002.3,0,0,1,6,31647.63,1148.22
2020-01-07 23:00,12.7,3.5,180,96,12,992.6,1000.9,0,0,1,6,31647.63,1103.36
2020-01-08 0:00,11.1,4.8,160,95,10.3,992.7,1001.1,0,0,1,6,31647.63,995.52
2020-01-08 1:00,9.2,4.9,160,90,7.6,994.1,1002.5,0,0,1,6,31647.63,768.32
2020-01-08 2:00,7.8,3.1,160,91,6.4,995.3,1003.8,0,0,1,6,31647.63,736.9
2020-01-08 3:00,7.2,1.9,160,94,6.2,996.1,1004.6,0,0,1,6,31647.63,721.15
2020-01-08 4:00,6.3,2,180,89,4.6,997.4,1006,0,0,1,6,31647.63,704.45
2020-01-08 5:00,5.4,2.7,180,89,3.7,998.9,1007.5,0,0,1,6,31647.63,687.42
2020-01-08 6:00,5,1.6,180,94,4.1,999.7,1008.3,0,0,1,6,31647.63,681.15
2020-01-08 7:00,5,2.2,230,93,3.9,1001,1009.6,0,0,1,6,31647.63,693.25
2020-01-08 8:00,4.9,3.8,200,91,3.5,1002.3,1010.9,0,0,1,6,31647.63,778.05
2020-01-08 9:00,4.8,2.2,250,87,2.8,1004.7,1013.3,0,0,1,6,31647.63,983.87
2020-01-08 10:00,4.3,2.3,230,91,2.9,1006.5,1015.2,0,0.08,1,6,31647.63,1122.37
2020-01-08 11:00,4.5,2.2,230,89,2.8,1007.6,1016.3,0,0.24,1,6,31647.63,1203.52
2020-01-08 12:00,5.1,2.7,250,86,2.9,1007.9,1016.6,0.2,0.7,1,6,31647.63,1289.86
2020-01-08 13:00,4.7,3.3,230,87,2.7,1008.7,1017.4,0,0.35,1,6,31647.63,1253.76
2020-01-08 14:00,4.6,3.2,230,87,2.6,1008.8,1017.5,0,0.23,1,6,31647.63,1258.11
2020-01-08 15:00,4.5,1.5,200,88,2.6,1009.2,1017.9,0,0.16,1,6,31647.63,1270.85
2020-01-08 16:00,4.4,1.5,230,89,2.7,1010.1,1018.8,0,0.11,1,6,31647.63,1272.45
2020-01-08 17:00,4.1,1.5,250,89,2.4,1011.1,1019.8,0,0.03,1,6,31647.63,1227.65
2020-01-08 18:00,3.9,1,230,91,2.5,1012,1020.7,0,0,1,6,31647.63,1030.72
2020-01-08 19:00,3.8,1.6,180,89,2.1,1012.9,1021.7,0,0,1,6,31647.63,954.18
2020-01-08 20:00,3.6,1.2,230,90,2.1,1013.6,1022.4,0,0,1,6,31647.63,1142.46
2020-01-08 21:00,3.2,2.7,250,90,1.7,1014.1,1022.9,0,0,1,6,31647.63,1114.5
2020-01-08 22:00,2.9,2.7,250,83,0.2,1014.7,1023.5,0,0,1,6,31647.63,1083.65
2020-01-08 23:00,2.4,1.5,250,78,-1,1015,1023.8,0,0,1,6,31647.63,1035.9
2020-01-09 0:00,2.3,2.4,230,77,-1.3,1015.1,1023.9,0,0,1,6,31647.63,994.18
2020-01-09 1:00,2.3,1.2,230,76,-1.5,1014.8,1023.6,0,0,1,6,31647.63,737.66
2020-01-09 2:00,2.2,1.5,250,75,-1.7,1015,1023.8,0,0,1,6,31647.63,705.54
2020-01-09 3:00,1.9,2.1,250,76,-1.8,1014.8,1023.6,0,0,1,6,31647.63,697.09
2020-01-09 4:00,1.3,1.7,270,76,-2.4,1014.7,1023.6,0,0,1,6,31647.63,678.91
2020-01-09 5:00,0.7,2.9,250,75,-3.2,1015,1023.9,0,0,1,6,31647.63,671.1
2020-01-09 6:00,0.4,0.9,270,79,-2.8,1015.3,1024.2,0,0,1,6,31647.63,664.45
2020-01-09 7:00,0.2,1.2,270,84,-2.1,1015.8,1024.7,0,0,1,6,31647.63,677.12
2020-01-09 8:00,0.5,1.6,230,75,-3.4,1016,1024.9,0,0,1,6,31647.63,736.38
2020-01-09 9:00,0.8,2.5,230,71,-3.8,1016.2,1025.1,0.2,0.22,1,6,31647.63,955.26
2020-01-09 10:00,2,1.9,270,70,-2.9,1016.6,1025.5,1,0.86,1,6,31647.63,1093.89
2020-01-09 11:00,2.6,2.6,270,64,-3.5,1016.7,1025.5,1,1.62,1,6,31647.63,1207.42
2020-01-09 12:00,3.6,3.1,270,60,-3.4,1015.7,1024.5,1,1.74,1,6,31647.63,1221.76
2020-01-09 13:00,4,2.6,250,57,-3.7,1014.9,1023.7,1,1.84,1,6,31647.63,1195.9
2020-01-09 14:00,4.8,1.9,250,55,-3.4,1014.4,1023.1,1,1.76,1,6,31647.63,1240.06
2020-01-09 15:00,5,2.3,250,54,-3.5,1014.5,1023.3,1,1.31,1,6,31647.63,1263.87
2020-01-09 16:00,4.6,2.6,250,53,-4.1,1014.6,1023.3,1,0.87,1,6,31647.63,1260.93
2020-01-09 17:00,3.4,1.9,270,58,-4,1015,1023.8,0.6,0.34,1,6,31647.63,1274.11
2020-01-09 18:00,2,1.5,270,64,-4.1,1015.5,1024.3,0,0.02,1,6,31647.63,1163.39
2020-01-09 19:00,1,1.5,290,72,-3.4,1016,1024.9,0,0,1,6,31647.63,963.84
2020-01-09 20:00,0.1,1.5,290,78,-3.2,1016.5,1025.4,0,0,1,6,31647.63,1139.46
2020-01-09 21:00,-0.7,1.1,320,80,-3.7,1016.9,1025.9,0,0,1,6,31647.63,1129.73
2020-01-09 22:00,-1.1,1,290,81,-3.9,1017.2,1026.2,0,0,1,6,31647.63,1105.66
2020-01-09 23:00,-1.6,0.3,0,84,-3.9,1017.4,1026.4,0,0,1,6,31647.63,1054.46
2020-01-10 0:00,-2,0.5,360,84,-4.3,1017.2,1026.2,0,0,1,6,31647.63,1007.1
2020-01-10 1:00,-2.2,1.1,250,89,-3.7,1017.1,1026.1,0,0,1,6,31647.63,760.83
2020-01-10 2:00,-2.4,1.1,250,91,-3.6,1017,1026,0,0,1,6,31647.63,720.13
2020-01-10 3:00,-2.9,1.1,230,92,-4,1017.3,1026.3,0,0,1,6,31647.63,699.39
2020-01-10 4:00,-3.2,0.6,270,92,-4.3,1017,1026,0,0,1,6,31647.63,685.95
2020-01-10 5:00,-3.2,0.9,250,92,-4.3,1016.7,1025.7,0,0,1,6,31647.63,685.18
2020-01-10 6:00,-3.4,0.8,250,93,-4.3,1016.3,1025.3,0,0,1,6,31647.63,686.72
2020-01-10 7:00,-3.8,0.6,250,93,-4.7,1016.6,1025.7,0,0,1,6,31647.63,691.84
2020-01-10 8:00,-3.8,0.3,0,94,-4.6,1016.9,1026,0,0.01,1,6,31647.63,724.1
2020-01-10 9:00,-2.9,0.2,0,94,-3.7,1017.3,1026.3,0.8,0.38,1,6,31647.63,972.42
2020-01-10 10:00,-0.8,0.5,50,90,-2.2,1017.9,1026.9,1,0.99,1,6,31647.63,1117.06
2020-01-10 11:00,1,0.7,70,76,-2.7,1017.2,1026.1,1,1.64,1,6,31647.63,1194.5
2020-01-10 12:00,2.8,1.7,70,67,-2.7,1015.5,1024.3,0.9,1.85,1,6,31647.63,1211.65
2020-01-10 13:00,4.8,0.9,50,61,-2,1014.1,1022.8,1,2.07,1,6,31647.63,1191.04
2020-01-10 14:00,5.7,1.3,250,53,-3.1,1014.1,1022.8,1,1.91,1,6,31647.63,1208.45
2020-01-10 15:00,6.2,1.8,250,45,-4.8,1013.9,1022.6,1,1.54,1,6,31647.63,1215.49
2020-01-10 16:00,5.7,1.2,320,45,-5.3,1013.6,1022.3,1,0.99,1,6,31647.63,1226.37
2020-01-10 17:00,4.8,1.4,290,55,-3.4,1014.1,1022.8,0.8,0.43,1,6,31647.63,1228.42
2020-01-10 18:00,3.1,1.1,270,62,-3.4,1014.4,1023.2,0,0.02,1,6,31647.63,1108.35
2020-01-10 19:00,1.9,1,290,65,-3.9,1014.3,1023.1,0,0,1,6,31647.63,956.29
2020-01-10 20:00,1.4,1.1,320,61,-5.3,1014.3,1023.2,0,0,1,6,31647.63,1143.3
2020-01-10 21:00,0.7,0.2,0,65,-5.1,1014.4,1023.3,0,0,1,6,31647.63,1128.45
2020-01-10 22:00,0.4,0.4,0,69,-4.6,1014.2,1023.1,0,0,1,6,31647.63,1112.06
2020-01-10 23:00,-0.7,1,230,76,-4.4,1014.3,1023.2,0,0,1,6,31647.63,1070.46
2020-01-11 0:00,-1.2,0.6,160,78,-4.5,1014.2,1023.1,0,0,1,6,31647.63,928.38
2020-01-11 1:00,-1.1,0.8,270,80,-4.1,1014.2,1023.1,0,0,1,6,31647.63,758.78
2020-01-11 2:00,-1.6,0.3,0,81,-4.4,1013.9,1022.9,0,0,1,6,31647.63,737.28
2020-01-11 3:00,-1.9,1,250,85,-4,1013.7,1022.7,0,0,1,6,31647.63,722.69
2020-01-11 4:00,-2.3,0.3,0,86,-4.3,1013.2,1022.2,0,0,1,6,31647.63,715.26
2020-01-11 5:00,-2.6,0.9,230,88,-4.3,1013.3,1022.3,0,0,1,6,31647.63,701.82
2020-01-11 6:00,-2.6,0.4,0,89,-4.1,1013.5,1022.5,0,0,1,6,31647.63,696.58
2020-01-11 7:00,-2.5,1,250,89,-4,1013.5,1022.5,0,0,1,6,31647.63,704.13
2020-01-11 8:00,-2.9,1.2,250,90,-4.3,1013.4,1022.4,0,0,1,6,31647.63,763.26
2020-01-11 9:00,-2.3,0.4,0,90,-3.7,1013.9,1022.9,0.7,0.31,1,6,31647.63,1024.64
2020-01-11 10:00,-0.1,0.4,0,84,-2.4,1014.1,1023,1,0.91,1,6,31647.63,1194.24
2020-01-11 11:00,3,0.3,0,73,-1.3,1014,1022.8,1,1.41,1,6,31647.63,1254.91
2020-01-11 12:00,5.1,1.9,70,64,-1.1,1012.8,1021.5,1,1.77,1,6,31647.63,1274.5
2020-01-11 13:00,6,1.5,90,58,-1.6,1011.6,1020.3,1,1.96,1,6,31647.63,1231.1
2020-01-11 14:00,6.5,1.4,290,54,-2.1,1010.6,1019.3,1,1.94,1,6,31647.63,1240.58
2020-01-11 15:00,6.3,1.3,270,53,-2.5,1010.2,1018.9,1,1.54,1,6,31647.63,1246.46
2020-01-11 16:00,6.2,2.1,270,53,-2.6,1010.1,1018.8,0.7,0.87,1,6,31647.63,1259.39
2020-01-11 17:00,5.1,2,290,55,-3.2,1010,1018.7,0.5,0.36,1,6,31647.63,1270.53
2020-01-11 18:00,3.5,1.7,290,56,-4.4,1010,1018.7,0,0.03,1,6,31647.63,1115.78
2020-01-11 19:00,2.9,2.4,270,66,-2.8,1010.3,1019.1,0,0,1,6,31647.63,958.34
2020-01-11 20:00,1.9,1.1,290,69,-3.1,1010.6,1019.4,0,0,1,6,31647.63,1152.9
2020-01-11 21:00,1.1,0.5,320,71,-3.5,1011,1019.8,0,0,1,6,31647.63,1127.68
2020-01-11 22:00,0.9,0.8,270,74,-3.2,1011,1019.9,0,0,1,6,31647.63,1079.81
2020-01-11 23:00,0.6,0.6,270,74,-3.5,1011.1,1020,0,0,1,6,31647.63,1050.11
2020-01-12 0:00,0.4,0.8,230,72,-4,1010.6,1019.5,0,0,1,6,31647.63,1020.42
2020-01-12 1:00,0.4,0.5,270,72,-4,1010.2,1019.1,0,0,1,6,31647.63,766.59
2020-01-12 2:00,0.4,1,230,73,-3.8,1010.2,1019.1,0,0,1,6,31647.63,725.89
2020-01-12 3:00,0.5,0.3,0,73,-3.7,1010.1,1019,0,0,1,6,31647.63,702.59
2020-01-12 4:00,0.4,0.6,180,72,-4,1009.5,1018.4,0,0,1,6,31647.63,692.86
2020-01-12 5:00,0.3,0.7,250,74,-3.7,1009.1,1018,0,0,1,6,31647.63,689.28
2020-01-12 6:00,-0.3,1,250,77,-3.8,1009.4,1018.3,0,0,1,6,31647.63,682.88
2020-01-12 7:00,-0.9,1.1,250,79,-4,1010,1018.9,0,0,1,6,31647.63,694.14
2020-01-12 8:00,-1.5,1.1,250,78,-4.8,1010.2,1019.1,0,0,1,6,31647.63,700.42
2020-01-12 9:00,-0.1,0.8,270,73,-4.3,1010.3,1019.2,0.5,0.31,1,6,31647.63,723.71
2020-01-12 10:00,1.3,2,270,65,-4.5,1010.8,1019.6,0.8,0.8,1,6,31647.63,747.26
2020-01-12 11:00,2.2,1.3,250,61,-4.5,1010.7,1019.5,0.8,1.1,1,6,31647.63,784.13
2020-01-12 12:00,2.7,2,250,59,-4.5,1009.8,1018.6,0.3,0.78,1,6,31647.63,782.59
2020-01-12 13:00,3.9,2.6,250,54,-4.5,1009.1,1017.8,0.5,1.2,1,6,31647.63,789.25
2020-01-12 14:00,5.4,2.5,270,49,-4.4,1008.6,1017.3,1,2.1,1,6,31647.63,807.3
2020-01-12 15:00,6,2.6,250,44,-5.3,1008.6,1017.3,1,2.04,1,6,31647.63,828.03
2020-01-12 16:00,5.3,1.8,230,45,-5.6,1008.8,1017.5,1,1.34,1,6,31647.63,838.78
2020-01-12 17:00,3.7,2.2,250,51,-5.5,1009.2,1017.9,0.7,0.47,1,6,31647.63,849.92
2020-01-12 18:00,2.4,1.9,200,56,-5.5,1010,1018.8,0,0.04,1,6,31647.63,848
2020-01-12 19:00,1.7,2.1,200,60,-5.2,1010.7,1019.5,0,0,1,6,31647.63,840.06
2020-01-12 20:00,1,1.3,230,63,-5.2,1011.1,1019.9,0,0,1,6,31647.63,829.57
2020-01-12 21:00,0,1.4,250,67,-5.4,1011.9,1020.8,0,0,1,6,31647.63,849.02
2020-01-12 22:00,-0.4,1.1,250,69,-5.4,1012.3,1021.2,0,0,1,6,31647.63,836.22
2020-01-12 23:00,-0.1,1.2,230,70,-4.9,1012.5,1021.4,0,0,1,6,31647.63,818.94
2020-01-13 0:00,0.3,0.5,270,69,-4.7,1012.5,1021.4,0,0,1,6,31647.63,784.64
2020-01-13 1:00,1,1.6,230,64,-5,1012,1020.9,0,0,1,6,31647.63,755.07
2020-01-13 2:00,0.9,1,230,65,-4.9,1012.2,1021.1,0,0,1,6,31647.63,733.82
2020-01-13 3:00,1,1.1,200,65,-4.8,1012.3,1021.2,0,0,1,6,31647.63,694.78
2020-01-13 4:00,1,0.7,200,66,-4.6,1012.1,1021,0,0,1,6,31647.63,690.05
2020-01-13 5:00,1.2,1.8,230,65,-4.6,1012.5,1021.4,0,0,1,6,31647.63,700.03
2020-01-13 6:00,1.2,1.7,230,65,-4.6,1012.7,1021.6,0,0,1,6,31647.63,694.14
2020-01-13 7:00,1.1,1.4,250,67,-4.3,1013.4,1022.3,0,0,1,6,31647.63,702.85
2020-01-13 8:00,0.8,1.1,250,73,-3.4,1013.6,1022.5,0,0,1,6,31647.63,701.57
2020-01-13 9:00,0.8,2.3,270,75,-3.1,1014.3,1023.2,0,0.15,1,6,31647.63,712.96
2020-01-13 10:00,1.4,1.8,270,74,-2.7,1015.1,1024,0.6,0.68,1,6,31647.63,713.09
2020-01-13 11:00,1.6,3.1,250,63,-4.6,1015.3,1024.2,0.8,0.96,1,6,31647.63,738.69
2020-01-13 12:00,1.7,3.6,270,61,-5,1015,1023.9,0.2,0.84,1,6,31647.63,753.79
2020-01-13 13:00,2.9,3,200,53,-5.7,1014.4,1023.2,0.3,1.16,1,6,31647.63,784.38
2020-01-13 14:00,2.6,2.3,230,48,-7.3,1014.4,1023.2,0.3,0.84,1,6,31647.63,818.05
2020-01-13 15:00,2.2,3.3,270,53,-6.4,1014.7,1023.5,0.1,0.55,1,6,31647.63,832.26
2020-01-13 16:00,3.3,1.7,270,45,-7.5,1014.4,1023.2,1,1.08,1,6,31647.63,851.71
2020-01-13 17:00,1.7,2.1,250,44,-9.2,1014.7,1023.6,0.9,0.53,1,6,31647.63,888.19
2020-01-13 18:00,0.3,1.7,270,51,-8.6,1015.4,1024.3,0,0.04,1,6,31647.63,873.6
2020-01-13 19:00,-1.3,0.6,320,54,-9.4,1016.2,1025.2,0,0,1,6,31647.63,875.78
2020-01-13 20:00,-1.9,0.5,320,53,-10.2,1016.7,1025.7,0,0,1,6,31647.63,869.25
2020-01-13 21:00,-3,0.9,290,57,-10.3,1017,1026,0,0,1,6,31647.63,879.1
2020-01-13 22:00,-3.2,1,270,57,-10.5,1017.4,1026.4,0,0,1,6,31647.63,870.78
2020-01-13 23:00,-3.4,0.7,250,59,-10.2,1017.5,1026.6,0,0,1,6,31647.63,847.1
2020-01-14 0:00,-3,0.3,0,63,-9,1017.3,1026.3,0,0,1,6,31647.63,819.97
2020-01-14 1:00,-2.6,0.8,270,65,-8.2,1017.2,1026.2,0,0,1,6,31647.63,806.14
2020-01-14 2:00,-2.5,0.3,0,63,-8.5,1017.4,1026.4,0,0,1,6,31647.63,779.39
2020-01-14 3:00,-2.4,0.6,270,66,-7.8,1017.3,1026.3,0,0,1,6,31647.63,751.36
2020-01-14 4:00,-2.4,0.3,0,67,-7.7,1017,1026,0,0,1,6,31647.63,739.84
2020-01-14 5:00,-2.5,0.7,270,67,-7.7,1016.6,1025.6,0,0,1,6,31647.63,709.5
2020-01-14 6:00,-2.5,0.8,270,69,-7.4,1017,1026,0,0,1,6,31647.63,704.77
2020-01-14 7:00,-2.8,1.1,250,72,-7.1,1017.2,1026.2,0,0,1,6,31647.63,713.47
2020-01-14 8:00,-3,0.3,0,74,-6.9,1016.8,1025.8,0,0.01,1,6,31647.63,890.62
2020-01-14 9:00,-2.3,0.6,250,74,-6.3,1017.1,1026.1,0.4,0.26,1,6,31647.63,997.63
2020-01-14 10:00,-0.1,0.4,0,67,-5.5,1017.7,1026.7,1,0.85,1,6,31647.63,1183.74
2020-01-14 11:00,1.7,0.7,70,53,-6.8,1017.7,1026.6,1,1.21,1,6,31647.63,1288.58
2020-01-14 12:00,3.1,0.7,50,46,-7.4,1016.6,1025.4,1,1.7,1,6,31647.63,1336.83
2020-01-14 13:00,3.7,1.9,270,43,-7.7,1015.9,1024.7,1,1.79,1,6,31647.63,1305.73
2020-01-14 14:00,4.3,2.5,270,44,-6.9,1015.5,1024.3,1,1.9,1,6,31647.63,1365.76
2020-01-14 15:00,3.8,2.1,270,46,-6.7,1015.7,1024.5,0.7,1.21,1,6,31647.63,1364.22
2020-01-14 16:00,3.8,1.3,270,47,-6.5,1016.1,1024.9,0.3,0.63,1,6,31647.63,1332.86
2020-01-14 17:00,2.8,2,290,50,-6.6,1016.5,1025.3,0.7,0.4,1,6,31647.63,1313.54
2020-01-14 18:00,1.4,1.5,270,54,-6.9,1017.2,1026.1,0,0.04,1,6,31647.63,1179.14
2020-01-14 19:00,0,1.1,270,59,-7,1017.8,1026.7,0,0,1,6,31647.63,1037.06
2020-01-14 20:00,-0.7,1.1,250,62,-7,1018.2,1027.2,0,0,1,6,31647.63,1237.12
2020-01-14 21:00,-0.7,0.8,320,64,-6.6,1018.6,1027.6,0,0,1,6,31647.63,1188.35
2020-01-14 22:00,-1.3,0.7,250,65,-7,1019,1028,0,0,1,6,31647.63,1154.56
2020-01-14 23:00,-1.6,0.2,0,64,-7.5,1019.4,1028.4,0,0,1,6,31647.63,1117.06
2020-01-15 0:00,-1.5,0.8,320,65,-7.2,1019.3,1028.3,0,0,1,6,31647.63,1027.46
2020-01-15 1:00,-2.2,0.1,0,69,-7.1,1019.6,1028.6,0,0,1,6,31647.63,777.09
2020-01-15 2:00,-2.5,0.6,20,70,-7.2,1019.6,1028.6,0,0,1,6,31647.63,742.66
2020-01-15 3:00,-2.9,0.9,270,75,-6.7,1019.3,1028.4,0,0,1,6,31647.63,713.73
2020-01-15 4:00,-3.2,1.4,230,77,-6.6,1019.3,1028.4,0,0,1,6,31647.63,697.09
2020-01-15 5:00,-3.2,0.7,290,77,-6.6,1019.3,1028.4,0,0,1,6,31647.63,681.34
2020-01-15 6:00,-3.3,0.5,270,79,-6.4,1020,1029.1,0,0,1,6,31647.63,677.38
2020-01-15 7:00,-3.4,0.6,290,81,-6.1,1020.6,1029.7,0,0,1,6,31647.63,690.18
2020-01-15 8:00,-4,0.6,270,84,-6.3,1020.8,1029.9,0,0.01,1,6,31647.63,736.13
2020-01-15 9:00,-3.2,0.3,0,81,-6,1021.1,1030.2,1,0.35,1,6,31647.63,998.78
2020-01-15 10:00,-0.7,0.9,320,67,-6,1021.3,1030.3,1,0.99,1,6,31647.63,1170.05
2020-01-15 11:00,0.5,1.1,270,60,-6.3,1021.6,1030.6,1,1.56,1,6,31647.63,1255.55
2020-01-15 12:00,2,2.2,270,53,-6.5,1020.7,1029.6,1,2.03,1,6,31647.63,1274.24
2020-01-15 13:00,2.6,2.7,270,47,-7.6,1019.7,1028.6,1,2.04,1,6,31647.63,1237.89
2020-01-15 14:00,3.4,1.6,320,46,-7.1,1019.1,1027.9,1,2.19,1,6,31647.63,1247.74
2020-01-15 15:00,3.8,1.9,250,43,-7.6,1019,1027.8,1,1.8,1,6,31647.63,1252.35
2020-01-15 16:00,4,2.5,270,42,-7.7,1019,1027.8,1,1.2,1,6,31647.63,1253.38
2020-01-15 17:00,2.4,1.6,270,47,-7.7,1019.5,1028.4,0.9,0.53,1,6,31647.63,1262.98
2020-01-15 18:00,0.6,1.1,290,53,-7.9,1020,1028.9,0,0.03,1,6,31647.63,1126.91
2020-01-15 19:00,-0.5,1.1,270,57,-7.9,1020.5,1029.5,0,0,1,6,31647.63,986.24
2020-01-15 20:00,-1.5,1.1,270,61,-8,1021,1030,0,0,1,6,31647.63,1176.58
2020-01-15 21:00,-1.7,1,290,65,-7.4,1020.5,1029.5,0,0,1,6,31647.63,1146.37
2020-01-15 22:00,-2,0.7,250,68,-7.1,1020.6,1029.6,0,0,1,6,31647.63,1137.66
2020-01-15 23:00,-2.2,0.5,270,71,-6.7,1020.3,1029.3,0,0,1,6,31647.63,1087.87
2020-01-16 0:00,-2.8,0.9,250,74,-6.7,1019.8,1028.9,0,0,1,6,31647.63,934.91
2020-01-16 1:00,-3.2,0.5,320,75,-7,1019.2,1028.3,0,0,1,6,31647.63,773.89
2020-01-16 2:00,-3.4,0.9,200,78,-6.6,1019.7,1028.8,0,0,1,6,31647.63,724.22
2020-01-16 3:00,-3.7,1.4,230,80,-6.6,1020.1,1029.2,0,0,1,6,31647.63,721.41
2020-01-16 4:00,-3.7,1.4,160,82,-6.3,1020.6,1029.7,0,0,1,6,31647.63,708.1
2020-01-16 5:00,-4.1,0.3,0,80,-7,1020.4,1029.5,0,0,1,6,31647.63,700.42
2020-01-16 6:00,-3.8,0.2,0,83,-6.2,1020.2,1029.3,0,0,1,6,31647.63,693.76
2020-01-16 7:00,-4.1,1,250,84,-6.4,1020.7,1029.8,0,0,1,6,31647.63,707.2
2020-01-16 8:00,-3.8,0.6,320,84,-6.1,1020.4,1029.5,0,0.01,1,6,31647.63,765.95
2020-01-16 9:00,-3.7,0.2,0,83,-6.1,1020.2,1029.3,0,0.15,1,6,31647.63,1028.74
2020-01-16 10:00,-0.8,0.3,0,78,-4.1,1020.4,1029.4,1,0.92,1,6,31647.63,1175.3
2020-01-16 11:00,1,1,340,48,-8.8,1020,1028.9,1,1.41,1,6,31647.63,1254.02
2020-01-16 12:00,2.1,1.3,360,39,-10.4,1019.1,1028,1,1.7,1,6,31647.63,1275.39
2020-01-16 13:00,3.4,1.8,250,30,-12.5,1018.1,1026.9,1,2.1,1,6,31647.63,1251.97
2020-01-16 14:00,4.9,1.6,270,26,-13,1017.3,1026.1,1,2.08,1,6,31647.63,1280
2020-01-16 15:00,5,1.1,230,24,-13.9,1016.9,1025.7,1,1.81,1,6,31647.63,1299.2
2020-01-16 16:00,5.1,1.9,270,25,-13.3,1016.7,1025.5,1,1.27,1,6,31647.63,1261.7
2020-01-16 17:00,3.9,1.5,270,27,-13.4,1016.6,1025.4,0.9,0.59,1,6,31647.63,1355.14
2020-01-16 18:00,2,1,290,32,-13,1017.2,1026.1,0,0.04,1,6,31647.63,1166.21
2020-01-16 19:00,0.8,1.8,290,39,-11.6,1017.6,1026.5,0,0,1,6,31647.63,1004.54
2020-01-16 20:00,-0.4,1,290,45,-10.9,1017.5,1026.4,0,0,1,6,31647.63,1192.06
2020-01-16 21:00,-1.1,1.2,270,51,-9.9,1017.7,1026.7,0,0,1,6,31647.63,1179.14
2020-01-16 22:00,-1.6,1.1,360,56,-9.2,1017.4,1026.4,0,0,1,6,31647.63,1133.82
2020-01-16 23:00,-1.3,0.9,320,58,-8.5,1017.4,1026.4,0,0,1,6,31647.63,1090.69
2020-01-17 0:00,-1.7,0.4,0,60,-8.4,1017.3,1026.3,0,0,1,6,31647.63,1065.34
2020-01-17 1:00,-1.9,0.7,270,61,-8.4,1016.9,1025.9,0,0,1,6,31647.63,1028.48
2020-01-17 2:00,-2.1,0.1,0,62,-8.4,1016.9,1025.9,0,0,1,6,31647.63,796.03
2020-01-17 3:00,-1.8,0.6,270,65,-7.5,1016.7,1025.7,0,0,1,6,31647.63,768
2020-01-17 4:00,-1.9,0.4,0,66,-7.4,1016.3,1025.3,0,0,1,6,31647.63,753.92
2020-01-17 5:00,-2,1.1,250,69,-6.9,1016.1,1025.1,0,0,1,6,31647.63,736.13
2020-01-17 6:00,-2.4,0.4,0,72,-6.7,1015.9,1024.9,0,0,1,6,31647.63,732.29
2020-01-17 7:00,-2.6,0.7,290,72,-6.9,1016,1025,0,0,1,6,31647.63,745.6
2020-01-17 8:00,-2.8,0.6,290,75,-6.6,1016,1025,0,0.01,1,6,31647.63,797.06
2020-01-17 9:00,-2.5,0.7,320,74,-6.5,1016,1025,0,0.24,1,6,31647.63,1053.06
2020-01-17 10:00,-1.1,0.4,0,67,-6.4,1016.1,1025.1,0.1,0.59,1,6,31647.63,1224.32
2020-01-17 11:00,0.1,0.8,270,59,-6.9,1016.3,1025.2,0.2,0.84,1,6,31647.63,1292.03
2020-01-17 12:00,1.2,0.7,270,52,-7.5,1015.6,1024.5,0.1,1.02,1,6,31647.63,1290.88
2020-01-17 13:00,2.8,1.1,20,46,-7.6,1014.5,1023.3,1,1.6,1,6,31647.63,1247.62
2020-01-17 14:00,4.2,1,230,40,-8.2,1013.6,1022.3,1,1.77,1,6,31647.63,1256.83
2020-01-17 15:00,5.5,0.4,0,35,-8.7,1013.1,1021.8,1,1.69,1,6,31647.63,1255.81
2020-01-17 16:00,5.1,1.7,290,28,-11.9,1013,1021.7,1,1.13,1,6,31647.63,1253.38
