date,temp,wind_speed,wind_direction,humidity,dew_temp,pressure,sea_pressure,sunshine,solar_radiation,Btype,Num_floor,area,applied_engi
2020-02-21 5:00,1.2,1.1,270,87,-0.7,1025.4,1034.4,0,0,1,7,30322.14,845.31
2020-02-21 6:00,0.8,0,0,86,-1.2,1025.2,1034.2,0,0,1,7,30322.14,838.27
2020-02-21 7:00,0.3,0.7,230,89,-1.3,1025.7,1034.7,0,0,1,7,30322.14,838.91
2020-02-21 8:00,0.3,0.7,270,89,-1.3,1025.9,1034.9,0.3,0.1,1,7,30322.14,886.4
2020-02-21 9:00,2.4,0.6,110,85,0.1,1026.2,1035.1,0.9,0.64,1,7,30322.14,1144.45
2020-02-21 10:00,4.2,0.6,290,75,0.1,1025.3,1034.1,0.3,0.82,1,7,30322.14,1228.42
2020-02-21 11:00,5.7,0.5,70,69,0.4,1025,1033.8,0,0.79,1,7,30322.14,1276.03
2020-02-21 12:00,7.9,1,50,57,-0.1,1024.2,1032.9,0.5,1.32,1,7,30322.14,1255.68
2020-02-21 13:00,11.4,1.2,90,47,0.4,1022.7,1031.3,1,2.35,1,7,30322.14,1225.98
2020-02-21 14:00,14,1.7,70,40,0.5,1021,1029.5,1,2.56,1,7,30322.14,1062.66
2020-02-21 15:00,14.4,1.6,70,35,-0.8,1019.9,1028.3,1,1.91,1,7,30322.14,1042.18
2020-02-21 16:00,14.6,1.1,230,39,0.7,1019.3,1027.7,0.9,1.29,1,7,30322.14,1060.48
2020-02-21 17:00,13.6,1.6,200,43,1.2,1018.8,1027.3,0.1,0.54,1,7,30322.14,1063.68
2020-02-21 18:00,12.6,0.8,160,49,2.1,1017.6,1026.1,0,0.12,1,7,30322.14,1044.48
2020-02-21 19:00,12.1,1,230,51,2.2,1017.8,1026.3,0,0,1,7,30322.14,1015.68
2020-02-21 20:00,11.5,1.1,200,61,4.2,1017.8,1026.4,0,0,1,7,30322.14,1005.95
2020-02-21 21:00,9.7,1,180,82,6.7,1017.7,1026.3,0,0,1,7,30322.14,1002.88
2020-02-21 22:00,8.9,1,110,89,7.1,1017,1025.6,0,0,1,7,30322.14,1109.63
2020-02-21 23:00,8.6,0.8,180,90,7,1016.3,1024.9,0,0,1,7,30322.14,1085.57
2020-02-22 0:00,8.4,0.3,0,93,7.3,1015.1,1023.7,0,0,1,7,30322.14,955.39
2020-02-22 1:00,8.3,1,70,94,7.3,1014.5,1023.1,0,0,1,7,30322.14,925.06
2020-02-22 2:00,8.4,1.2,140,94,7.4,1014,1022.6,0,0,1,7,30322.14,895.23
2020-02-22 3:00,8.3,1.9,230,90,6.7,1014,1022.6,0,0,1,7,30322.14,873.34
2020-02-22 4:00,8,2.7,250,85,5.6,1014.1,1022.7,0,0,1,7,30322.14,861.44
2020-02-22 5:00,7,2.4,250,79,3.5,1015.1,1023.8,0,0,1,7,30322.14,867.97
2020-02-22 6:00,5.7,1.4,200,77,1.9,1015.9,1024.6,0,0,1,7,30322.14,864
2020-02-22 7:00,4.8,1.6,230,76,0.9,1016.3,1025,0,0,1,7,30322.14,864.77
2020-02-22 8:00,4.4,1.4,230,72,-0.2,1016.9,1025.7,0,0.1,1,7,30322.14,911.49
2020-02-22 9:00,5.6,1.2,180,72,0.9,1017.6,1026.4,0.9,0.58,1,7,30322.14,1152.13
2020-02-22 10:00,7.1,2.7,230,59,-0.3,1017.5,1026.2,1,1.26,1,7,30322.14,1214.34
2020-02-22 11:00,8.4,2.1,200,58,0.6,1017.7,1026.3,1,1.83,1,7,30322.14,1230.21
2020-02-22 12:00,9.6,3.3,230,46,-1.4,1017.3,1025.9,1,2.29,1,7,30322.14,1090.43
2020-02-22 13:00,10.2,3.8,250,31,-6.2,1016.7,1025.3,1,2.4,1,7,30322.14,1039.49
2020-02-22 14:00,9.7,4.5,250,29,-7.5,1016.2,1024.8,1,2.09,1,7,30322.14,1043.07
2020-02-22 15:00,10.3,4.7,250,27,-7.9,1016.1,1024.7,1,2.42,1,7,30322.14,1044.99
2020-02-22 16:00,9.7,4.1,230,30,-7,1016.5,1025.1,1,2.08,1,7,30322.14,1054.85
2020-02-22 17:00,7.7,4.9,250,37,-6.1,1017,1025.7,0.9,1.1,1,7,30322.14,1044.74
2020-02-22 18:00,6.3,4.2,230,46,-4.4,1017.8,1026.5,0.1,0.19,1,7,30322.14,996.48
2020-02-22 19:00,5.1,3.2,250,51,-4.2,1018.9,1027.7,0,0,1,7,30322.14,955.26
2020-02-22 20:00,3.9,3.3,270,52,-5,1020,1028.8,0,0,1,7,30322.14,930.3
2020-02-22 21:00,2.8,2.5,250,54,-5.6,1020.9,1029.8,0,0,1,7,30322.14,908.16
2020-02-22 22:00,2.3,2.8,230,56,-5.5,1021.7,1030.6,0,0,1,7,30322.14,900.1
2020-02-22 23:00,2,2,250,59,-5.1,1022,1030.9,0,0,1,7,30322.14,893.31
2020-02-23 0:00,1.6,1.3,230,61,-5.1,1022.1,1031,0,0,1,7,30322.14,866.3
2020-02-23 1:00,1.1,1.4,250,63,-5.1,1022.3,1031.2,0,0,1,7,30322.14,832.9
2020-02-23 2:00,0.7,1.5,250,67,-4.7,1022.4,1031.4,0,0,1,7,30322.14,823.3
2020-02-23 3:00,-0.1,0.9,230,68,-5.3,1022.1,1031.1,0,0,1,7,30322.14,792.7
2020-02-23 4:00,-0.4,0.9,230,70,-5.2,1022.1,1031.1,0,0,1,7,30322.14,807.55
2020-02-23 5:00,-0.6,1.1,250,73,-4.8,1022.1,1031.1,0,0,1,7,30322.14,790.27
2020-02-23 6:00,-1.2,0.9,230,75,-5,1022.3,1031.3,0,0,1,7,30322.14,784.13
2020-02-23 7:00,-1.6,1.1,250,77,-5.1,1022.4,1031.4,0,0,1,7,30322.14,782.72
2020-02-23 8:00,-1.3,1,180,78,-4.6,1022.9,1031.9,0.6,0.14,1,7,30322.14,772.35
2020-02-23 9:00,1.4,1,70,71,-3.2,1023.4,1032.3,1,0.81,1,7,30322.14,786.05
2020-02-23 10:00,3.7,1.7,270,47,-6.5,1023.7,1032.6,1,1.56,1,7,30322.14,808.32
2020-02-23 11:00,5.6,1,20,39,-7.2,1023.4,1032.2,1,2.22,1,7,30322.14,801.41
2020-02-23 12:00,6.4,0.9,360,33,-8.7,1023,1031.8,1,2.71,1,7,30322.14,807.3
2020-02-23 13:00,7.9,1.8,160,29,-9,1021.6,1030.3,1,2.86,1,7,30322.14,806.02
2020-02-23 14:00,9.4,1.6,70,30,-7.3,1020.3,1028.9,1,2.79,1,7,30322.14,820.74
2020-02-23 15:00,9.4,1.6,50,33,-6,1019.9,1028.5,1,2.46,1,7,30322.14,852.99
2020-02-23 16:00,9.7,2,140,31,-6.6,1019.3,1027.9,1,1.91,1,7,30322.14,878.59
2020-02-23 17:00,8.5,3.2,140,34,-6.4,1018.9,1027.5,1,1.23,1,7,30322.14,892.03
2020-02-23 18:00,7.1,1.6,160,39,-5.9,1018.9,1027.6,0.8,0.41,1,7,30322.14,892.16
2020-02-23 19:00,5.7,1.1,160,48,-4.4,1019.1,1027.9,0,0.01,1,7,30322.14,879.49
2020-02-23 20:00,4.5,1.2,140,51,-4.7,1019.5,1028.3,0,0,1,7,30322.14,875.9
2020-02-23 21:00,3.9,1.4,160,47,-6.4,1019.9,1028.7,0,0,1,7,30322.14,885.89
2020-02-23 22:00,3.1,2.3,140,47,-7.1,1019.9,1028.7,0,0,1,7,30322.14,873.73
2020-02-23 23:00,2.9,2.8,140,47,-7.3,1020,1028.9,0,0,1,7,30322.14,862.98
2020-02-24 0:00,2.4,1.4,140,52,-6.4,1019.7,1028.6,0,0,1,7,30322.14,857.47
2020-02-24 1:00,1.6,0.1,0,57,-6,1019.4,1028.3,0,0,1,7,30322.14,842.11
2020-02-24 2:00,0.2,0.7,250,65,-5.6,1019.3,1028.3,0,0,1,7,30322.14,845.82
2020-02-24 3:00,-0.3,0.6,270,69,-5.3,1018.8,1027.8,0,0,1,7,30322.14,814.08
2020-02-24 4:00,-1.2,0.7,160,70,-5.9,1018.5,1027.5,0,0,1,7,30322.14,809.34
2020-02-24 5:00,-1.4,1.1,230,74,-5.4,1018.5,1027.5,0,0,1,7,30322.14,801.41
2020-02-24 6:00,-1.7,0.4,0,76,-5.3,1018.6,1027.6,0,0,1,7,30322.14,807.3
2020-02-24 7:00,-2.1,0.7,230,77,-5.5,1018.6,1027.6,0,0,1,7,30322.14,803.58
2020-02-24 8:00,-1.8,0.5,20,78,-5.1,1018.9,1027.9,0.5,0.14,1,7,30322.14,791.94
2020-02-24 9:00,0.6,0.7,290,72,-3.8,1019.1,1028,1,0.81,1,7,30322.14,798.21
2020-02-24 10:00,5.3,1.3,70,57,-2.5,1018.6,1027.4,1,1.56,1,7,30322.14,808.7
2020-02-24 11:00,8.7,1.4,50,39,-4.5,1018,1026.6,1,2.22,1,7,30322.14,833.66
2020-02-24 12:00,11.4,1.3,70,42,-1,1017.2,1025.8,1,2.45,1,7,30322.14,835.2
2020-02-24 13:00,13.3,1.3,270,36,-1.4,1016.2,1024.7,1,2.88,1,7,30322.14,837.5
2020-02-24 14:00,14.4,2.1,160,24,-5.9,1015.4,1023.8,0.9,2.3,1,7,30322.14,870.02
2020-02-24 15:00,15.4,3.6,140,20,-7.4,1014.6,1023,1,2.54,1,7,30322.14,886.53
2020-02-24 16:00,15.6,1.3,180,20,-7.3,1014.1,1022.5,1,1.85,1,7,30322.14,921.34
2020-02-24 17:00,14.8,1.7,200,24,-5.6,1014,1022.4,0.9,1,1,7,30322.14,915.71
2020-02-24 18:00,13.5,1.3,230,34,-2,1013.8,1022.2,0.6,0.36,1,7,30322.14,933.12
2020-02-24 19:00,12.5,1.1,200,39,-1.1,1013.9,1022.4,0,0.01,1,7,30322.14,940.42
2020-02-24 20:00,11.6,1.4,200,43,-0.5,1014.1,1022.6,0,0,1,7,30322.14,943.36
2020-02-24 21:00,10.9,0.4,0,47,0,1013.9,1022.4,0,0,1,7,30322.14,926.34
2020-02-24 22:00,10.6,0,0,49,0.3,1013.5,1022.1,0,0,1,7,30322.14,923.01
2020-02-24 23:00,10,0.9,250,54,1.1,1013.6,1022.2,0,0,1,7,30322.14,904.83
2020-02-25 0:00,9.2,1,70,70,4,1013.6,1022.2,0,0,1,7,30322.14,900.86
2020-02-25 1:00,7.9,1.3,90,83,5.1,1013.4,1022,0,0,1,7,30322.14,882.05
2020-02-25 2:00,7.2,0.9,50,87,5.1,1012.5,1021.1,0,0,1,7,30322.14,857.47
2020-02-25 3:00,7,1.5,50,90,5.4,1011.1,1019.7,0,0,1,7,30322.14,845.57
2020-02-25 4:00,6.5,1,360,94,5.5,1010.5,1019.2,0,0,1,7,30322.14,842.5
2020-02-25 5:00,6.3,1,250,95,5.5,1009.7,1018.4,0,0,1,7,30322.14,840.45
2020-02-25 6:00,6.3,0.9,320,95,5.5,1009.5,1018.2,0,0,1,7,30322.14,830.85
2020-02-25 7:00,6.2,0.6,140,96,5.6,1008.5,1017.2,0,0,1,7,30322.14,827.14
2020-02-25 8:00,6.4,3.1,50,96,5.8,1008.1,1016.7,0,0,1,7,30322.14,972.29
2020-02-25 9:00,6.6,0.9,270,96,6,1008.1,1016.7,0,0.03,1,7,30322.14,1101.06
2020-02-25 10:00,6.7,0.9,320,96,6.1,1007.9,1016.5,0,0.07,1,7,30322.14,1197.7
2020-02-25 11:00,6.7,1.6,320,96,6.1,1007.3,1015.9,0,0.1,1,7,30322.14,1254.4
2020-02-25 12:00,6.8,2.1,270,96,6.2,1006.7,1015.3,0,0.18,1,7,30322.14,1113.34
2020-02-25 13:00,7,0.7,290,96,6.4,1006,1014.6,0,0.13,1,7,30322.14,1049.47
2020-02-25 14:00,7.3,1.6,340,96,6.6,1005.2,1013.8,0,0.17,1,7,30322.14,1060.86
2020-02-25 15:00,7.3,1.7,290,96,6.6,1005.3,1013.9,0,0.11,1,7,30322.14,1078.78
2020-02-25 16:00,7.3,1.1,290,96,6.6,1005.9,1014.5,0,0.11,1,7,30322.14,1142.66
2020-02-25 17:00,7.4,1.1,360,96,6.7,1006.4,1015,0,0.06,1,7,30322.14,1073.54
2020-02-25 18:00,7.3,0.8,320,96,6.6,1007.1,1015.7,0,0.02,1,7,30322.14,1037.82
2020-02-25 19:00,7.3,1.6,340,96,6.6,1007.9,1016.5,0,0,1,7,30322.14,1009.79
2020-02-25 20:00,7.3,1.9,340,96,6.6,1008.9,1017.5,0,0,1,7,30322.14,985.98
2020-02-25 21:00,7.5,2.9,360,91,6.1,1009.6,1018.2,0,0,1,7,30322.14,981.89
2020-02-25 22:00,7.8,2.6,360,85,5.4,1010.4,1019,0,0,1,7,30322.14,990.72
2020-02-25 23:00,7.6,1.3,320,85,5.2,1010.8,1019.4,0,0,1,7,30322.14,943.36
2020-02-26 0:00,7.4,2,320,85,5,1011,1019.6,0,0,1,7,30322.14,915.97
2020-02-26 1:00,7.4,1.8,290,83,4.6,1011.3,1019.9,0,0,1,7,30322.14,874.62
2020-02-26 2:00,7.4,1.5,320,83,4.6,1011.8,1020.4,0,0,1,7,30322.14,859.01
2020-02-26 3:00,7,1,270,85,4.6,1012,1020.6,0,0,1,7,30322.14,826.37
2020-02-26 4:00,6,0.5,200,89,4.3,1012,1020.7,0,0,1,7,30322.14,820.99
2020-02-26 5:00,5.3,0.7,340,92,4,1012.1,1020.8,0,0,1,7,30322.14,823.94
2020-02-26 6:00,4.3,0.9,290,94,3.4,1012.8,1021.5,0,0,1,7,30322.14,820.22
2020-02-26 7:00,4.3,1,340,95,3.5,1013.9,1022.6,0,0,1,7,30322.14,823.42
2020-02-26 8:00,4.4,0.5,340,94,3.5,1014.5,1023.2,0.2,0.12,1,7,30322.14,840.96
2020-02-26 9:00,5.4,0.2,0,93,4.3,1015.4,1024.1,0.2,0.52,1,7,30322.14,1061.5
2020-02-26 10:00,7.7,0.5,70,84,5.1,1015.5,1024.2,0.9,1.27,1,7,30322.14,1147.14
2020-02-26 11:00,10.5,1.3,110,73,5.8,1015.1,1023.7,1,2.14,1,7,30322.14,1165.44
2020-02-26 12:00,12,1.3,160,67,6,1014.6,1023.1,1,2.64,1,7,30322.14,1067.39
2020-02-26 13:00,13.4,1.3,110,62,6.2,1013.8,1022.2,0.9,2.73,1,7,30322.14,1060.48
2020-02-26 14:00,13.6,2.7,250,58,5.4,1012.9,1021.3,0.6,1.73,1,7,30322.14,1101.7
2020-02-26 15:00,14.6,3.3,250,53,5.1,1012.6,1021,0.9,2.22,1,7,30322.14,1152
2020-02-26 16:00,13.5,3.2,250,52,3.8,1012.9,1021.3,0.9,1.56,1,7,30322.14,1162.11
2020-02-26 17:00,12.3,2.8,270,57,4,1013.7,1022.2,0.5,0.74,1,7,30322.14,1149.95
2020-02-26 18:00,9.8,3.1,270,62,2.8,1014.3,1022.9,0.4,0.36,1,7,30322.14,1102.72
2020-02-26 19:00,8.5,2.4,290,66,2.5,1015.2,1023.8,0,0.01,1,7,30322.14,1067.9
2020-02-26 20:00,7.2,1.8,270,70,2,1015.6,1024.3,0,0,1,7,30322.14,1031.94
2020-02-26 21:00,6.5,0.8,340,71,1.6,1016.2,1024.9,0,0,1,7,30322.14,1001.98
2020-02-26 22:00,5.4,0.9,270,75,1.3,1017,1025.8,0,0,1,7,30322.14,980.61
2020-02-26 23:00,5,0.8,250,80,1.8,1017.3,1026.1,0,0,1,7,30322.14,963.97
2020-02-27 0:00,4.2,0.8,230,84,1.7,1017.4,1026.2,0,0,1,7,30322.14,919.04
2020-02-27 1:00,4.5,1.2,180,84,2,1017.9,1026.7,0,0,1,7,30322.14,884.61
2020-02-27 2:00,4.5,0.1,0,85,2.1,1018.3,1027.1,0,0,1,7,30322.14,857.73
2020-02-27 3:00,4.4,0.5,290,86,2.2,1018.5,1027.3,0,0,1,7,30322.14,836.1
2020-02-27 4:00,4.4,0.7,160,87,2.4,1018.6,1027.4,0,0,1,7,30322.14,827.78
2020-02-27 5:00,4.1,0.8,160,87,2.1,1018.8,1027.6,0,0,1,7,30322.14,826.37
2020-02-27 6:00,3.6,0.7,270,88,1.7,1019.2,1028,0,0,1,7,30322.14,828.42
2020-02-27 7:00,3.4,0.4,0,90,1.9,1020,1028.8,0,0,1,7,30322.14,824.45
2020-02-27 8:00,3.5,0.7,290,91,2.1,1020.6,1029.4,0,0.08,1,7,30322.14,890.62
2020-02-27 9:00,5,0.9,290,87,3,1020.9,1029.7,0.4,0.59,1,7,30322.14,1079.94
2020-02-27 10:00,7.1,1.8,20,71,2.1,1021,1029.7,1,1.43,1,7,30322.14,1151.74
2020-02-27 11:00,8.9,1.7,50,57,0.8,1020.8,1029.4,1,2.18,1,7,30322.14,1056.64
2020-02-27 12:00,9.3,1.7,70,53,0.1,1020.7,1029.3,0.8,2.37,1,7,30322.14,988.42
2020-02-27 13:00,9.1,1.4,320,52,-0.2,1020,1028.6,0.4,1.65,1,7,30322.14,970.75
2020-02-27 14:00,11.6,1.8,90,44,-0.2,1019,1027.6,1,2.83,1,7,30322.14,1015.94
2020-02-27 15:00,11.9,2.2,70,39,-1.6,1018.7,1027.2,1,2.85,1,7,30322.14,1023.49
2020-02-27 16:00,12,1.3,70,40,-1.2,1018.4,1026.9,1,2,1,7,30322.14,1060.86
2020-02-27 17:00,11.4,0.7,20,41,-1.4,1018.4,1027,1,1.22,1,7,30322.14,1084.42
2020-02-27 18:00,9.8,1.3,320,45,-1.5,1018.6,1027.2,0.7,0.41,1,7,30322.14,1035.78
2020-02-27 19:00,8.6,1,360,51,-0.9,1018.6,1027.2,0,0.01,1,7,30322.14,992.77
2020-02-27 20:00,7.4,2.9,50,56,-0.8,1019.1,1027.8,0,0,1,7,30322.14,967.17
2020-02-27 21:00,6.9,2.1,50,58,-0.8,1019.4,1028.1,0,0,1,7,30322.14,945.02
2020-02-27 22:00,6.1,1.7,50,61,-0.8,1019.8,1028.6,0,0,1,7,30322.14,938.11
2020-02-27 23:00,5.6,0.9,200,67,0,1019.8,1028.6,0,0,1,7,30322.14,919.81
2020-02-28 0:00,4.4,0.8,230,72,-0.2,1018.9,1027.7,0,0,1,7,30322.14,901.89
2020-02-28 1:00,4.2,0.5,270,74,0,1018.6,1027.4,0,0,1,7,30322.14,853.89
2020-02-28 2:00,4,1,230,77,0.3,1018.4,1027.2,0,0,1,7,30322.14,824.58
2020-02-28 3:00,4.1,1.1,230,76,0.2,1018,1026.8,0,0,1,7,30322.14,802.3
2020-02-28 4:00,4,1.2,230,78,0.5,1017.3,1026.1,0,0,1,7,30322.14,804.61
2020-02-28 5:00,3.8,0.6,250,79,0.4,1016.5,1025.3,0,0,1,7,30322.14,804.74
2020-02-28 6:00,3.9,0.7,250,79,0.5,1016.8,1025.6,0,0,1,7,30322.14,794.5
2020-02-28 7:00,4.1,1.3,200,81,1.1,1016.6,1025.4,0,0,1,7,30322.14,789.12
2020-02-28 8:00,4.3,0.2,0,81,1.3,1016.5,1025.3,0,0.02,1,7,30322.14,848.13
2020-02-28 9:00,5.1,0.7,20,76,1.2,1016.8,1025.6,0,0.16,1,7,30322.14,1018.5
2020-02-28 10:00,5.4,1.3,90,76,1.5,1016.6,1025.4,0,0.2,1,7,30322.14,0
2020-02-28 11:00,5.6,1.2,50,86,3.4,1016.2,1024.9,0,0.32,1,7,30322.14,1076.61
2020-02-28 12:00,6.1,1.6,70,89,4.4,1015.7,1024.4,0,0.5,1,7,30322.14,1033.6
2020-02-28 13:00,6.1,1,20,92,4.8,1015.1,1023.8,0,0.54,1,7,30322.14,1027.84
2020-02-28 14:00,6.2,0.7,50,92,4.9,1014.1,1022.8,0,0.4,1,7,30322.14,1024.38
2020-02-28 15:00,6.3,1.3,50,93,5.2,1013.5,1022.2,0,0.29,1,7,30322.14,1030.14
2020-02-28 16:00,6.6,0.6,20,93,5.5,1013,1021.7,0,0.29,1,7,30322.14,1021.06
2020-02-28 17:00,6.6,2.4,50,92,5.3,1012.7,1021.4,0,0.32,1,7,30322.14,1040.26
2020-02-28 18:00,6.3,2.1,50,91,4.9,1012.3,1021,0,0.24,1,7,30322.14,1019.9
2020-02-28 19:00,6,1.2,50,91,4.6,1012.3,1021,0,0,1,7,30322.14,988.93
2020-02-28 20:00,5.6,1.1,360,92,4.3,1012.2,1020.9,0,0,1,7,30322.14,984.58
2020-02-28 21:00,5.2,1.5,50,92,4,1012.1,1020.8,0,0,1,7,30322.14,976.51
2020-02-28 22:00,4.7,1.4,70,93,3.6,1011.8,1020.5,0,0,1,7,30322.14,983.68
2020-02-28 23:00,4.1,0.4,0,94,3.2,1011.6,1020.3,0,0,1,7,30322.14,958.72
2020-02-29 0:00,3.8,0.6,50,96,3.2,1011.4,1020.1,0,0,1,7,30322.14,916.22
2020-02-29 1:00,4.2,0.2,0,96,3.6,1011.4,1020.1,0,0,1,7,30322.14,880.51
2020-02-29 2:00,4.3,0.6,270,96,3.7,1011,1019.7,0,0,1,7,30322.14,847.74
2020-02-29 3:00,4.3,1,230,96,3.7,1010.4,1019.1,0,0,1,7,30322.14,826.37
2020-02-29 4:00,4.2,0.8,160,96,3.6,1010.1,1018.8,0,0,1,7,30322.14,825.73
2020-02-29 5:00,4.3,0.1,0,96,3.7,1010,1018.7,0,0,1,7,30322.14,817.41
2020-02-29 6:00,4.5,0.8,20,96,3.9,1010.1,1018.8,0,0,1,7,30322.14,803.33
2020-02-29 7:00,4.4,1.2,160,95,3.6,1010.8,1019.5,0,0,1,7,30322.14,804.61
2020-02-29 8:00,4.6,0.2,0,95,3.8,1010.1,1018.8,0,0.09,1,7,30322.14,813.18
2020-02-29 9:00,5.4,0.2,0,94,4.5,1010.7,1019.4,0,0.47,1,7,30322.14,1072.9
2020-02-29 10:00,6.9,0.3,0,90,5.3,1011.1,1019.7,0.1,0.97,1,7,30322.14,1144.45
2020-02-29 11:00,8,0.5,20,83,5.2,1010.6,1019.2,0.1,1.32,1,7,30322.14,1228.54
2020-02-29 12:00,10,0.8,90,73,5.3,1010.2,1018.8,0.7,1.92,1,7,30322.14,1251.2
2020-02-29 13:00,10.5,0.7,340,68,4.8,1009.7,1018.2,0.1,1.37,1,7,30322.14,1187.84
2020-02-29 14:00,10.9,1,270,65,4.5,1008.7,1017.2,0.2,1.28,1,7,30322.14,1065.98
2020-02-29 15:00,11.4,1.3,290,63,4.5,1008.4,1016.9,0.1,1.08,1,7,30322.14,1104.26
2020-02-29 16:00,12.5,1.1,70,59,4.6,1008.2,1016.6,0.8,1.6,1,7,30322.14,1102.46
2020-02-29 17:00,12.7,0.2,0,57,4.3,1008.3,1016.7,1,1.14,1,7,30322.14,1100.67
2020-02-29 18:00,11.2,1.2,180,62,4.1,1008.4,1016.9,0.9,0.41,1,7,30322.14,1044.1
2020-02-29 19:00,9.9,0.9,180,68,4.2,1008.8,1017.3,0,0.02,1,7,30322.14,1009.54
2020-02-29 20:00,8.1,1.4,250,78,4.4,1009.4,1018,0,0,1,7,30322.14,986.11
2020-02-29 21:00,7.2,0.5,250,82,4.3,1009.9,1018.5,0,0,1,7,30322.14,958.08
2020-02-29 22:00,6.6,0.8,270,86,4.4,1010.3,1018.9,0,0,1,7,30322.14,943.49
2020-02-29 23:00,5.8,0.6,180,87,3.7,1010.8,1019.5,0,0,1,7,30322.14,938.37
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
