date,temp,wind_speed,wind_direction,humidity,dew_temp,pressure,sea_pressure,sunshine,solar_radiation,Btype,Num_floor,area,mir_dorm
2019-08-06 1:00,29.4,3.6,50,78,25.1,1000.8,1008.6,0,0,2,16,12359.94,194.18
2019-08-06 2:00,28.8,3.7,70,69,22.5,1000.8,1008.7,0,0,2,16,12359.94,210.18
2019-08-06 3:00,28.4,2.8,70,67,21.6,1000.8,1008.7,0,0,2,16,12359.94,192.32
2019-08-06 4:00,27.8,3.8,70,69,21.5,1001,1008.9,0,0,2,16,12359.94,181.25
2019-08-06 5:00,27.3,3.3,70,70,21.3,1000.8,1008.7,0,0,2,16,12359.94,173.95
2019-08-06 6:00,26.8,2.3,20,72,21.3,1001.3,1009.2,0,0.01,2,16,12359.94,167.3
2019-08-06 7:00,27.2,0,0,71,21.4,1001.3,1009.2,1,0.29,2,16,12359.94,156.42
2019-08-06 8:00,28.6,1.5,20,66,21.6,1001,1008.9,1,0.98,2,16,12359.94,162.37
2019-08-06 9:00,30,2.4,50,61,21.6,1000.6,1008.5,1,1.68,2,16,12359.94,157.82
2019-08-06 10:00,31,2.6,20,57,21.4,1000.3,1008.1,1,2.26,2,16,12359.94,152.19
2019-08-06 11:00,32.5,3.2,50,55,22.2,999.6,1007.4,1,2.96,2,16,12359.94,87.04
2019-08-06 12:00,32.4,0.3,0,56,22.4,999.3,1007.1,0.8,2.34,2,16,12359.94,102.34
2019-08-06 13:00,32,1.4,340,60,23.2,998.8,1006.6,0.2,1.93,2,16,12359.94,135.74
2019-08-06 14:00,32.1,2.9,360,59,23,998.2,1006,0.1,1.86,2,16,12359.94,143.49
2019-08-06 15:00,32.2,3.3,50,65,24.7,998.1,1005.9,0.4,1.92,2,16,12359.94,111.74
2019-08-06 16:00,31.9,1.1,20,66,24.7,997.5,1005.3,0,1.12,2,16,12359.94,135.55
2019-08-06 17:00,31.4,1.1,50,66,24.2,997.6,1005.4,0,0.85,2,16,12359.94,149.25
2019-08-06 18:00,30.6,2.2,50,68,24,997.2,1005,0,0.34,2,16,12359.94,168.19
2019-08-06 19:00,30,3.3,50,71,24.1,997.4,1005.2,0,0.17,2,16,12359.94,195.14
2019-08-06 20:00,29.6,1.5,360,70,23.5,997.4,1005.2,0,0.02,2,16,12359.94,209.34
2019-08-06 21:00,29.1,0.6,20,72,23.5,997.5,1005.3,0,0,2,16,12359.94,233.28
2019-08-06 22:00,28.6,0,0,74,23.5,997.1,1004.9,0,0,2,16,12359.94,225.79
2019-08-06 23:00,28.1,0,0,79,24.1,996.8,1004.7,0,0,2,16,12359.94,227.52
2019-08-07 0:00,28,1.8,290,75,23.1,996.7,1004.6,0,0,2,16,12359.94,207.3
2019-08-07 1:00,27.9,1.5,290,72,22.3,996.2,1004.1,0,0,2,16,12359.94,205.7
2019-08-07 2:00,25.5,2.7,270,90,23.7,996.4,1004.3,0,0,2,16,12359.94,219.58
2019-08-07 3:00,24.5,1.6,250,95,23.6,996.5,1004.4,0,0,2,16,12359.94,211.39
2019-08-07 4:00,24.4,1.5,230,97,23.8,996.8,1004.7,0,0,2,16,12359.94,195.97
2019-08-07 5:00,24.3,0,0,97,23.7,996.7,1004.6,0,0,2,16,12359.94,189.25
2019-08-07 6:00,24.4,0,0,97,23.8,997.2,1005.1,0,0,2,16,12359.94,178.37
2019-08-07 7:00,24.8,0.2,0,97,24.2,997.6,1005.5,0,0.23,2,16,12359.94,172.42
2019-08-07 8:00,25.5,1.8,140,96,24.8,997.7,1005.7,0.1,0.45,2,16,12359.94,170.75
2019-08-07 9:00,26.7,2.3,140,89,24.7,998.1,1006,0.6,1.24,2,16,12359.94,161.22
2019-08-07 10:00,29,2,140,79,24.9,998.2,1006,0.9,2.05,2,16,12359.94,157.82
2019-08-07 11:00,30.5,0.9,140,73,25.1,998.3,1006.1,1,3.22,2,16,12359.94,82.18
2019-08-07 12:00,31.3,1,160,70,25.1,998.3,1006.1,1,3.49,2,16,12359.94,102.59
2019-08-07 13:00,31.3,2,140,70,25.1,998.3,1006.1,1,3.17,2,16,12359.94,134.66
2019-08-07 14:00,32,1.5,140,69,25.5,998.3,1006.1,0.7,2.71,2,16,12359.94,143.49
2019-08-07 15:00,32.9,1.4,230,64,25.1,997.8,1005.6,1,3.2,2,16,12359.94,108.22
2019-08-07 16:00,32.7,1.2,140,65,25.2,997.6,1005.4,1,2.55,2,16,12359.94,149.89
2019-08-07 17:00,32.4,0.7,160,67,25.4,997.8,1005.6,0.9,1.72,2,16,12359.94,142.59
2019-08-07 18:00,32.2,1,230,68,25.5,997.9,1005.7,0.8,0.98,2,16,12359.94,166.14
2019-08-07 19:00,31.4,0.3,0,67,24.5,998.3,1006.1,0.9,0.45,2,16,12359.94,179.14
2019-08-07 20:00,30,0,0,79,25.9,998.7,1006.5,0,0.02,2,16,12359.94,186.75
2019-08-07 21:00,29.3,0.1,0,81,25.6,999.4,1007.2,0,0,2,16,12359.94,202.69
2019-08-07 22:00,28.8,0,0,83,25.6,999.8,1007.6,0,0,2,16,12359.94,218.05
2019-08-07 23:00,28.3,0.1,0,81,24.7,999.7,1007.6,0,0,2,16,12359.94,230.27
2019-08-08 0:00,27.8,0.2,0,86,25.2,999.9,1007.8,0,0,2,16,12359.94,203.84
2019-08-08 1:00,27.4,0.2,0,88,25.2,1000.2,1008.1,0,0,2,16,12359.94,195.58
2019-08-08 2:00,27.5,0,0,87,25.1,1000,1007.9,0,0,2,16,12359.94,209.6
2019-08-08 3:00,27.1,0,0,90,25.3,1000.2,1008.1,0,0,2,16,12359.94,192.83
2019-08-08 4:00,26.9,0.1,0,92,25.4,1000.2,1008.1,0,0,2,16,12359.94,179.33
2019-08-08 5:00,26.7,0,0,93,25.4,1000.5,1008.4,0,0,2,16,12359.94,160.32
2019-08-08 6:00,26.6,0,0,93,25.3,1000.7,1008.6,0,0.01,2,16,12359.94,160.83
2019-08-08 7:00,27.2,0,0,92,25.7,1001,1008.9,0.2,0.35,2,16,12359.94,154.75
2019-08-08 8:00,28,0,0,88,25.8,1001.3,1009.2,0.6,0.72,2,16,12359.94,162.69
2019-08-08 9:00,29.4,0,0,82,25.9,1001.2,1009,0.6,1.26,2,16,12359.94,164.86
2019-08-08 10:00,30.1,0,0,77,25.6,1001.5,1009.4,0.6,1.53,2,16,12359.94,155.33
2019-08-08 11:00,31.4,0,0,70,25.2,1001.5,1009.3,0.5,2.14,2,16,12359.94,94.53
2019-08-08 12:00,31.9,0.6,140,67,25,1001,1008.8,0.7,2.4,2,16,12359.94,110.78
2019-08-08 13:00,32.7,0,0,66,25.5,1000.4,1008.2,0.4,2.21,2,16,12359.94,139.26
2019-08-08 14:00,31.9,1.6,200,65,24.4,1000.2,1008,0.1,1.15,2,16,12359.94,139.78
2019-08-08 15:00,33.7,1,200,58,24.2,999.8,1007.5,1,3.46,2,16,12359.94,84.99
2019-08-08 16:00,29.4,0.3,0,63,21.6,1000.7,1008.5,0.2,1.05,2,16,12359.94,138.5
2019-08-08 17:00,27.9,2.4,110,86,25.3,1001.2,1009.1,0.2,0.68,2,16,12359.94,137.41
2019-08-08 18:00,27.3,0.6,200,85,24.5,1000.6,1008.5,0,0.47,2,16,12359.94,161.79
2019-08-08 19:00,26.5,1.9,270,91,24.9,1000.9,1008.8,0,0.13,2,16,12359.94,170.69
2019-08-08 20:00,26.5,1.3,360,93,25.2,1001.1,1009,0,0.02,2,16,12359.94,190.72
2019-08-08 21:00,26.2,0,0,93,24.9,1001.6,1009.6,0,0,2,16,12359.94,212.03
2019-08-08 22:00,26,0,0,94,24.9,1001.7,1009.7,0,0,2,16,12359.94,220.03
2019-08-08 23:00,26.2,0,0,93,24.9,1001.6,1009.6,0,0,2,16,12359.94,225.73
2019-08-09 0:00,26,1.1,290,95,25.1,1001.7,1009.7,0,0,2,16,12359.94,201.92
2019-08-09 1:00,25.7,0,0,96,25,1001.3,1009.3,0,0,2,16,12359.94,192.96
2019-08-09 2:00,25.9,0,0,97,25.3,1001.2,1009.2,0,0,2,16,12359.94,197.7
2019-08-09 3:00,25.7,0,0,97,25.1,1000.7,1008.7,0,0,2,16,12359.94,198.27
2019-08-09 4:00,25.6,0,0,97,25,1000.8,1008.8,0,0,2,16,12359.94,174.72
2019-08-09 5:00,25.7,0,0,97,25.1,1000.7,1008.7,0,0,2,16,12359.94,173.31
2019-08-09 6:00,25.7,0.6,20,97,25.1,1001,1009,0,0,2,16,12359.94,168.13
2019-08-09 7:00,26,0.4,0,97,25.4,1000.9,1008.9,0,0.19,2,16,12359.94,159.94
2019-08-09 8:00,26.6,0,0,93,25.3,1000.9,1008.8,0.1,0.59,2,16,12359.94,159.3
2019-08-09 9:00,28.1,0.4,0,86,25.5,1000.8,1008.7,1,1.69,2,16,12359.94,163.97
2019-08-09 10:00,30.1,0,0,76,25.3,1000.4,1008.3,1,2.49,2,16,12359.94,169.15
2019-08-09 11:00,31.7,0.8,90,67,24.8,1000.4,1008.2,1,3.2,2,16,12359.94,99.2
2019-08-09 12:00,32.2,0,0,67,25.2,1000,1007.8,0.9,2.77,2,16,12359.94,119.49
2019-08-09 13:00,33,0.1,0,64,25.2,999.6,1007.4,0.7,2.33,2,16,12359.94,139.14
2019-08-09 14:00,32.2,1.2,320,66,25,999.2,1007,0.5,1.85,2,16,12359.94,164.48
2019-08-09 15:00,33.9,0.4,0,62,25.5,998.8,1006.5,0.7,2.12,2,16,12359.94,83.65
2019-08-09 16:00,33.6,0.2,0,62,25.3,998.3,1006,0.6,1.42,2,16,12359.94,161.41
2019-08-09 17:00,32.7,0,0,68,26,998.4,1006.2,0.1,0.7,2,16,12359.94,144.26
2019-08-09 18:00,32.8,0.5,270,69,26.3,998.3,1006.1,1,1.16,2,16,12359.94,159.04
2019-08-09 19:00,32,0.9,270,70,25.8,998.6,1006.4,0.7,0.5,2,16,12359.94,176.32
2019-08-09 20:00,30.6,0.7,270,77,26,999,1006.8,0,0.02,2,16,12359.94,169.66
2019-08-09 21:00,29.6,0.7,290,83,26.3,999.5,1007.3,0,0,2,16,12359.94,192.96
2019-08-09 22:00,29.2,0.9,290,83,26,999.9,1007.7,0,0,2,16,12359.94,202.24
2019-08-09 23:00,28.7,0.8,320,85,25.9,999.9,1007.8,0,0,2,16,12359.94,220.54
2019-08-10 0:00,28.3,0.5,340,86,25.7,999.7,1007.6,0,0,2,16,12359.94,188.99
2019-08-10 1:00,27.9,0.8,270,89,25.9,999.6,1007.5,0,0,2,16,12359.94,192
2019-08-10 2:00,27.4,0.8,270,91,25.7,999.2,1007.1,0,0,2,16,12359.94,194.88
2019-08-10 3:00,27.2,0.5,270,92,25.7,999.2,1007.1,0,0,2,16,12359.94,187.97
2019-08-10 4:00,26.8,0.5,270,94,25.7,999.1,1007,0,0,2,16,12359.94,183.42
2019-08-10 5:00,26.6,0.8,270,95,25.7,999,1006.9,0,0,2,16,12359.94,173.7
2019-08-10 6:00,26.3,0.5,270,96,25.6,999.2,1007.1,0,0,2,16,12359.94,170.11
2019-08-10 7:00,26.8,0.3,0,96,26.1,999.2,1007.1,0.1,0.21,2,16,12359.94,163.9
2019-08-10 8:00,28.5,1,20,90,26.6,999.2,1007.1,0.9,0.81,2,16,12359.94,171.39
2019-08-10 9:00,30.3,1.1,360,78,26,998.7,1006.5,1,1.63,2,16,12359.94,158.53
2019-08-10 10:00,32.4,2.5,50,73,26.9,998.6,1006.4,1,2.45,2,16,12359.94,148.48
2019-08-10 11:00,33,2.4,50,65,25.5,998.2,1006,1,2.88,2,16,12359.94,89.54
2019-08-10 12:00,33.5,1.8,360,61,24.9,997.7,1005.4,1,3.09,2,16,12359.94,129.09
2019-08-10 13:00,33.9,4.4,50,57,24.1,997.3,1005,1,3.53,2,16,12359.94,132.86
2019-08-10 14:00,34.2,4.6,50,55,23.8,997.3,1005,1,3.31,2,16,12359.94,144.26
2019-08-10 15:00,34.2,4.5,50,58,24.7,996.8,1004.5,0.9,2.61,2,16,12359.94,95.23
2019-08-10 16:00,34,4.7,50,58,24.5,996.4,1004.1,1,2.3,2,16,12359.94,134.72
2019-08-10 17:00,34.1,3.7,50,58,24.6,996.1,1003.8,1,1.9,2,16,12359.94,149.44
2019-08-10 18:00,32.8,5.6,70,60,24,996.2,1003.9,1,1.17,2,16,12359.94,163.33
2019-08-10 19:00,31.5,5.4,70,61,23,996.8,1004.6,1,0.48,2,16,12359.94,168.83
2019-08-10 20:00,30.4,4,50,65,23,997.2,1005,0.1,0.03,2,16,12359.94,178.37
2019-08-10 21:00,29.7,4.1,70,66,22.6,998,1005.8,0,0,2,16,12359.94,187.97
2019-08-10 22:00,28.8,2.8,50,69,22.5,998.5,1006.3,0,0,2,16,12359.94,193.15
2019-08-10 23:00,28.3,3.8,50,69,22,998.4,1006.3,0,0,2,16,12359.94,187.07
2019-08-11 0:00,27.7,3.5,70,71,21.9,998.6,1006.5,0,0,2,16,12359.94,172.29
2019-08-11 1:00,27.2,3.8,50,75,22.3,997.9,1005.8,0,0,2,16,12359.94,172.93
2019-08-11 2:00,26.9,3.6,50,76,22.3,997.6,1005.5,0,0,2,16,12359.94,180.8
2019-08-11 3:00,26.6,3.1,50,79,22.6,997.2,1005.1,0,0,2,16,12359.94,171.97
2019-08-11 4:00,26.6,3.3,50,79,22.6,996.7,1004.6,0,0,2,16,12359.94,167.74
2019-08-11 5:00,26.7,2.6,50,79,22.7,996.5,1004.4,0,0,2,16,12359.94,159.55
2019-08-11 6:00,26.5,3,50,81,22.9,996.1,1004,0,0,2,16,12359.94,151.3
2019-08-11 7:00,26.7,2.6,50,81,23.1,996.1,1004,0.5,0.17,2,16,12359.94,140.16
2019-08-11 8:00,27.4,1.1,50,79,23.4,996,1003.9,0,0.45,2,16,12359.94,140.86
2019-08-11 9:00,29.4,3.5,50,74,24.2,995.9,1003.7,0.5,1.32,2,16,12359.94,135.68
2019-08-11 10:00,30.8,5.4,50,67,23.9,995.2,1003,1,2.19,2,16,12359.94,115.71
2019-08-11 11:00,31.9,5.8,70,63,23.9,994.6,1002.4,1,3.05,2,16,12359.94,61.44
2019-08-11 12:00,32.3,6.5,70,59,23.2,994,1001.7,1,2.94,2,16,12359.94,76.8
2019-08-11 13:00,33.4,7,70,53,22.5,993.3,1001,1,3.38,2,16,12359.94,78.59
2019-08-11 14:00,33.5,6.9,50,54,22.9,992.7,1000.4,0.9,2.57,2,16,12359.94,101.38
2019-08-11 15:00,32.9,7,50,54,22.3,992.1,999.8,0.4,1.66,2,16,12359.94,101.06
2019-08-11 16:00,33.1,4.8,70,54,22.5,991.7,999.4,0.6,1.52,2,16,12359.94,124.35
2019-08-11 17:00,32.3,4.3,50,57,22.6,991.9,999.6,0.1,0.6,2,16,12359.94,139.65
2019-08-11 18:00,31.7,4.5,50,57,22.1,992,999.7,0,0.31,2,16,12359.94,160.96
2019-08-11 19:00,31,4.5,70,60,22.3,992.2,1000,0,0.19,2,16,12359.94,169.73
2019-08-11 20:00,30.7,5.4,70,60,22,992.4,1000.2,0,0,2,16,12359.94,168.58
2019-08-11 21:00,30.5,4.6,70,61,22.1,992.9,1000.7,0,0,2,16,12359.94,185.09
2019-08-11 22:00,30,3.5,50,66,22.9,993.2,1001,0,0,2,16,12359.94,195.84
2019-08-11 23:00,28.8,6.2,50,72,23.2,993,1000.8,0,0,2,16,12359.94,193.6
2019-08-12 0:00,28,4,70,78,23.7,993,1000.8,0,0,2,16,12359.94,163.26
2019-08-12 1:00,27.7,5,50,79,23.7,992.5,1000.3,0,0,2,16,12359.94,170.62
2019-08-12 2:00,27.4,3.8,70,80,23.6,992,999.8,0,0,2,16,12359.94,177.54
2019-08-12 3:00,27.6,3.3,70,79,23.6,991.8,999.6,0,0,2,16,12359.94,164.74
2019-08-12 4:00,27.9,3.3,70,77,23.4,991.5,999.3,0,0,2,16,12359.94,156.48
2019-08-12 5:00,27.8,2.3,50,78,23.6,991.8,999.6,0,0,2,16,12359.94,155.78
2019-08-12 6:00,27.9,2.1,110,79,23.9,992.4,1000.2,0,0,2,16,12359.94,150.27
2019-08-12 7:00,26.3,0,0,95,25.4,992.8,1000.7,0,0,2,16,12359.94,141.82
2019-08-12 8:00,26.2,0,0,96,25.5,993,1000.9,0,0.1,2,16,12359.94,139.2
2019-08-12 9:00,27.4,0,0,93,26.1,992.9,1000.7,0,0.68,2,16,12359.94,115.01
2019-08-12 10:00,28.2,1.2,250,91,26.5,993.2,1001,0,1.02,2,16,12359.94,104.13
2019-08-12 11:00,28.8,1.5,230,86,26.2,993.2,1001,0,0.93,2,16,12359.94,37.89
2019-08-12 12:00,29.6,0.6,160,86,27,993.1,1000.9,0.2,1.16,2,16,12359.94,70.66
2019-08-12 13:00,30.9,0.6,70,78,26.6,992.9,1000.7,0.3,1.66,2,16,12359.94,90.94
2019-08-12 14:00,32.4,2.9,140,70,26.2,992.4,1000.1,0.7,2.57,2,16,12359.94,137.34
2019-08-12 15:00,31.9,3.6,90,69,25.4,992.3,1000,0.2,1.35,2,16,12359.94,117.95
2019-08-12 16:00,31.3,4.2,110,73,25.8,992.4,1000.2,0,0.59,2,16,12359.94,159.3
2019-08-12 17:00,29.8,1.3,160,82,26.3,992.6,1000.4,0,0.51,2,16,12359.94,156.54
2019-08-12 18:00,30.3,1.1,250,81,26.6,992.7,1000.5,0.2,0.64,2,16,12359.94,168.32
2019-08-12 19:00,29.9,0,0,83,26.6,993.1,1000.9,0.1,0.19,2,16,12359.94,170.18
2019-08-12 20:00,29.4,0,0,87,27,993.6,1001.4,0,0,2,16,12359.94,185.6
2019-08-12 21:00,29.1,0,0,89,27,994.2,1002,0,0,2,16,12359.94,206.91
2019-08-12 22:00,28.9,1.9,50,84,25.9,994.4,1002.2,0,0,2,16,12359.94,218.11
2019-08-12 23:00,28.5,1.5,20,85,25.7,994.6,1002.4,0,0,2,16,12359.94,223.74
2019-08-13 0:00,28,2.4,50,84,25,994.6,1002.4,0,0,2,16,12359.94,195.46
2019-08-13 1:00,27.6,2,50,86,25,994.6,1002.5,0,0,2,16,12359.94,185.66
2019-08-13 2:00,27.3,1.5,50,86,24.7,994.5,1002.4,0,0,2,16,12359.94,202.69
2019-08-13 3:00,26.9,1.4,50,85,24.1,994.4,1002.3,0,0,2,16,12359.94,192.26
2019-08-13 4:00,26.5,1.1,50,86,23.9,994.5,1002.4,0,0,2,16,12359.94,179.14
2019-08-13 5:00,26.1,0,0,89,24.1,994.7,1002.6,0,0,2,16,12359.94,163.71
2019-08-13 6:00,25.7,0,0,92,24.2,995.2,1003.1,0,0,2,16,12359.94,160.77
2019-08-13 7:00,26.1,0,0,91,24.5,995.7,1003.6,0.6,0.28,2,16,12359.94,165.38
2019-08-13 8:00,28.3,0,0,83,25.1,995.6,1003.4,1,0.98,2,16,12359.94,158.08
2019-08-13 9:00,30.5,2.6,50,73,25.1,995.7,1003.5,1,1.78,2,16,12359.94,156.8
2019-08-13 10:00,31.8,1.4,50,65,24.3,995.6,1003.4,1,2.52,2,16,12359.94,166.14
2019-08-13 11:00,32.8,0.9,360,65,25.3,995.4,1003.1,0.9,2.86,2,16,12359.94,132.61
2019-08-13 12:00,32.6,0.1,0,62,24.3,995.1,1002.8,0.3,1.46,2,16,12359.94,138.43
2019-08-13 13:00,34.1,2.7,20,63,26,994.6,1002.3,0.8,2.62,2,16,12359.94,138.94
2019-08-13 14:00,33.2,0.8,290,62,24.9,994.4,1002.1,0.1,0.95,2,16,12359.94,135.3
2019-08-13 15:00,33.1,0.9,290,66,25.8,993.8,1001.5,0.4,1.48,2,16,12359.94,133.12
2019-08-13 16:00,32.7,1.2,290,72,26.9,993.2,1000.9,0.1,0.66,2,16,12359.94,150.02
2019-08-13 17:00,32.4,1.7,230,71,26.4,993.3,1001,0.1,0.39,2,16,12359.94,134.34
2019-08-13 18:00,31.8,0.1,0,75,26.8,993.4,1001.1,0.2,0.46,2,16,12359.94,155.33
2019-08-13 19:00,30.9,0.5,250,78,26.6,993.8,1001.6,0.7,0.27,2,16,12359.94,165.7
2019-08-13 20:00,30.2,0.7,230,81,26.5,994.2,1002,0,0,2,16,12359.94,174.66
2019-08-13 21:00,29.6,1.5,250,82,26.1,995,1002.8,0,0,2,16,12359.94,192.77
2019-08-13 22:00,29.4,0,0,84,26.4,995.4,1003.2,0,0,2,16,12359.94,203.9
2019-08-13 23:00,28.9,0,0,87,26.5,995.5,1003.3,0,0,2,16,12359.94,211.14
2019-08-14 0:00,28.4,0,0,90,26.5,995.4,1003.2,0,0,2,16,12359.94,188.1
2019-08-14 1:00,28.1,0,0,79,24.1,995.1,1002.9,0,0,2,16,12359.94,195.71
2019-08-14 2:00,27.9,1.5,360,77,23.4,995,1002.8,0,0,2,16,12359.94,196.67
2019-08-14 3:00,27.3,2.4,20,78,23.1,994.8,1002.7,0,0,2,16,12359.94,184.51
2019-08-14 4:00,26.9,0.5,20,80,23.1,994.7,1002.6,0,0,2,16,12359.94,175.36
2019-08-14 5:00,26.7,1.8,20,82,23.3,994.4,1002.3,0,0,2,16,12359.94,162.56
2019-08-14 6:00,26.5,1.5,360,82,23.1,994.2,1002.1,0,0,2,16,12359.94,154.18
2019-08-14 7:00,27.4,2.6,20,80,23.6,994.3,1002.2,0.9,0.28,2,16,12359.94,152.7
2019-08-14 8:00,27.7,0.4,0,80,23.9,994.3,1002.1,0.3,0.43,2,16,12359.94,152.13
2019-08-14 9:00,28.9,1.4,20,77,24.4,994,1001.8,0,0.91,2,16,12359.94,152.77
2019-08-14 10:00,30.2,2.7,50,75,25.2,993.8,1001.6,0.5,1.34,2,16,12359.94,148.99
2019-08-14 11:00,31.7,3.4,50,68,25,993.3,1001,1,2.59,2,16,12359.94,97.15
2019-08-14 12:00,32.4,2.8,20,67,25.4,992.7,1000.4,0.8,2.79,2,16,12359.94,119.49
2019-08-14 13:00,32.7,2.9,70,63,24.7,992,999.7,0.6,1.93,2,16,12359.94,135.23
2019-08-14 14:00,33.8,4,20,61,25.2,991.4,999.1,0.9,2.78,2,16,12359.94,183.87
2019-08-14 15:00,33.4,3.7,70,61,24.8,991,998.7,0.8,2.13,2,16,12359.94,124.1
2019-08-14 16:00,33.5,4.3,50,63,25.4,990.4,998.1,0.5,1.43,2,16,12359.94,175.87
2019-08-14 17:00,33.3,3.5,20,64,25.5,990.2,997.9,0.6,1.15,2,16,12359.94,162.05
2019-08-14 18:00,32.5,4.1,20,63,24.5,989.8,997.5,0.6,0.61,2,16,12359.94,169.47
2019-08-14 19:00,31.6,3.6,20,64,23.9,989.8,997.5,0.7,0.33,2,16,12359.94,173.18
2019-08-14 20:00,30.8,3.7,20,66,23.7,990,997.7,0,0.01,2,16,12359.94,193.47
2019-08-14 21:00,30.5,2.9,20,67,23.6,990.3,998.1,0,0,2,16,12359.94,196.35
2019-08-14 22:00,30.1,2.9,20,69,23.7,990,997.8,0,0,2,16,12359.94,201.79
2019-08-14 23:00,29.6,1,340,70,23.5,989.4,997.1,0,0,2,16,12359.94,213.95
2019-08-15 0:00,29.3,1.7,360,70,23.2,988.9,996.6,0,0,2,16,12359.94,183.74
2019-08-15 1:00,29,0.5,340,72,23.4,988.5,996.3,0,0,2,16,12359.94,190.72
2019-08-15 2:00,28.7,0.8,360,74,23.5,988.4,996.2,0,0,2,16,12359.94,203.26
2019-08-15 3:00,27.5,1.1,360,81,23.9,988.1,995.9,0,0,2,16,12359.94,190.66
2019-08-15 4:00,26.5,1.1,320,90,24.7,987.6,995.4,0,0,2,16,12359.94,180.03
2019-08-15 5:00,25.7,1.2,290,93,24.4,987.2,995.1,0,0,2,16,12359.94,170.5
2019-08-15 6:00,25.1,0.6,290,95,24.2,987.3,995.2,0,0,2,16,12359.94,161.98
2019-08-15 7:00,24.8,0.9,270,96,24.1,986.9,994.7,0,0.04,2,16,12359.94,163.39
2019-08-15 8:00,24.8,0.6,230,97,24.2,986.7,994.5,0,0.21,2,16,12359.94,161.28
2019-08-15 9:00,24.8,1.9,270,96,24.1,986.4,994.2,0,0.31,2,16,12359.94,163.2
2019-08-15 10:00,25.5,2.2,270,96,24.8,986.1,994,0,0.77,2,16,12359.94,167.3
2019-08-15 11:00,25.8,1.5,270,94,24.7,985.7,993.5,0,0.85,2,16,12359.94,101.95
2019-08-15 12:00,26.5,0.6,270,93,25.2,985,992.8,0,0.67,2,16,12359.94,119.49
2019-08-15 13:00,27.4,1.2,270,88,25.2,984.4,992.2,0,1.23,2,16,12359.94,151.36
2019-08-15 14:00,26.8,3,270,87,24.4,984.2,992,0,1.1,2,16,12359.94,139.14
2019-08-15 15:00,26.4,2.8,270,91,24.8,983.7,991.5,0,0.49,2,16,12359.94,92.1
2019-08-15 16:00,25.8,1.9,270,95,24.9,983.5,991.3,0,0.65,2,16,12359.94,136.9
2019-08-15 17:00,25.6,1.2,270,95,24.7,983.1,990.9,0,0.7,2,16,12359.94,145.34
2019-08-15 18:00,25.8,1.7,270,95,24.9,982.9,990.7,0.1,0.68,2,16,12359.94,162.37
2019-08-15 19:00,25.4,1.5,250,96,24.7,983,990.8,0,0.07,2,16,12359.94,159.74
2019-08-15 20:00,25.1,2.2,250,96,24.4,983.3,991.2,0,0,2,16,12359.94,185.73
2019-08-15 21:00,24.9,0.7,250,96,24.2,983.7,991.6,0,0,2,16,12359.94,194.75
2019-08-15 22:00,24.9,1.3,250,97,24.3,984.1,992,0,0,2,16,12359.94,204.42
2019-08-15 23:00,24.8,1,230,96,24.1,984,991.8,0,0,2,16,12359.94,216
2019-08-16 0:00,25,0,0,96,24.3,984.3,992.2,0,0,2,16,12359.94,192.7
2019-08-16 1:00,25.1,0,0,97,24.5,984.3,992.2,0,0,2,16,12359.94,182.4
2019-08-16 2:00,25.1,0.4,0,95,24.2,984.5,992.4,0,0,2,16,12359.94,185.98
2019-08-16 3:00,25.1,0,0,96,24.4,984.9,992.8,0,0,2,16,12359.94,176.64
2019-08-16 4:00,25,0,0,96,24.3,985.3,993.2,0,0,2,16,12359.94,176.38
2019-08-16 5:00,25.2,0.9,160,94,24.1,985.7,993.6,0,0,2,16,12359.94,172.35
2019-08-16 6:00,25.1,0.6,180,95,24.2,986.4,994.3,0,0,2,16,12359.94,166.72
2019-08-16 7:00,25.3,0.2,0,94,24.2,986.5,994.4,0,0.11,2,16,12359.94,160.9
2019-08-16 8:00,25.4,0.7,160,92,23.9,987.4,995.3,0,0.15,2,16,12359.94,156.1
2019-08-16 9:00,25.3,1,160,94,24.2,988,995.9,0,0.34,2,16,12359.94,150.72
2019-08-16 10:00,25.7,1.9,140,95,24.8,987.9,995.8,0.1,0.79,2,16,12359.94,152.64
2019-08-16 11:00,27.6,2.3,140,85,24.8,988.2,996,1,2.58,2,16,12359.94,111.36
2019-08-16 12:00,28.9,3.7,140,80,25,987.8,995.6,0.9,2.34,2,16,12359.94,135.42
2019-08-16 13:00,28.9,2,140,77,24.4,987.9,995.7,0.4,1.64,2,16,12359.94,148.54
2019-08-16 14:00,30,2.7,140,70,23.9,988.2,996,0.7,2.77,2,16,12359.94,161.15
2019-08-16 15:00,30.2,2.7,200,69,23.8,988.1,995.9,0.7,2.37,2,16,12359.94,136.38
2019-08-16 16:00,30.3,2.7,230,68,23.7,988.4,996.2,0.6,1.6,2,16,12359.94,152.51
2019-08-16 17:00,30.6,1.9,230,65,23.2,989,996.7,1,2.1,2,16,12359.94,137.98
2019-08-16 18:00,29.4,2.8,230,67,22.6,989.6,997.3,1,1.17,2,16,12359.94,148.61
2019-08-16 19:00,28,1.9,250,72,22.4,990.4,998.2,1,0.38,2,16,12359.94,157.06
2019-08-16 20:00,27,0.1,0,74,21.9,991.2,999,0,0,2,16,12359.94,173.7
2019-08-16 21:00,26.2,0.8,160,80,22.4,992.3,1000.2,0,0,2,16,12359.94,182.85
