date,temp,wind_speed,wind_direction,humidity,dew_temp,pressure,sea_pressure,sunshine,solar_radiation,applied_engi,medical,mir_dorm,natural_science,mechanical_engi,industry_engi,info_elec,science_culture
2019-12-01 0:00,6.8,0,0,60,-0.4,1018.2,1026.9,0,0,921.09,67.84,219.58,761.54,331.84,89.33,348.16,57.41
2019-12-01 1:00,6.6,1.1,70,63,0,1017.8,1026.5,0,0,901.63,71.04,221.12,728.83,295.74,88.34,333.06,79.58
2019-12-01 2:00,6.4,0,0,65,0.2,1018,1026.7,0,0,878.14,69.38,214.34,685.44,309.78,86.93,317.95,111.14
2019-12-01 3:00,6.2,0,0,64,-0.1,1017.6,1026.3,0,0,847.04,69.12,210.62,652.03,295.99,84.34,305.92,106.85
2019-12-01 4:00,5.8,0.7,230,67,0.1,1017.3,1026,0,0,852.35,68.1,197.31,638.02,290.59,75.5,298.75,117.15
2019-12-01 5:00,5.6,1,250,69,0.3,1017.2,1025.9,0,0,842.94,69.63,200.38,631.68,283.49,73.95,293.63,113.5
2019-12-01 6:00,5.3,0,0,70,0.2,1016.9,1025.7,0,0,844.22,68.48,204.29,626.88,283.51,73.25,286.98,106.18
2019-12-01 7:00,5,0.6,250,73,0.5,1016.7,1025.5,0,0,837.31,69.12,193.34,633.6,294.89,72.7,289.54,108.64
2019-12-01 8:00,4.7,0,0,76,0.8,1016.7,1025.5,0,0.03,832.64,71.81,198.98,646.59,312.55,68.96,296.19,107.65
2019-12-01 9:00,5.6,0.6,250,72,0.9,1016.4,1025.1,0,0.29,837.25,64.9,181.89,658.62,318.63,73.47,306.43,95.33
2019-12-01 10:00,6.8,0.5,270,67,1,1016.1,1024.8,0,0.42,864.83,60.29,162.11,674.5,309.94,73.58,314.11,65.98
2019-12-01 11:00,7.9,0,0,65,1.7,1015.2,1023.8,0,0.53,870.34,54.53,136.51,706.88,315.05,75.98,323.07,46.78
2019-12-01 12:00,8,0,0,72,3.2,1013.9,1022.5,0,0.44,873.09,56.96,164.54,723.33,347.94,74.99,330.5,65.47
2019-12-01 13:00,7.6,0,0,87,5.5,1013.1,1021.7,0,0.3,870.53,55.17,157.18,738.62,330.49,76.24,316.93,21.09
2019-12-01 14:00,7,0.8,160,88,5.1,1012.5,1021.2,0,0.19,889.79,48.38,107.52,749.31,350.01,82.06,326.66,0.32
2019-12-01 15:00,6.9,0.7,250,93,5.8,1011.9,1020.6,0,0.16,916.99,52.35,126.72,775.81,347.91,85.62,343.04,1.86
2019-12-01 16:00,6.7,0.6,230,94,5.7,1011.9,1020.6,0,0.1,916.35,57.86,148.35,773.89,327.86,91.55,358.14,31.17
2019-12-01 17:00,6.7,0.1,0,95,5.9,1011.3,1020,0,0.01,919.74,61.57,168.58,774.91,319.87,96.9,367.1,56
2019-12-01 18:00,6.5,0.3,0,96,5.9,1011.4,1020.1,0,0,940.54,66.69,189.5,776.77,331.13,95.7,362.24,64.96
2019-12-01 19:00,6.4,0.3,0,96,5.8,1011,1019.7,0,0,942.85,64.77,191.42,764.93,333.4,86.96,347.39,63.04
2019-12-01 20:00,6.4,0.7,270,96,5.8,1011.1,1019.8,0,0,937.02,64.9,211.52,776.38,296.86,84.7,347.14,54.21
2019-12-01 21:00,6.4,0.1,0,96,5.8,1011,1019.7,0,0,924.74,64.51,206.02,782.08,312.53,84.37,345.09,61.41
2019-12-01 22:00,6.3,0,0,96,5.7,1010.4,1019.1,0,0,931.97,64.64,210.56,766.08,320.59,81.76,351.49,62.72
2019-12-01 23:00,6.1,1.2,270,96,5.5,1010.5,1019.2,0,0,924.16,64.64,211.26,731.58,327.19,80.64,343.04,61.95
2019-12-02 0:00,5.9,1.4,250,96,5.3,1010.6,1019.3,0,0,899.07,66.43,199.42,701.18,298.07,79.07,324.86,48.1
2019-12-02 1:00,5.6,2.1,270,96,5,1010.7,1019.4,0,0,877.57,64,194.56,689.66,294.39,79.95,312.06,46.69
2019-12-02 2:00,4.5,1.3,340,92,3.3,1011.1,1019.8,0,0,847.74,65.02,209.28,662.85,286.06,77.33,305.15,50.4
2019-12-02 3:00,3.2,0.2,0,86,1,1011.5,1020.3,0,0,825.66,62.72,203.33,640.7,281.87,74,296.96,54.66
2019-12-02 4:00,2.7,0.5,270,88,0.9,1011.5,1020.3,0,0,811.9,66.05,199.3,634.5,267.69,73.81,292.61,57.15
2019-12-02 5:00,2.4,1,270,90,0.9,1011.7,1020.5,0,0,802.18,62.72,179.58,626.62,262.89,71.22,290.82,61.89
2019-12-02 6:00,2.4,1,290,87,0.4,1012,1020.8,0,0,795.46,67.07,197.31,613.12,250.18,69.49,290.82,60.86
2019-12-02 7:00,2.4,0.4,0,87,0.4,1012.4,1021.2,0,0,797.95,67.71,183.87,614.78,258.42,70.32,292.61,58.75
2019-12-02 8:00,2.2,0.3,0,87,0.2,1012.8,1021.6,0,0.04,788.67,67.71,190.78,620.86,250.93,68.7,303.1,53.47
2019-12-02 9:00,2.5,1.1,290,86,0.3,1013.6,1022.4,0.3,0.25,796.42,63.23,170.56,631.23,260.62,71.31,298.75,43.39
2019-12-02 10:00,4.1,1.5,290,73,-0.3,1014,1022.8,1,1.09,802.62,64,185.54,638.46,265.32,70.51,305.15,40.58
2019-12-02 11:00,5.3,2.5,250,60,-1.8,1013.8,1022.5,1,1.42,811.97,61.44,186.24,647.49,274.74,71.57,315.14,45.12
2019-12-02 12:00,6,2.6,270,51,-3.3,1013.5,1022.2,0.8,1.61,833.28,60.8,203.33,664.19,289.14,72.05,318.46,50.46
2019-12-02 13:00,6.4,3.5,250,38,-6.9,1013,1021.7,1,2.21,852.93,63.49,201.66,708.03,289.37,73.12,319.74,61.44
2019-12-02 14:00,7.1,3.2,250,38,-6.2,1012.9,1021.6,1,1.98,901.5,65.54,203.46,724.16,328,77.66,347.9,70.21
2019-12-02 15:00,6.2,4.3,270,40,-6.4,1013.3,1022,1,1.5,930.18,69.5,204.35,758.14,351.47,83.82,367.87,70.98
2019-12-02 16:00,5.1,3.4,250,50,-4.4,1013.9,1022.6,0.8,0.64,952.13,67.58,205.12,768.32,356.94,95.47,388.61,72.54
2019-12-02 17:00,3.5,2.5,250,55,-4.7,1014.6,1023.4,0.4,0.27,937.73,67.58,217.47,776,352.07,96.67,401.41,72.29
2019-12-02 18:00,2.5,1.4,270,65,-3.4,1015.5,1024.3,0,0,940.22,68.35,219.84,777.92,373.43,96.59,398.08,76.96
2019-12-02 19:00,1.7,1.6,250,70,-3.1,1016.4,1025.3,0,0,932.54,65.92,219.78,771.78,353.54,94.51,396.29,81.25
2019-12-02 20:00,0.8,2,250,66,-4.8,1017.1,1026,0,0,951.36,66.69,215.04,777.92,321.66,96.78,387.33,55.55
2019-12-02 21:00,0.1,1.3,270,65,-5.7,1017.5,1026.4,0,0,963.84,66.43,214.85,774.14,339.4,102.58,379.65,60.58
2019-12-02 22:00,-0.3,1.6,290,68,-5.4,1017.9,1026.8,0,0,970.88,66.3,232.13,765.18,336.87,108.1,385.28,59.71
2019-12-02 23:00,-1.4,0,0,71,-5.9,1017.8,1026.8,0,0,948.1,68.61,225.09,745.54,323.56,107.68,380.93,85.92
2019-12-03 0:00,-1.1,0.4,0,77,-4.6,1017.6,1026.6,0,0,911.17,65.92,225.92,736.26,307.38,107.31,363.78,73.82
2019-12-03 1:00,-0.6,0.5,270,76,-4.3,1017.4,1026.4,0,0,893.82,65.15,231.87,705.41,292.21,103.23,356.61,97.73
2019-12-03 2:00,-0.7,0.5,270,76,-4.4,1017.7,1026.7,0,0,876.93,68.1,233.28,681.79,284.77,98.02,346.88,112.35
2019-12-03 3:00,-1,0.6,110,73,-5.2,1018.2,1027.2,0,0,854.27,66.18,212.99,655.55,266.37,96.08,323.07,70.78
2019-12-03 4:00,-1.3,1,250,77,-4.8,1017.4,1026.4,0,0,836.67,67.2,213.76,646.46,259.26,92.91,312.06,62.85
2019-12-03 5:00,-1.6,1,250,79,-4.7,1017.3,1026.3,0,0,813.95,64.38,190.53,633.92,258.79,83.44,308.74,61.38
2019-12-03 6:00,-2.1,0.7,200,81,-4.9,1017.4,1026.4,0,0,816.77,67.58,191.3,621.76,257.88,79.68,302.34,55.74
2019-12-03 7:00,-2.3,1.3,250,85,-4.4,1017.7,1026.7,0,0,815.3,70.78,192.32,631.23,265.66,79.68,304.64,56.67
2019-12-03 8:00,-1.8,1.6,180,84,-4.1,1018.2,1027.2,0.1,0.03,947.9,92.29,187.9,788.74,346.17,116.48,449.02,94.46
2019-12-03 9:00,0.6,1.3,140,66,-5,1018.6,1027.5,1,0.6,1096.9,169.73,199.55,936.06,432.9,153.01,563.71,146.08
2019-12-03 10:00,1.5,1,140,66,-4.1,1018.8,1027.7,0.3,0.62,1235.01,275.71,170.62,1092.67,536.08,175.92,621.06,119.14
2019-12-03 11:00,4.9,2.1,110,51,-4.4,1018,1026.8,0.8,1.63,1314.43,244.86,154.88,1198.21,588.38,199.17,678.4,103.71
2019-12-03 12:00,5.6,1.9,140,53,-3.2,1017.3,1026.1,0.7,1.6,1320.58,180.35,159.3,1206.08,567.55,205.73,704.51,98.91
2019-12-03 13:00,5.3,3.3,160,63,-1.1,1016.8,1025.6,0.4,1.13,1271.04,138.5,120.26,1159.55,541.99,206.26,680.7,63.68
2019-12-03 14:00,5.6,1.9,160,66,-0.2,1016.5,1025.2,0.3,0.81,1285.18,121.34,114.56,1186.62,558.18,224.93,697.09,63.74
2019-12-03 15:00,5.5,1.5,230,70,0.4,1016.5,1025.2,0.3,0.6,1298.82,114.18,140.48,1201.86,598.37,230.46,702.72,73.76
2019-12-03 16:00,5.6,0.9,200,71,0.7,1016.7,1025.4,0,0.15,1309.7,146.69,178.62,1221.06,606.13,229.52,705.28,118.91
2019-12-03 17:00,5.5,1.1,230,74,1.2,1017,1025.8,0,0.03,1290.37,157.7,208.64,1236.54,587.45,214.93,710.14,141.57
2019-12-03 18:00,4.1,1.6,270,86,1.9,1017.6,1026.4,0,0,1185.15,158.08,219.26,1134.27,531.56,176.99,619.26,122.78
2019-12-03 19:00,4,0.4,0,87,2,1017.9,1026.7,0,0,1051.07,62.72,230.85,955.33,446.12,130.7,491.52,92.99
2019-12-03 20:00,3.8,0,0,87,1.8,1018,1026.8,0,0,1018.56,58.37,225.28,953.79,424,135.71,475.39,80.8
2019-12-03 21:00,3.7,0,0,87,1.7,1018,1026.8,0,0,1057.28,59.01,230.27,957.89,411.53,134.94,465.66,81.06
2019-12-03 22:00,3.2,1.2,140,88,1.3,1017.9,1026.7,0,0,1050.18,59.65,246.27,945.34,417.33,128.11,467.46,79.97
2019-12-03 23:00,2.4,0.5,320,92,1.2,1018.1,1027,0,0,1023.55,60.93,252.16,905.86,407.63,125.47,446.21,93.31
2019-12-04 0:00,1.7,0.7,250,94,0.8,1018.1,1027,0,0,991.23,59.52,257.34,870.72,364.94,126.18,399.36,71.87
2019-12-04 1:00,1.5,1,110,93,0.4,1018.2,1027.1,0,0,949.95,58.62,246.02,799.3,369.45,109.74,379.65,117.31
2019-12-04 2:00,3.3,1.6,160,78,-0.1,1018.3,1027.1,0,0,905.22,59.39,250.05,761.92,336.89,98.19,357.89,126.56
2019-12-04 3:00,3.7,1.1,270,78,0.2,1018.9,1027.7,0,0,884.35,58.62,232.26,737.34,318.71,84.37,341.5,77.79
2019-12-04 4:00,4,1.8,270,83,1.3,1019,1027.8,0,0,859.71,57.22,229.82,714.56,300.8,79.2,333.06,78.75
2019-12-04 5:00,3.8,1.4,270,84,1.3,1019.3,1028.1,0,0,845.31,59.52,216.38,699.14,286.47,78.27,318.46,74.21
2019-12-04 6:00,3.5,1,270,84,1,1019.6,1028.4,0,0,839.49,59.26,205.12,688.13,286.71,76.11,311.81,77.28
2019-12-04 7:00,3.1,0.5,270,86,0.9,1020.3,1029.1,0,0,840.58,65.79,204.93,689.15,286.07,79.68,307.97,76.74
2019-12-04 8:00,3,0,0,88,1.2,1020.7,1029.6,0,0.01,954.05,139.14,204.74,808.32,359.6,107.26,421.63,97.82
2019-12-04 9:00,3.8,0,0,87,1.8,1021.3,1030.1,0.5,0.37,1125.82,259.71,195.78,977.47,452.63,155.22,553.73,114.59
2019-12-04 10:00,5.7,1.6,270,52,-3.4,1021.5,1030.3,1,1.05,1243.71,295.3,206.27,1149.76,521.23,187.09,612.61,130.5
2019-12-04 11:00,7.3,1.7,250,37,-6.4,1021.3,1030,1,1.67,1317.06,252.8,176.26,1236.22,583.41,205.2,679.94,97.5
2019-12-04 12:00,8.3,3,270,36,-5.9,1020.9,1029.6,1,1.98,1316.35,194.69,152.9,1221.38,575.08,210.59,693.76,92.13
2019-12-04 13:00,9.3,1,270,35,-5.4,1020.4,1029,1,2.07,1297.28,159.49,169.41,1200.51,553.29,204.59,685.31,103.3
2019-12-04 14:00,10.3,3.2,270,31,-6.1,1019.8,1028.4,1,1.9,1309.57,145.02,171.58,1214.34,565.26,220.3,709.38,114.69
2019-12-04 15:00,10.3,2.2,270,32,-5.7,1019.6,1028.2,1,1.52,1333.25,146.18,203.84,1232.51,573.96,217.65,720.9,134.91
2019-12-04 16:00,9.1,2.6,250,35,-5.5,1020.1,1028.7,0.5,0.73,1332.35,147.97,221.31,1249.41,588.42,220.35,729.34,149.06
2019-12-04 17:00,8.3,2.3,250,41,-4.2,1020.2,1028.9,0.4,0.24,1320.96,157.06,229.38,1261.82,607.58,219.23,721.92,154.02
2019-12-04 18:00,6.8,0.9,200,48,-3.4,1020.5,1029.2,0,0,1283.97,153.73,226.05,1191.81,535.69,197.79,686.34,148.48
2019-12-04 19:00,7.1,2.5,250,53,-1.8,1021.1,1029.8,0,0,1066.82,75.9,232.38,956.1,461.84,134.18,464.38,111.3
2019-12-04 20:00,6.3,1.5,200,63,-0.2,1021.7,1030.5,0,0,1035.33,57.73,248.96,933.44,420.25,132.53,439.81,80.99
2019-12-04 21:00,5.5,1,180,71,0.6,1022,1030.8,0,0,1035.33,58.37,258.56,926.08,434.61,132.96,448.77,89.89
2019-12-04 22:00,4.7,0,0,74,0.4,1022.2,1031,0,0,1024,58.75,255.36,908.22,414.87,128.5,449.28,86.3
2019-12-04 23:00,3.8,1,320,79,0.4,1022.7,1031.5,0,0,999.04,58.24,260.1,881.09,411.94,120.3,434.94,80.77
2019-12-05 0:00,3.3,1.7,270,69,-1.8,1023.1,1032,0,0,958.08,58.11,270.34,831.81,373.84,103.74,378.62,73.12
2019-12-05 1:00,2.5,2.6,270,66,-3.2,1023.5,1032.4,0,0,932.03,58.62,270.78,782.08,360.41,97.6,368.38,58.94
2019-12-05 2:00,1.4,1.3,270,65,-4.4,1023.9,1032.8,0,0,908.35,58.11,256,730.82,346.22,90.91,354.05,76.99
2019-12-05 3:00,0.6,0.8,270,66,-5,1024.3,1033.3,0,0,867.97,57.98,239.3,700.99,317.17,84.3,334.34,72.22
2019-12-05 4:00,0.3,1.6,270,63,-5.9,1024.3,1033.3,0,0,848.38,57.6,230.66,669.31,298.97,81.82,315.65,65.54
2019-12-05 5:00,-0.6,1,270,62,-6.9,1024.6,1033.6,0,0,829.18,56.19,224,664.58,289.52,79.52,304.13,63.26
2019-12-05 6:00,-1.1,0.9,270,63,-7.2,1024.9,1033.9,0,0,814.08,57.22,220.42,650.37,287.61,78.13,301.57,60.99
2019-12-05 7:00,-1.9,1.9,250,61,-8.4,1026.1,1035.2,0,0,823.62,60.8,217.79,642.24,294.74,81.34,306.69,62.66
2019-12-05 8:00,-2.8,1.3,270,60,-9.4,1026.6,1035.7,0.3,0.05,828.29,141.31,226.62,685.5,322.53,82.83,319.49,67.58
2019-12-05 9:00,-0.2,1.7,290,45,-10.7,1027.7,1036.7,1,0.52,1084.8,235.9,215.87,943.17,440.25,154.24,548.61,93.57
2019-12-05 10:00,1,2.9,270,32,-13.8,1028.3,1037.3,1,1.16,1180.86,262.91,195.33,1105.09,543.94,179.58,600.06,68.8
2019-12-05 11:00,1.7,2.5,270,25,-16.2,1028.2,1037.2,1,1.66,1263.94,224.13,146.43,1172.61,582.91,210,641.54,56.1
2019-12-05 12:00,2.8,3.1,270,29,-13.5,1027.5,1036.4,1,1.98,1268.42,164.74,115.71,1162.62,582.48,214.14,654.08,52
2019-12-05 13:00,3.6,1.1,270,32,-11.5,1027.2,1036.1,1,2.06,1246.08,122.88,131.07,1164.22,549.36,209.01,648.7,50.85
2019-12-05 14:00,3.5,2.5,270,34,-10.9,1026.6,1035.5,1,1.87,1267.14,91.01,117.76,1214.4,554.01,216.8,672.51,51.87
2019-12-05 15:00,3.1,2.7,270,37,-10.2,1026.8,1035.7,1,1.47,1128.13,106.24,137.47,1059.97,480.23,174.98,557.82,19.9
2019-12-05 16:00,1.8,3.2,250,44,-9.1,1026.9,1035.9,0.9,0.79,1068.61,133.38,178.43,992.13,434.92,145.17,500.74,49.06
2019-12-05 17:00,0.2,4,250,49,-9.2,1027,1036,0.3,0.19,1084.99,139.14,204.67,1006.53,446.38,147.06,505.34,88.54
2019-12-05 18:00,-1.2,3.4,250,51,-10,1027.9,1037,0,0.01,1076.67,131.07,217.09,974.08,447.22,138.72,505.09,103.1
2019-12-05 19:00,-1.8,2.9,250,54,-9.8,1028.4,1037.5,0,0,1046.78,62.46,207.55,931.26,415.73,122.61,468.74,99.78
2019-12-05 20:00,-2,2.4,250,52,-10.5,1028.8,1037.9,0,0,1199.04,59.01,205.57,1114.75,497.19,175.9,620.54,69.25
2019-12-05 21:00,-3.1,2.4,270,55,-10.8,1028.9,1038,0,0,1224.06,60.42,208.13,1084.29,516.49,181.17,628.48,69.66
2019-12-05 22:00,-3.8,1.4,320,61,-10.2,1029.4,1038.6,0,0,1219.46,66.94,228.8,1055.36,522.92,181.18,622.59,70.82
2019-12-05 23:00,-4.7,1.7,320,65,-10.2,1030,1039.2,0,0,1196.1,70.53,230.85,1022.27,509.04,171.73,616.45,67.81
2019-12-06 0:00,-5.5,1.5,290,65,-11,1029.9,1039.1,0,0,1029.12,70.27,243.01,861.44,376.81,121.66,449.28,64.16
2019-12-06 1:00,-6.1,0.4,0,67,-11.2,1029.4,1038.7,0,0,947.39,70.02,255.49,759.68,333.01,100.58,366.08,51.2
2019-12-06 2:00,-6.5,0.6,290,67,-11.6,1029.4,1038.7,0,0,931.84,70.14,237.76,737.28,313.81,94.43,348.42,69.44
2019-12-06 3:00,-7,1.8,320,63,-12.8,1029.5,1038.8,0,0,891.58,68.86,244.99,714.18,301.97,87.25,334.08,52.38
2019-12-06 4:00,-7.7,0,0,58,-14.5,1030.2,1039.5,0,0,881.41,69.38,225.98,692.74,295.38,85.89,329.98,86.82
2019-12-06 5:00,-8.3,0,0,62,-14.3,1030.2,1039.5,0,0,854.02,71.3,213.06,681.79,302.02,82.59,324.1,102.37
2019-12-06 6:00,-9.1,0,0,66,-14.2,1029.6,1039,0,0,856.51,69.5,221.63,678.4,299.12,77.89,315.39,100.42
2019-12-06 7:00,-9.4,0.6,270,64,-14.9,1030.1,1039.5,0,0,857.47,74.5,209.79,689.34,295.09,80.96,324.35,97.34
2019-12-06 8:00,-9.2,0.1,0,67,-14.2,1030.1,1039.5,0.3,0.05,867.33,137.47,211.33,727.04,332.03,80.4,330.24,104.7
2019-12-06 9:00,-6.9,0.6,290,60,-13.3,1030.1,1039.4,1,0.53,1140.35,260.61,204.03,997.18,463.85,151.02,569.6,132.99
2019-12-06 10:00,-4.3,1.2,50,47,-13.9,1030.2,1039.4,1,1.18,1250.24,293.89,176.51,1134.91,526.99,177.84,630.53,102.3
2019-12-06 11:00,-3,0.9,20,39,-15,1029.9,1039.1,1,1.68,1334.34,251.01,158.72,1190.4,578.24,194.5,666.11,90.56
2019-12-06 12:00,-1.5,1.4,250,30,-16.8,1028.4,1037.5,1,2.05,1344.96,167.17,126.98,1205.44,565.09,197.86,700.42,81.92
2019-12-06 13:00,-0.2,2.2,250,24,-18.3,1027.7,1036.7,1,2.14,1314.05,158.98,125.95,1177.02,555.24,199.22,677.38,40.45
2019-12-06 14:00,1.2,1.8,290,25,-16.7,1026.5,1035.5,1,1.99,1333.38,139.9,436.22,1212.67,564.55,215.36,699.14,42.85
2019-12-06 15:00,1.5,1.4,320,25,-16.4,1025.8,1034.8,1,1.6,1342.53,147.71,361.15,1227.78,575.25,215.97,712.7,53.5
2019-12-06 16:00,1.1,1.5,290,25,-16.7,1025.4,1034.4,1,1.02,1339.84,144.9,330.05,1236.67,590.3,215.36,724.74,89.25
2019-12-06 17:00,-0.7,1.6,290,29,-16.5,1025.6,1034.6,0.5,0.29,1331.33,148.22,323.33,1229.95,586.07,205.28,724.48,113.79
2019-12-06 18:00,-1.9,1.6,270,36,-15,1025.2,1034.3,0,0.01,1275.14,150.02,319.81,1188.61,545.35,183.3,651.26,120.42
2019-12-06 19:00,-2.8,1.5,290,45,-13.1,1025.1,1034.2,0,0,1088.45,74.37,323.2,962.69,442.85,131.98,482.82,124.45
2019-12-06 20:00,-3.7,0,0,50,-12.6,1025.1,1034.2,0,0,1305.15,62.21,324.86,1175.49,533.37,189.46,652.8,112.74
2019-12-06 21:00,-4.4,0,0,53,-12.5,1025.3,1034.5,0,0,1289.54,61.18,330.94,1154.94,528.74,181.68,648.96,138.46
2019-12-06 22:00,-4.5,0,0,58,-11.5,1025.7,1034.9,0,0,1274.37,61.57,320,1119.3,527.77,180.54,640,138.53
2019-12-06 23:00,-4.8,0,0,61,-11.1,1025.4,1034.6,0,0,1235.52,61.82,329.09,1075.97,515.56,180.98,634.62,147.17
2019-12-07 0:00,-5.6,1.3,230,67,-10.7,1024.8,1034,0,0,1198.21,61.31,333.31,1018.05,473.58,172.77,598.53,90.66
2019-12-07 1:00,-6,0.4,0,67,-11.1,1024.6,1033.8,0,0,969.6,61.18,321.41,763.07,368.67,109.86,385.79,82.05
2019-12-07 2:00,-6.4,0,0,70,-10.9,1024.6,1033.8,0,0,938.75,61.31,313.86,751.62,371.47,105.3,362.24,95.58
2019-12-07 3:00,-7.1,0,0,68,-12,1024.6,1033.8,0,0,918.85,60.54,295.81,699.84,345.35,96.51,342.78,109.6
2019-12-07 4:00,-7,0,0,75,-10.6,1024.1,1033.3,0,0,903.87,60.93,279.36,686.21,331.6,87.81,343.81,137.86
2019-12-07 5:00,-7.2,0.4,0,75,-10.8,1023.7,1032.9,0,0,887.74,60.93,272.83,667.33,339.58,83.66,329.98,135.01
2019-12-07 6:00,-5.9,0,0,72,-10.1,1023.2,1032.4,0,0,885.5,60.93,269.31,671.36,336.2,81.5,326.91,128.7
2019-12-07 7:00,-6.2,0,0,72,-10.4,1022.8,1032,0,0,887.04,64,268.22,672.13,352.62,81.42,356.35,138.62
2019-12-07 8:00,-6,0,0,70,-10.5,1022.8,1032,0.3,0.05,1049.22,119.3,276.93,856.77,434.9,120.59,528.13,179.71
2019-12-07 9:00,-4.4,0.6,160,69,-9.2,1023,1032.1,0.4,0.28,1154.05,243.33,253.38,959.36,468.71,157.82,588.29,149.41
2019-12-07 10:00,-2.9,0.4,0,64,-8.7,1023,1032.1,0.1,0.58,1260.35,310.4,237.44,1142.91,560.53,183.68,625.92,105.92
2019-12-07 11:00,0.8,0,0,56,-6.9,1022.5,1031.5,0.9,1.39,1355.39,279.55,219.14,1239.3,607.43,205.89,692.74,79.68
2019-12-07 12:00,4.2,0,0,50,-5.3,1021.7,1030.5,1,1.91,1378.75,222.21,200.7,1263.49,616.66,204.43,697.09,56.9
2019-12-07 13:00,6.1,0.3,0,49,-3.8,1020.6,1029.4,0.7,1.7,1320.77,181.89,197.63,1219.84,587.52,197.31,662.02,50.66
2019-12-07 14:00,6.3,0,0,50,-3.3,1020.1,1028.8,0.1,0.82,1348.03,156.93,186.37,1250.82,587.77,205.89,688.9,53.02
2019-12-07 15:00,6,0.7,140,55,-2.3,1019.7,1028.5,0,0.44,1336.32,166.66,208.9,1278.27,588.38,209.44,684.8,80.35
2019-12-07 16:00,5.4,1.2,230,58,-2.2,1019.9,1028.7,0,0.12,1320.58,172.16,230.53,1250.37,563.6,214.77,681.98,135.01
2019-12-07 17:00,5,1,250,62,-1.6,1020.1,1028.9,0,0.05,1326.98,170.11,217.34,993.73,449.71,219.54,544.51,173.02
2019-12-07 18:00,4.6,0.7,180,65,-1.4,1020.3,1029.1,0,0,1172.61,165.38,304.96,1377.47,612.01,188.7,745.47,146.5
2019-12-07 19:00,3.8,0,0,71,-0.9,1020.5,1029.3,0,0,1121.15,72.32,291.14,1036.86,467.24,147.42,464.13,115.97
2019-12-07 20:00,2.7,1.2,230,74,-1.4,1020.7,1029.6,0,0,1238.14,60.93,274.88,1123.78,497.6,187.42,610.3,89.63
2019-12-07 21:00,1.6,0,0,79,-1.6,1020.9,1029.8,0,0,1237.12,60.67,281.79,1131.71,502.86,183.54,612.61,102.94
2019-12-07 22:00,0.7,0,0,82,-2,1021.4,1030.4,0,0,1208.19,62.59,293.44,1110.53,494.2,178.78,597.5,107.84
2019-12-07 23:00,0.1,0,0,85,-2.1,1021.5,1030.5,0,0,885.57,47.23,223.04,807.55,369.32,127.74,436.99,75.62
2019-12-08 0:00,0.1,0,0,85,-2.1,1021.6,1030.6,0,0,1274.5,77.44,394.56,1092.8,468.51,163.86,546.56,107.71
2019-12-08 1:00,-0.5,0,0,88,-2.2,1021.2,1030.2,0,0,854.21,58.11,293.7,720.45,299.96,100.27,323.07,91.52
2019-12-08 2:00,-0.9,0,0,89,-2.4,1021.3,1030.3,0,0,965.89,64.51,325.44,791.62,351.02,106.38,364.29,102.4
2019-12-08 3:00,-0.9,0,0,90,-2.3,1021.6,1030.6,0,0,876.29,61.31,293.18,729.15,308.27,95.86,316.16,102.11
2019-12-08 4:00,-0.7,0,0,89,-2.2,1021.3,1030.3,0,0,851.71,60.93,283.52,719.36,316.16,90.35,310.78,99.74
2019-12-08 5:00,-0.9,0,0,90,-2.3,1021.2,1030.2,0,0,838.14,61.31,282.43,715.26,308.74,85.65,310.78,108.22
2019-12-08 6:00,-1.8,0,0,91,-3,1020.8,1029.8,0,0,828.35,62.46,287.74,711.94,303.98,78.5,305.92,115.84
2019-12-08 7:00,-2.3,0,0,93,-3.2,1021.3,1030.3,0,0,827.01,62.08,280.32,713.47,306.34,78.3,304.38,146.14
2019-12-08 8:00,-2.6,0,0,94,-3.4,1022,1031.1,0,0.03,836.86,62.98,279.04,722.82,325.92,77.52,312.06,147.52
2019-12-08 9:00,-1.5,0,0,92,-2.6,1022.3,1031.3,0.7,0.43,826.37,62.21,261.38,736.64,318.06,79.71,318.46,136.35
2019-12-08 10:00,1.1,0,0,85,-1.1,1022.3,1031.2,1,1.24,869.89,106.37,265.15,774.66,326.9,81.09,325.63,157.57
2019-12-08 11:00,3.9,1.5,110,67,-1.6,1022.1,1030.9,1,1.76,880.51,69.25,214.98,799.49,326.82,96.34,351.49,115.3
2019-12-08 12:00,4.4,0,0,57,-3.3,1021.2,1030,1,1.93,854.53,54.02,200.96,809.02,361.67,100.64,346.88,81.18
2019-12-08 13:00,5.7,0,0,51,-3.6,1020.2,1029,1,1.99,859.71,53.76,209.22,798.85,351.94,95.04,330.75,43.49
2019-12-08 14:00,6.8,0,0,48,-3.4,1019.4,1028.1,1,1.84,881.02,63.49,247.23,825.22,334.83,94.62,351.23,86.43
2019-12-08 15:00,7.5,0,0,45,-3.6,1019.3,1028,1,1.45,907.01,64.9,247.94,861.82,346.11,98.99,386.82,110.11
2019-12-08 16:00,6.9,0.6,290,47,-3.6,1018.9,1027.6,1,0.95,913.22,66.05,259.39,847.74,367.14,101.62,394.5,114.78
2019-12-08 17:00,5.1,1.2,320,56,-2.9,1019.1,1027.9,0.5,0.27,913.28,63.1,258.56,859.84,366.62,100.32,403.97,117.89
2019-12-08 18:00,3.2,0.8,270,63,-3.1,1019.4,1028.2,0,0.01,922.3,62.59,273.79,842.88,361.43,100.51,391.42,125.22
