date,temp,wind_speed,wind_direction,humidity,dew_temp,pressure,sea_pressure,sunshine,solar_radiation,applied_engi,medical,mir_dorm,natural_science,mechanical_engi,industry_engi,info_elec,science_culture
2019-06-01 0:00,15.6,1.2,180,80,12.1,1004.3,1012.6,0,0,940.13,64.64,127.23,776.86,170.88,92.48,408.83,52.08
2019-06-01 1:00,15.1,1.5,160,83,12.2,1004.3,1012.6,0,0,901.28,66.05,139.2,738.14,149.25,91.06,381.44,41.33
2019-06-01 2:00,14.6,1.6,160,87,12.4,1003.9,1012.2,0,0,861.02,65.66,118.91,701.66,139.65,89.7,363.14,40.51
2019-06-01 3:00,14.3,1.6,160,89,12.5,1004.1,1012.4,0,0,838.69,64.38,106.69,672.32,132.1,82.5,340.74,39.6
2019-06-01 4:00,14,1.5,140,90,12.3,1003.9,1012.2,0,0,833.47,65.66,94.34,658.88,126.21,79.25,332.29,40.08
2019-06-01 5:00,13.5,0.5,140,90,11.8,1003.7,1012.1,0,0,826.34,65.41,85.76,650.18,121.98,79.01,324.61,37.54
2019-06-01 6:00,12.9,1,270,91,11.4,1003.4,1011.8,0.4,0.09,812.83,64.13,75.46,645.06,120.58,76.96,316.93,35.68
2019-06-01 7:00,14.3,0.8,270,89,12.5,1003.4,1011.7,0.9,0.55,801.12,66.18,76.61,656,114.3,75.87,320.13,31.33
2019-06-01 8:00,16.1,0.6,140,81,12.8,1003.3,1011.6,1,1.11,823.55,80.64,65.47,680.03,123.65,74.11,330.24,17.55
2019-06-01 9:00,17.9,0.8,160,71,12.5,1003.4,1011.6,1,1.75,868.7,94.46,60.16,723.58,146.56,83.02,358.53,10.38
2019-06-01 10:00,20.1,1.3,110,57,11.3,1003.4,1011.6,1,2.29,948.26,105.09,64,827.55,192.9,94.99,407.68,43.04
2019-06-01 11:00,21.6,1.1,270,54,11.8,1003.3,1011.4,1,2.6,1015.71,99.71,36.74,903.97,245.89,112.83,462.59,33.82
2019-06-01 12:00,22,1.3,320,53,11.9,1002.9,1011,1,2.88,1044.7,100.48,35.58,920.35,263.68,115.46,472.7,14.48
2019-06-01 13:00,23,2.1,110,54,13.1,1002.6,1010.6,0.9,2.56,1038.88,110.46,78.53,902.18,231.17,110.34,476.16,29.65
2019-06-01 14:00,23.3,1.7,160,52,12.8,1002.6,1010.6,0.1,1.9,1081.66,106.88,55.81,941.6,261.5,118.05,496.64,49.25
2019-06-01 15:00,24.3,0.7,250,49,12.8,1002,1010,0.7,2.33,1111.65,90.75,53.18,985.15,300.16,121.44,508.42,70.5
2019-06-01 16:00,24.4,0.5,230,49,12.9,1001.5,1009.5,0.3,1.64,1122.98,87.81,88.38,988.96,296.19,118.72,512.77,79.09
2019-06-01 17:00,24.4,1.5,270,50,13.2,1001.6,1009.6,0.5,1.39,1122.69,89.98,89.73,975.14,294.14,115.86,500.74,65.17
2019-06-01 18:00,23.8,1.3,270,53,13.6,1001.2,1009.2,0.3,0.71,1135.68,93.7,114.62,959.97,281.09,104.61,481.28,83.97
2019-06-01 19:00,22.9,1,250,57,13.9,1001.4,1009.4,1,0.63,1041.89,73.6,130.82,899.58,259.97,97.71,451.46,112.86
2019-06-01 20:00,21,0.8,270,65,14.1,1001.8,1009.9,0,0.07,986.18,103.17,128.32,873.15,184.7,94.46,434.43,71.71
2019-06-01 21:00,19.9,0.9,250,71,14.4,1002.2,1010.4,0,0,961.25,100.61,133.38,854.43,175.74,97.57,416.9,68.16
2019-06-01 22:00,19.1,0.7,250,75,14.5,1002.4,1010.5,0,0,949.63,72.83,128.45,825.25,192.51,92.85,401.66,65.76
2019-06-01 23:00,18.1,0.9,270,80,14.5,1002.1,1010.3,0,0,922.85,65.41,123.65,783.71,183.04,85.41,380.93,58.98
2019-06-02 0:00,17.8,2,180,79,14.1,1002.1,1010.3,0,0,889.47,65.66,121.47,731.14,138.11,77.7,359.81,48.08
2019-06-02 1:00,17,1.6,250,84,14.2,1001.7,1009.9,0,0,860.67,65.41,114.43,712.45,122.37,74.06,344.45,41.63
2019-06-02 2:00,16.7,0.6,250,84,13.9,1001.7,1009.9,0,0,839.84,65.28,119.87,695.81,116.48,71.58,330.5,40.66
2019-06-02 3:00,16.3,1.1,250,87,14.1,1001.1,1009.3,0,0,824.93,64.26,112.51,662.75,110.85,69.94,316.8,39.31
2019-06-02 4:00,15.4,0.8,230,90,13.7,1001.1,1009.4,0,0,820,64.77,104.06,652.13,106.88,68.62,310.66,37.6
2019-06-02 5:00,14.9,0,0,92,13.6,1001.5,1009.8,0,0,812.16,64.64,95.62,642.5,103.55,66.45,307.58,36.77
2019-06-02 6:00,14.6,1.2,230,93,13.4,1001.2,1009.5,0.1,0.06,791.94,62.98,76.29,633.76,98.94,63.39,298.75,32.58
2019-06-02 7:00,15.8,0.8,200,87,13.6,1001.3,1009.6,1,0.54,784.42,58.24,74.43,639.94,99.58,64.56,293.5,21.23
2019-06-02 8:00,17.8,0.3,0,76,13.5,1001.1,1009.3,1,1.17,787.87,56.83,62.27,654.75,99.97,65.14,308.1,6.43
2019-06-02 9:00,20.1,1.2,90,64,13,1001,1009.1,1,1.96,798.18,49.79,47.36,674.43,103.94,68.32,312.96,9.33
2019-06-02 10:00,22.5,0.8,70,56,13.2,1000.8,1008.8,1,2.59,814.82,49.15,43.26,708.29,108.67,68.3,323.46,19.94
2019-06-02 11:00,23.7,0.7,230,47,11.7,1000.6,1008.6,1,2.61,829.6,48.64,22.02,736.64,115.97,76.9,340.48,23.46
2019-06-02 12:00,25.1,1.9,290,43,11.6,999.9,1007.9,1,3.64,843.1,48.9,30.98,753.54,129.28,82.13,346.62,19.54
2019-06-02 13:00,27,1.2,270,37,11,999.4,1007.3,1,3.78,857.5,48.38,51.46,770.46,146.18,79.62,346.62,24.74
2019-06-02 14:00,27.5,2,250,31,8.8,998.9,1006.8,1,3.63,875.55,51.07,70.59,780.83,168.06,79.22,367.49,54.94
2019-06-02 15:00,28.1,3,250,37,12,998.4,1006.3,1,3.25,903.81,49.28,63.23,799.78,197.5,80.69,380.16,43.76
2019-06-02 16:00,28.1,1.7,200,38,12.4,997.8,1005.7,1,2.64,919.33,54.14,84.86,807.49,201.98,84.66,390.66,56
2019-06-02 17:00,28.4,0.8,270,36,11.8,997.6,1005.4,1,1.93,924.99,55.3,83.71,818.94,200.7,84.02,398.21,73.74
2019-06-02 18:00,27.1,2,320,36,10.7,997.3,1005.2,1,1.2,923.23,61.7,104.19,808.8,193.41,82.7,396.16,86.69
2019-06-02 19:00,25.2,0.5,270,43,11.7,997.6,1005.6,1,0.49,912.99,62.08,135.36,795.07,185.86,78.13,393.34,64.24
2019-06-02 20:00,23.3,1.1,270,48,11.6,998.3,1006.3,0,0.05,909.31,66.3,134.78,770.14,154.24,80.69,383.1,59.22
2019-06-02 21:00,21.7,0.6,270,49,10.5,999.2,1007.3,0,0,894.3,64.9,126.21,764.13,160,85.62,370.69,66.34
2019-06-02 22:00,21,0.9,340,41,7.2,999.8,1007.9,0,0,891.87,64.9,136,748.19,166.91,83.57,361.98,60.05
2019-06-02 23:00,19.9,1.1,270,45,7.6,1000,1008.1,0,0,879.65,65.41,139.39,727.04,164.61,82.75,358.66,58.64
2019-06-03 0:00,18.7,1.3,250,54,9.1,1000.2,1008.3,0,0,862.11,64.77,126.91,712.1,132.22,79.47,350.46,67.04
2019-06-03 1:00,17.5,0.6,250,58,9.1,1000.1,1008.3,0,0,842.72,64.9,124.93,690.94,126.34,77.5,341.89,73.74
2019-06-03 2:00,16.9,0.7,180,66,10.4,1000.1,1008.3,0,0,831.01,63.62,111.17,665.92,128.77,73.97,334.85,73.49
2019-06-03 3:00,16,0.6,250,68,10,999.9,1008.2,0,0,807.52,65.15,115.9,653.02,122.88,72.42,322.18,41.36
2019-06-03 4:00,15.2,1,250,70,9.7,1000,1008.3,0,0,795.46,63.36,103.87,649.47,112.77,70,311.17,39.98
2019-06-03 5:00,14.9,0,0,73,10,1000.4,1008.7,0,0,787.9,60.8,98.43,647.01,108.29,68.4,304.64,36.21
2019-06-03 6:00,14.6,0.9,230,76,10.4,1001,1009.3,0,0.07,772.54,61.82,85.7,650.98,103.04,63.3,304.38,33.95
2019-06-03 7:00,15.9,0.8,250,73,11,1001.2,1009.5,0.6,0.47,771.81,56.45,84.67,652.77,104.7,63.47,293.5,25.84
2019-06-03 8:00,18.7,0.3,0,65,11.9,1001.8,1009.9,1,1.16,768.51,53.25,63.42,667.52,105.98,62.69,306.43,8.96
2019-06-03 9:00,21.3,1.2,50,54,11.6,1001.8,1009.9,1,1.9,779.2,46.85,53.7,679.71,103.68,65.17,312.45,8.8
2019-06-03 10:00,23.3,1.1,160,42,9.6,1001.4,1009.4,1,2.59,800.9,45.95,47.1,686.46,111.36,67.54,319.62,13.26
2019-06-03 11:00,25.7,1.1,270,38,10.3,1001.2,1009.2,1,3.19,812.61,45.44,20.99,708.22,109.44,69.73,324.61,11.73
2019-06-03 12:00,27.5,1.1,250,38,11.9,1000.8,1008.7,1,3.54,839.17,45.7,11.01,724.67,120.32,71.94,341.63,3.02
2019-06-03 13:00,28.5,1.4,340,35,11.5,1000.9,1008.8,1,3.66,865.86,45.44,28.93,737.7,133.5,73.5,356.86,2.16
2019-06-03 14:00,29.6,1.5,270,34,12,1000.6,1008.4,1,3.54,897.18,46.46,44.54,762.46,162.94,80.69,383.62,2.37
2019-06-03 15:00,29.8,2.4,290,35,12.6,1000.1,1007.9,1,3.2,912.93,45.95,42.75,790.75,191.87,91.46,405.63,4.96
2019-06-03 16:00,30.6,0.7,50,32,12,999,1006.8,1,2.65,941.18,46.21,84.74,829.34,207.36,92.51,418.82,13.81
2019-06-03 17:00,30.6,1.5,20,30,11,998,1005.8,1,1.97,963.9,49.79,104.51,847.74,217.34,95.98,430.72,33.6
2019-06-03 18:00,30,1.6,160,33,11.9,997.9,1005.7,1,1.19,954.11,59.65,130.11,832.06,218.88,95.22,431.87,58
2019-06-03 19:00,28.8,1.3,160,38,13,997.9,1005.7,0.9,0.47,939.97,64.26,130.24,808.35,211.46,89.68,420.86,63.1
2019-06-03 20:00,26.8,1.1,230,47,14.5,998.9,1006.8,0,0.05,943.04,98.82,142.53,793.79,175.87,86.83,412.54,47.04
2019-06-03 21:00,25.1,0.4,0,52,14.5,999.8,1007.8,0,0,927.36,95.87,154.37,796.8,179.58,92.06,402.56,52.93
2019-06-03 22:00,24.3,1.8,140,54,14.3,1000.8,1008.8,0,0,903.14,66.05,158.34,784.32,175.1,91.46,391.55,53.01
2019-06-03 23:00,23.2,1.4,160,55,13.6,1001.3,1009.3,0,0,899.1,61.95,155.14,767.07,176.64,90.9,377.22,50.06
2019-06-04 0:00,22.5,1.9,140,48,10.9,1001.4,1009.4,0,0,870.5,60.93,136,742.43,141.06,86.32,369.41,47.25
2019-06-04 1:00,21.7,1.5,160,49,10.5,1001.5,1009.6,0,0,850.62,61.18,135.74,716,129.28,82.98,358.66,44.64
2019-06-04 2:00,20.5,1.5,230,59,12.2,1001.9,1010,0,0,833.86,60.54,133.82,711.68,125.7,77.49,339.2,42.21
2019-06-04 3:00,19.6,0.8,250,65,12.8,1001.7,1009.8,0,0,808.77,61.18,115.2,699.17,116.74,75.07,330.5,40.58
2019-06-04 4:00,18.2,0.8,250,70,12.6,1002.1,1010.3,0,0,802.37,60.16,98.18,664.93,108.67,73.62,324.61,37.22
2019-06-04 5:00,17.8,0.3,0,69,12,1002.1,1010.3,0,0,790.69,60.29,94.91,655.78,104.32,71.26,311.04,35.62
2019-06-04 6:00,17.5,0.9,250,73,12.5,1002.3,1010.5,0,0.05,769.95,60.16,77.63,647.2,101.38,65.65,301.7,31.66
2019-06-04 7:00,18.6,2,270,72,13.4,1003.4,1011.6,0.5,0.44,766.88,58.11,76.22,652.32,102.27,66.27,307.84,22.03
2019-06-04 8:00,21.4,0.9,50,61,13.5,1002.9,1011,1,1.24,799.97,84.35,72.64,682.53,110.21,68.26,322.3,7.7
2019-06-04 9:00,23.1,1.2,140,50,12.1,1002.3,1010.3,1,1.73,854.02,103.3,66.75,729.5,146.56,78.83,337.02,9.18
2019-06-04 10:00,25.6,1.4,50,44,12.4,1001.5,1009.5,1,2.66,980.06,112.64,57.09,855.62,215.81,90.93,405.89,13.68
2019-06-04 11:00,27.6,1.4,110,39,12.3,1001.2,1009.1,1,3.22,1094.27,101.12,33.02,940.96,271.62,116.48,481.41,7.58
2019-06-04 12:00,28.8,1.4,270,37,12.6,1001.1,1009,1,3.56,1126.72,105.09,40.19,969.82,287.23,126.86,515.2,3.52
2019-06-04 13:00,29.8,1.5,320,39,14.3,1000.6,1008.4,1,3.6,1116.13,98.82,73.73,970.43,257.66,125.73,532.99,7.86
2019-06-04 14:00,30.9,1.8,270,36,14,1000.1,1007.9,1,3.45,1173.06,94.34,63.49,1032.7,322.43,133.6,564.1,36.51
2019-06-04 15:00,31.1,2.7,250,31,11.9,999.7,1007.5,1,3.18,1201.7,112.13,45.82,1059.71,329.86,131.71,585.09,44.78
2019-06-04 16:00,31.4,1.8,270,31,12.2,999.4,1007.2,1,2.66,1216.7,110.72,83.71,1077.28,340.22,132.1,595.33,53.57
2019-06-04 17:00,31.4,1.9,230,34,13.6,999,1006.8,1,2.02,1216.74,114.56,102.66,1070.94,340.86,123.07,584.45,74.58
2019-06-04 18:00,29.8,1.9,140,42,15.5,999.1,1006.9,1,1.24,1194.98,113.15,130.94,1043.2,323.84,116.38,568.83,101.23
2019-06-04 19:00,28,1.6,230,47,15.6,999.8,1007.7,0.9,0.51,1129.15,68.61,144.7,1001.47,308.22,106.91,528.77,109.73
2019-06-04 20:00,25.6,2.6,270,54,15.5,1000.5,1008.5,0,0.06,1089.89,67.46,164.22,975.71,228.48,104.94,515.97,54.43
2019-06-04 21:00,23.8,1.5,340,63,16.3,1001.1,1009.1,0,0,1079.55,64.77,171.26,953.41,244.86,107.58,494.08,62.54
2019-06-04 22:00,22.3,1.4,290,72,17,1002.2,1010.3,0,0,1058.18,64.64,169.6,920.1,256.26,99.68,481.28,63.07
2019-06-04 23:00,21.2,0.2,0,77,16.9,1002.7,1010.8,0,0,1028.83,64.9,178.11,872.1,256.9,93.07,460.42,56.22
2019-06-05 0:00,20.7,0.1,0,79,16.9,1003,1011.1,0,0,974.02,64,155.39,812.38,188.29,87.55,418.82,51.57
2019-06-05 1:00,20.5,1.4,160,79,16.7,1002.8,1010.9,0,0,929.25,62.85,157.31,771.23,162.94,82.02,399.62,50.21
2019-06-05 2:00,20.1,0.9,180,79,16.3,1002.3,1010.5,0,0,885.5,63.1,144.51,741.31,158.98,76.66,379.9,47.54
2019-06-05 3:00,19.2,1.4,250,85,16.6,1002.4,1010.5,0,0,853.47,63.23,133.25,705.31,161.02,72.64,351.74,43.95
2019-06-05 4:00,18.6,1.1,250,88,16.5,1002.6,1010.8,0,0,837.54,61.44,117.82,695.17,145.66,68.88,330.37,42.18
2019-06-05 5:00,18.3,1,360,92,16.9,1003,1011.2,0,0,822.56,61.7,103.36,675.78,137.6,66.08,324.22,39.87
2019-06-05 6:00,18.3,0.5,250,92,16.9,1003.5,1011.7,0,0.04,806.62,61.82,89.79,663.68,114.3,62.46,312.32,36.3
2019-06-05 7:00,18.9,0.2,0,89,17,1003.6,1011.7,0,0.24,805.31,60.54,85.5,674.98,115.97,64.72,315.65,27.3
2019-06-05 8:00,20.5,0.8,230,82,17.3,1004,1012.2,0.5,1.07,832.26,93.44,84.86,703.04,129.41,67.71,332.29,11.57
2019-06-05 9:00,22.3,1.1,270,73,17.2,1004.4,1012.5,1,1.73,904.99,130.3,86.78,749.73,160.77,85.73,382.34,14.9
2019-06-05 10:00,24.3,0.7,250,65,17.2,1004.4,1012.4,1,2.66,1125.18,124.03,72.45,892.74,233.22,138.05,571.9,45.9
2019-06-05 11:00,26.1,1,200,57,16.9,1004.6,1012.6,1,3.23,1339.39,118.78,48.38,991.78,312.19,185.31,713.47,68.54
2019-06-05 12:00,28.5,1.3,340,56,18.8,1004.5,1012.4,1,3.51,1376.58,118.53,53.25,1029.15,295.17,189.17,726.66,64.66
2019-06-05 13:00,29.4,0.8,340,51,18.2,1004.3,1012.2,1,3.63,1398.88,113.28,85.5,1035.42,272.64,193.66,742.66,65.12
2019-06-05 14:00,30.3,2.9,140,48,18,1004.2,1012.1,1,3.51,1435.36,100.86,87.55,1088.61,339.84,204.5,775.3,65.52
2019-06-05 15:00,30.6,2.4,160,47,17.9,1003.8,1011.7,1,3.2,1473.7,131.46,64.51,1135.42,382.08,196.88,792.96,68.74
2019-06-05 16:00,30.7,2.7,160,47,18,1003.6,1011.5,1,2.45,1496.9,152.83,99.84,1123.58,384.64,196.38,789.38,73.71
2019-06-05 17:00,30.1,2.5,140,49,18.2,1003.5,1011.4,1,1.93,1479.84,155.65,102.46,1094.66,373.25,194.06,654.85,91.3
2019-06-05 18:00,28.6,2.2,140,52,17.7,1003.2,1011.1,1,1.19,1330.43,145.02,143.17,1085.92,327.3,155.17,575.87,81.06
2019-06-05 19:00,26.9,2.8,140,52,16.2,1003.4,1011.3,0.9,0.49,1186.62,70.53,146.94,1018.18,312.32,108.88,526.59,68.3
2019-06-05 20:00,25.5,2.5,140,51,14.6,1003.8,1011.8,0,0.04,1138.46,68.1,157.63,986.08,242.18,110.18,523.39,78.02
2019-06-05 21:00,24.3,1.4,140,54,14.3,1004.4,1012.4,0,0,1138.21,66.3,177.09,964.32,269.7,117.7,498.18,94.46
2019-06-05 22:00,23.7,2,140,50,12.6,1004.3,1012.3,0,0,1101.92,67.58,182.91,929.12,261.89,115.09,471.3,95.2
2019-06-05 23:00,22.9,1.6,110,59,14.4,1004.3,1012.3,0,0,1065.54,68.35,178.94,880.51,249.98,112.8,451.33,94.4
2019-06-06 0:00,22.4,1.1,200,61,14.5,1004.5,1012.6,0,0,1016.45,67.46,162.56,832.42,180.48,106.51,426.88,53.66
2019-06-06 1:00,21.1,0.6,200,70,15.4,1004.5,1012.6,0,0,978.43,66.43,162.62,790.11,168.45,94.8,405.25,49.5
2019-06-06 2:00,20,1.1,250,74,15.2,1004.8,1013,0,0,936.96,66.3,160.13,736.8,159.87,89.68,384,45.46
2019-06-06 3:00,19.7,0.6,250,75,15.1,1004.7,1012.8,0,0,905.06,65.79,157.31,713.79,134.27,80.56,357.25,44.82
2019-06-06 4:00,19.5,1,250,77,15.3,1004.9,1013,0,0,885.09,64.13,141.06,696.1,120.58,77.2,343.04,43.25
2019-06-06 5:00,19.4,0.9,250,80,15.8,1005.2,1013.3,0,0,870.3,65.41,115.9,678.3,116.61,72.62,331.52,40.18
2019-06-06 6:00,19.3,0.9,250,83,16.3,1005.2,1013.3,0,0.06,850.69,64.64,101.5,674.14,117.12,66.27,328.83,38.66
2019-06-06 7:00,20.3,0.4,0,82,17.1,1004.9,1013.1,0.2,0.43,845.98,66.05,94.78,683.62,110.21,64.94,329.22,31.15
2019-06-06 8:00,20.9,0.3,0,81,17.5,1005,1013.1,0,0.41,875.52,84.35,86.14,703.65,129.66,71.02,344.96,13.82
2019-06-06 9:00,22.3,0.2,0,73,17.2,1004.5,1012.6,0,0.9,1125.06,106.37,90.62,763.42,184.32,141.47,380.03,57.49
2019-06-06 10:00,24,0.6,110,67,17.4,1004.3,1012.3,0,1.39,1307.52,117.38,82.88,907.65,246.02,167.17,446.34,73.82
2019-06-06 11:00,25.8,1,110,60,17.4,1004.1,1012.1,0.1,1.93,1400.96,114.3,38.14,999.84,321.15,186.59,525.82,67.23
2019-06-06 12:00,27.1,0.4,0,57,17.8,1003.8,1011.7,0.2,2.02,1415.78,110.46,47.36,1055.36,334.85,195.09,557.95,64.43
2019-06-06 13:00,27.4,0.6,320,58,18.3,1002.7,1010.6,0,1.27,1429.86,110.98,81.66,1094.24,304.9,193.71,578.18,64.45
2019-06-06 14:00,28,1.4,320,58,18.9,1001.5,1009.4,0.1,1.62,1490.56,102.27,81.41,1138.85,359.68,204.18,607.23,63.94
2019-06-06 15:00,27.5,0.9,320,62,19.5,1001.4,1009.3,0,0.81,1533.28,154.37,58.88,1183.33,380.03,206.83,649.86,66.98
2019-06-06 16:00,26.3,1,270,67,19.6,1000.5,1008.4,0,0.39,1531.94,156.16,112.13,1184.26,388.74,206.08,657.15,74.66
2019-06-06 17:00,25.5,3.1,270,70,19.6,999.1,1007.1,0,0.14,1524.22,140.42,113.02,1166.24,385.28,200.1,663.94,87.07
2019-06-06 18:00,25,2.1,70,66,18.1,998.3,1006.3,0,0.01,1353.79,119.04,152.06,1107.58,359.17,150.24,603.26,87.95
2019-06-06 19:00,21,3.6,250,86,18.5,997.9,1006,0,0,1198.56,80.26,160.58,1040.22,326.02,101.55,537.34,84.16
2019-06-06 20:00,20.1,0.9,200,91,18.5,998.7,1006.8,0,0,1150.34,77.18,171.33,1014.94,238.34,99.12,510.34,75.66
2019-06-06 21:00,18.5,2.6,70,89,16.6,999.1,1007.2,0,0,1120.77,105.98,177.98,991.39,242.56,97.5,482.43,77.63
2019-06-06 22:00,17.8,3.2,340,88,15.7,998.5,1006.7,0,0,1106.21,106.62,187.07,972.64,246.78,91.62,464.77,76.58
2019-06-06 23:00,17.1,3.2,360,91,15.6,997.2,1005.4,0,0,1066.24,72.32,173.89,913.47,236.8,87.94,441.47,72.88
2019-06-07 0:00,16.9,5,50,94,15.9,995.7,1003.9,0,0,1013.06,71.68,152.83,845.15,174.98,80.62,418.56,52.14
2019-06-07 1:00,16.7,4.4,70,96,16,994.4,1002.6,0,0,958.46,69.89,145.66,787.49,176,76.75,405.76,48.18
2019-06-07 2:00,16.6,4.7,70,93,15.4,993.6,1001.8,0,0,913.15,69.89,159.87,746.66,167.81,73.98,385.54,44.8
2019-06-07 3:00,17.2,4.1,50,91,15.7,992.8,1000.9,0,0,894.94,71.04,148.74,719.81,161.79,73.81,360.19,44.03
2019-06-07 4:00,17.8,3.2,50,91,16.3,992,1000.1,0,0,891.1,71.3,143.55,703.58,146.82,69.95,346.11,41.02
2019-06-07 5:00,17.4,2,70,96,16.7,991.3,999.4,0,0,874.69,71.3,129.92,697.25,133.12,67.57,342.14,39.3
2019-06-07 6:00,17.8,1.2,160,97,17.3,991.3,999.4,0,0,858.78,70.4,115.39,683.33,127.36,62.46,333.95,35.2
2019-06-07 7:00,17.7,1.5,290,97,17.2,991.8,999.9,0,0.01,850.02,66.94,105.92,687.04,125.7,62.78,327.55,21.01
2019-06-07 8:00,18.1,0.5,320,97,17.6,991.5,999.6,0,0.16,861.6,69.38,108.61,698.34,128.64,64.06,343.81,21.52
2019-06-07 9:00,18.4,0.9,340,97,17.9,991.6,999.7,0,0.23,871.3,62.59,105.86,712.93,124.67,66.46,354.56,32.21
2019-06-07 10:00,18.7,1.2,360,97,18.2,991.8,999.9,0,0.43,898.53,60.54,108.93,740.19,130.05,69.52,360.58,79.42
2019-06-07 11:00,18.9,2.3,360,94,17.9,992.2,1000.3,0,0.56,950.46,54.27,71.87,809.63,170.37,75.06,389.5,58.67
2019-06-07 12:00,19,1,320,94,18,992.7,1000.8,0,0.59,999.97,54.66,93.12,861.02,190.72,78.75,400.38,96.08
2019-06-07 13:00,19,1.6,320,96,18.3,993.2,1001.3,0,0.56,1023.46,63.1,139.84,871.3,204.67,80.56,417.54,91.95
2019-06-07 14:00,19.1,1.5,290,96,18.4,993.5,1001.6,0,0.64,1072.64,58.88,141.38,924.7,240.26,89.86,450.56,55.78
2019-06-07 15:00,19.1,1.5,290,96,18.4,993.9,1002,0,0.58,1103.74,66.94,138.82,976.74,257.54,94.35,479.36,66.19
2019-06-07 16:00,19.6,1.3,290,96,18.9,994.5,1002.5,0,1,1119.71,70.66,163.97,985.86,263.04,102.91,480.13,81.25
2019-06-07 17:00,19.8,1.3,290,95,18.9,995.2,1003.2,0,0.6,1115.2,71.81,161.41,989.95,258.69,103.36,473.6,96.96
2019-06-07 18:00,20.5,0.4,0,93,19.3,995.6,1003.7,0,0.62,1106.66,73.09,164.93,979.65,247.81,93.44,463.1,159.44
2019-06-07 19:00,20.4,0.6,290,92,19,996.1,1004.2,0,0.27,1076.42,69.76,163.84,949.7,244.35,88.19,448.9,134.78
2019-06-07 20:00,19.9,0,0,95,19,996.8,1004.9,0,0.05,1031.9,68.74,161.09,928.19,197.38,89.22,435.46,74.91
2019-06-07 21:00,19.9,0,0,96,19.2,997.8,1005.9,0,0,1026.53,69.12,172.29,886.4,219.65,90.8,434.69,77.74
2019-06-07 22:00,19.6,1,270,95,18.7,998.7,1006.8,0,0,1015.17,68.48,171.78,858.85,221.7,93.09,430.46,75.89
2019-06-07 23:00,19.3,0.8,320,94,18.3,999.1,1007.2,0,0,998.3,66.56,170.88,815.01,209.79,92.5,415.74,78.46
2019-06-08 0:00,18.8,0.4,0,95,17.9,999.9,1008,0,0,971.01,67.71,145.54,778.4,163.46,86.66,392.06,52.24
2019-06-08 1:00,18,1.2,230,96,17.3,1000,1008.2,0,0,952.93,66.3,147.78,735.14,157.95,83.07,377.34,66.29
2019-06-08 2:00,17.4,0.9,270,96,16.7,1000.2,1008.4,0,0,914.5,66.94,163.46,716.99,153.86,78.11,362.62,50.88
2019-06-08 3:00,17.1,0.6,320,97,16.6,1000.3,1008.5,0,0,893.76,65.79,136.96,706.66,152.06,77.09,349.06,44.67
2019-06-08 4:00,16.5,1,270,97,16,1000.4,1008.6,0,0,889.57,66.05,116.61,693.57,144.77,74.45,340.22,40.98
2019-06-08 5:00,16.2,0.1,0,97,15.7,1000.9,1009.2,0,0,877.66,66.18,106.24,685.41,142.59,70.85,332.54,39.62
2019-06-08 6:00,16.3,0.6,270,97,15.8,1001.4,1009.7,0,0.08,859.74,65.54,97.66,675.07,129.66,68.51,324.35,39.84
2019-06-08 7:00,17.3,0.6,270,97,16.8,1001.8,1010,0,0.39,848,67.84,91.84,679.42,130.18,66.94,322.82,37.73
2019-06-08 8:00,18,1,20,97,17.5,1001.9,1010.1,0,0.41,859.84,82.69,87.36,701.76,134.4,68.94,340.86,36.16
2019-06-08 9:00,18.9,0.8,140,90,17.2,1002,1010.1,0,0.92,905.02,107.52,94.21,738.91,155.01,78.9,362.37,68.54
2019-06-08 10:00,20.6,0.7,200,83,17.6,1001.9,1010,0.5,1.82,1011.52,131.84,100.67,864.38,214.91,90.03,412.8,76.27
2019-06-08 11:00,22.3,1.2,160,74,17.4,1001.5,1009.5,1,3.24,1095.01,105.47,94.27,946.43,254.46,110.35,466.94,58.05
2019-06-08 12:00,24.5,1.7,50,64,17.2,1000.9,1008.8,1,3.44,1105.38,101.25,99.07,923.2,277.63,116.99,484.35,77.34
2019-06-08 13:00,25.6,1.3,70,53,15.3,1000.3,1008.3,1,3.34,1074.27,96.51,112,923.2,237.44,113.47,481.66,88.82
2019-06-08 14:00,26.6,0.9,360,53,16.2,999.7,1007.6,1,3.26,1089.25,88.7,116.99,939.1,254.85,115.14,505.86,95.57
2019-06-08 15:00,26.5,0.6,20,53,16.1,999.1,1007,0.7,2.2,1118.34,93.7,93.76,957.02,287.49,115.78,521.73,91.65
2019-06-08 16:00,26.7,1.6,320,53,16.3,998.9,1006.8,0.9,2.3,1163.94,94.85,101.12,957.76,290.18,116.85,517.25,84.4
2019-06-08 17:00,26.3,1.3,270,58,17.3,999.1,1007,0.3,1.15,1164.93,96.51,97.6,967.04,289.54,112.9,522.37,89.06
2019-06-08 18:00,25.7,1.1,230,60,17.3,998.8,1006.8,0.2,0.53,1108.48,93.31,114.05,946.94,278.53,107.36,496.64,70.7
2019-06-08 19:00,23.6,2.9,140,75,18.9,999.3,1007.3,0,0.32,1057.66,70.4,125.18,919.78,246.4,96.14,462.59,76.85
2019-06-08 20:00,22.1,1.8,140,80,18.4,999.7,1007.7,0,0.06,962.21,96.38,129.09,855.94,191.36,87.06,423.55,51.98
