Pd,Tin,RHin,Tout,RHout,Pa,Ws,Wd,SR,Td,RHd,NVR
0.02,24.1,54,17.0,82,1014.4,0.39,103,0.0062622,7.1,-28,1.2816
0.036000000000000004,24.1,54,17.0,81,1014.4,0.69,98,0.006505800000000001,7.1,-27,1.368
0.042,24.1,54,16.9,82,1014.5,0.0,36,0.006645600000000001,7.2,-28,1.4328
0.054000000000000006,24.1,54,16.7,82,1014.3,0.31,278,0.006666,7.4,-28,1.6344
0.053,24.1,54,16.4,83,1014.4,1.0,275,0.006612600000000001,7.7,-29,1.6344
0.04,24.1,54,16.3,84,1014.3,1.0,90,0.0065244,7.8,-30,1.4040000000000001
0.026000000000000002,24.1,54,16.7,81,1014.5,1.39,92,0.0065316,7.4,-27,1.2816
0.042,24.1,54,16.6,81,1014.2,1.31,92,0.0063018,7.5,-27,1.4472
0.057999999999999996,24.1,54,16.4,82,1014.2,0.39,274,0.005754,7.7,-28,1.8432
0.054000000000000006,24.1,54,16.1,83,1014.2,0.0,274,0.0053646,8.0,-29,1.7280000000000002
0.069,24.1,54,16.1,83,1014.4,0.0,81,0.0051719999999999995,8.0,-29,1.8432
0.05,24.1,54,16.1,84,1014.3,0.31,268,0.0050142,8.0,-30,1.6056
0.054000000000000006,24.0,54,16.1,84,1014.2,0.0,101,0.0048774,7.9,-30,1.6776
0.047,24.0,54,16.2,84,1014.4,0.11,101,0.0047868,7.8,-30,1.5552
0.045,24.0,54,16.5,84,1014.2,0.69,98,0.0049188,7.5,-30,1.5048
0.042,24.0,54,16.6,82,1014.3,0.0,91,0.0050208,7.4,-28,1.4616
0.028999999999999998,24.0,54,16.3,83,1014.1,1.11,78,0.005028,7.7,-29,1.3752
0.031,24.0,54,16.4,83,1014.3,0.61,85,0.0050718000000000004,7.6,-29,1.3248
0.054000000000000006,24.0,54,16.5,83,1014.0,0.0,66,0.005222999999999999,7.5,-29,1.9584
0.044000000000000004,24.0,54,16.3,83,1014.2,1.0,275,0.0053136,7.7,-29,1.584
0.053,24.0,54,16.1,84,1014.0,0.11,293,0.0054222,7.9,-30,1.6488
0.043,24.0,54,16.5,83,1014.0,1.31,98,0.0053784,7.5,-29,1.4976
0.05,24.0,54,16.6,82,1013.9,0.0,96,0.0053436,7.4,-28,1.6848
0.051,24.0,54,16.5,82,1013.9,0.61,116,0.0053856,7.5,-28,1.7064
0.049,24.0,54,16.3,82,1013.9,0.0,250,0.0054156000000000004,7.7,-28,1.62
0.069,24.0,54,16.0,83,1013.9,0.39,246,0.0052788,8.0,-29,1.9008
0.075,24.0,54,15.8,84,1013.9,0.0,321,0.0050838,8.2,-30,2.0088
0.065,24.0,54,15.9,84,1014.1,0.11,106,0.0049632,8.1,-30,1.8648
0.053,24.0,54,16.2,84,1014.1,0.81,92,0.004763399999999999,7.8,-30,1.692
0.051,24.0,54,16.0,84,1014.0,1.0,269,0.00432,8.0,-30,1.7352
0.055,24.0,54,15.8,84,1014.1,0.0,79,0.0039648,8.2,-30,1.6848
0.055,24.0,54,15.7,85,1014.0,0.0,106,0.0038058,8.3,-31,1.6632
0.055,24.0,54,15.6,85,1013.9,0.0,262,0.0037944000000000003,8.4,-31,1.7208
0.055,23.9,55,15.5,86,1014.1,1.5,274,0.0039588,8.4,-31,1.6632
0.049,23.8,55,15.4,86,1014.1,0.0,269,0.004197600000000001,8.4,-31,1.5984
0.045,23.8,55,15.4,86,1014.0,0.0,238,0.0044364,8.4,-31,1.5408
0.04,23.8,55,15.4,86,1014.0,0.0,164,0.0047118,8.4,-31,1.4112
0.057999999999999996,23.8,55,15.4,87,1014.0,0.0,245,0.004875,8.4,-32,1.7352
0.038,23.8,55,15.4,87,1013.9,0.0,207,0.0049308,8.4,-32,1.3968
0.048,23.8,55,15.4,87,1014.1,0.0,153,0.0049212,8.4,-32,1.5408
0.035,23.8,55,15.4,87,1013.9,0.11,80,0.004686600000000001,8.4,-32,1.5264
0.046,23.8,55,15.4,86,1013.9,0.0,234,0.004603800000000001,8.4,-31,1.5624
0.05,23.8,55,15.5,87,1013.8,0.31,65,0.0047472,8.3,-32,1.5768
0.057,23.8,55,15.8,86,1013.8,0.0,93,0.004875,8.0,-31,1.7064
0.059000000000000004,23.8,55,15.6,85,1013.8,1.11,270,0.0050393999999999994,8.2,-30,1.6632
0.067,23.8,55,15.5,86,1013.8,0.0,274,0.0051276,8.3,-31,1.8288
0.053,23.8,55,15.4,87,1013.7,0.11,263,0.0052716,8.4,-32,1.656
0.057999999999999996,23.8,55,15.4,87,1013.9,0.61,105,0.0054876000000000005,8.4,-32,1.7280000000000002
0.07200000000000001,23.7,55,15.7,87,1013.5,0.81,95,0.0060096,8.0,-32,1.9368
0.043,23.7,55,15.7,84,1013.7,1.0,96,0.0063528,8.0,-29,1.476
0.062,23.7,55,15.9,85,1013.7,0.0,85,0.006534000000000001,7.8,-30,1.8072
0.053,23.7,55,15.8,86,1013.5,0.0,61,0.006504,7.9,-31,1.6704
0.024,23.7,55,15.8,86,1013.5,0.11,265,0.006381,7.9,-31,1.1448
0.037000000000000005,23.7,55,15.7,87,1013.5,0.0,259,0.0062904,8.0,-32,1.3608
0.037000000000000005,23.7,55,15.6,87,1013.6,0.0,206,0.0062856000000000006,8.1,-32,1.3968
0.037000000000000005,23.7,55,15.6,88,1013.5,0.0,205,0.0061722,8.1,-33,1.368
0.054000000000000006,23.7,55,15.6,87,1013.6,0.0,258,0.005877,8.1,-32,1.6488
0.044000000000000004,23.7,55,15.6,87,1013.4,0.0,253,0.0054318000000000005,8.1,-32,1.5264
0.043,23.7,56,15.7,88,1013.2,0.0,66,0.0050556,8.0,-32,1.4616
0.038,23.8,56,15.9,87,1013.5,0.69,101,0.004956,7.9,-31,1.3896
0.034,23.7,56,15.9,86,1013.5,0.0,83,0.0049284,7.8,-30,1.296
0.059000000000000004,23.7,56,15.9,87,1013.4,0.31,87,0.004393800000000001,7.8,-31,1.6704
0.033,23.7,56,16.2,85,1013.4,0.0,63,0.0038166,7.5,-29,1.296
0.03,23.7,56,16.0,86,1013.4,0.39,272,0.0037884,7.7,-30,1.26
0.043,23.7,56,15.7,87,1013.2,0.0,284,0.0036461999999999996,8.0,-31,1.4544
0.039,23.7,56,15.7,87,1013.3,0.0,88,0.0039336,8.0,-31,1.4184
0.042,23.7,56,15.7,88,1013.3,0.39,260,0.0049584,8.0,-32,1.4616
0.052000000000000005,23.7,56,15.6,87,1013.2,0.0,215,0.0053364,8.1,-31,1.5768
0.055999999999999994,23.6,56,15.6,88,1013.2,0.11,74,0.0052368,8.0,-32,1.7280000000000002
0.048,23.6,56,15.6,88,1013.2,0.0,52,0.0048492,8.0,-32,1.5624
0.043,23.6,56,15.7,87,1013.2,0.39,88,0.0052277999999999995,7.9,-31,1.4616
0.038,23.6,56,15.7,88,1013.1,0.0,74,0.0056868000000000005,7.9,-32,1.2528
0.045,23.6,56,15.6,87,1013.0,1.0,287,0.006215999999999999,8.0,-31,1.4616
0.047,23.6,56,15.5,88,1012.9,0.39,288,0.006615,8.1,-32,1.5912
0.049,23.6,56,15.5,88,1013.0,0.0,98,0.006986399999999999,8.1,-32,1.5192
0.047,23.6,56,15.5,88,1013.2,0.0,95,0.007288200000000001,8.1,-32,1.5624
0.059000000000000004,23.6,56,15.5,88,1013.1,0.0,94,0.0073626,8.1,-32,1.7352
0.052000000000000005,23.6,56,15.6,87,1012.9,0.61,274,0.007104600000000001,8.0,-31,1.6056
0.045,23.6,56,15.6,87,1013.0,0.11,105,0.0067242000000000005,8.0,-31,1.4472
0.086,23.6,56,15.7,87,1012.9,0.11,98,0.0065244,7.9,-31,2.0664
0.059000000000000004,23.6,56,16.0,86,1012.7,0.0,83,0.0064134,7.6,-30,1.7208
0.05,23.6,56,15.7,86,1012.8,0.31,270,0.006501600000000001,7.9,-30,1.6776
0.06,23.6,56,15.8,87,1012.9,0.0,113,0.0065316,7.8,-31,1.8144
0.048,23.6,56,15.8,86,1012.9,0.0,46,0.0064692,7.8,-30,1.5696
0.071,23.6,56,15.9,87,1012.9,1.11,93,0.006411,7.7,-31,1.9152
0.035,23.6,56,16.0,86,1012.9,0.0,194,0.0063042,7.6,-30,1.3464
0.049,23.6,56,16.1,84,1012.7,1.0,89,0.006,7.5,-28,1.5768
0.07400000000000001,23.5,56,16.3,84,1012.6,0.0,76,0.0058194,7.2,-28,1.9368
0.038,23.5,56,16.2,84,1012.7,0.81,94,0.0055662,7.3,-28,1.5048
0.049,23.5,56,16.0,85,1012.6,0.0,336,0.005220600000000001,7.5,-29,1.5984
0.062,23.5,56,15.9,86,1012.5,0.0,288,0.0050418,7.6,-30,1.8288
0.05,23.5,56,15.9,87,1012.8,0.0,276,0.0050466,7.6,-31,1.5552
0.042,23.5,56,16.0,87,1012.8,0.39,104,0.005202,7.5,-31,1.476
0.044000000000000004,23.5,56,16.1,86,1012.8,0.61,85,0.0053712,7.4,-30,1.5192
0.038,23.5,56,15.9,87,1012.7,0.0,72,0.005376,7.6,-31,1.4040000000000001
0.046,23.5,56,16.0,88,1012.7,0.0,72,0.005295,7.5,-32,1.4904
0.049,23.5,56,15.7,86,1012.6,0.11,79,0.0050022,7.8,-30,1.5696
0.048,23.5,57,15.9,88,1012.7,0.31,75,0.0051324,7.6,-31,1.5696
0.044000000000000004,23.5,57,16.0,87,1012.4,0.0,231,0.005202,7.5,-30,1.5119999999999998
0.054000000000000006,23.4,57,15.8,85,1012.6,0.0,280,0.0048978,7.6,-28,1.62
0.057999999999999996,23.5,57,15.7,86,1012.4,0.0,280,0.0042744,7.8,-29,1.7352
0.032,23.4,57,15.7,88,1012.5,0.0,275,0.0034391999999999995,7.7,-31,1.3319999999999999
0.037000000000000005,23.4,57,15.8,89,1012.7,0.81,91,0.0033251999999999995,7.6,-32,1.3752
0.043,23.4,57,16.1,88,1012.6,0.0,94,0.0035214,7.3,-31,1.4040000000000001
0.047,23.4,57,16.2,87,1012.4,0.39,85,0.0036149999999999997,7.2,-30,1.5048
0.053,23.4,57,16.0,86,1012.6,0.0,307,0.0037799999999999995,7.4,-29,1.584
0.049,23.4,57,15.8,87,1012.5,0.31,266,0.0038766,7.6,-30,1.584
0.057,23.4,57,15.7,88,1012.6,0.69,280,0.0038142,7.7,-31,1.7496
0.039,23.4,57,15.6,88,1012.6,0.31,268,0.0037374,7.8,-31,1.4112
0.038,23.4,57,15.5,88,1012.5,0.0,278,0.0036036,7.9,-31,1.3896
0.04,23.4,57,15.5,88,1012.5,0.0,266,0.0036264,7.9,-31,1.4472
0.036000000000000004,23.4,57,15.5,88,1012.4,0.0,260,0.003669,7.9,-31,1.3464
0.053,23.4,57,15.6,89,1012.5,0.11,76,0.0036804000000000003,7.8,-32,1.6416
0.048,23.5,57,15.6,88,1012.6,0.11,130,0.0034931999999999997,7.9,-31,1.548
0.055,23.5,57,15.6,88,1012.5,0.0,237,0.003351,7.9,-31,1.7208
0.044000000000000004,23.5,57,15.8,88,1012.4,0.61,95,0.0032909999999999997,7.7,-31,1.5048
0.035,23.5,57,15.8,88,1012.6,0.31,97,0.0031631999999999997,7.7,-31,1.368
0.039,23.5,57,15.8,88,1012.4,0.0,67,0.003081,7.7,-31,1.4616
0.057,23.5,57,15.7,88,1012.6,0.0,75,0.0030156,7.8,-31,1.7064
0.034,23.5,57,15.7,88,1012.5,0.0,73,0.0030726,7.8,-31,1.4256
0.027999999999999997,23.5,57,15.8,89,1012.6,0.39,110,0.0031776,7.7,-32,1.188
0.028999999999999998,23.5,57,15.8,88,1012.4,0.0,224,0.0033875999999999997,7.7,-31,1.2384
0.047,23.5,57,15.7,88,1012.6,0.0,343,0.0033594000000000002,7.8,-31,1.5119999999999998
0.047,23.6,57,15.7,88,1012.5,0.0,345,0.0033,7.9,-31,1.5696
0.039,23.6,57,15.7,88,1012.4,0.0,354,0.0032118000000000003,7.9,-31,1.3896
0.038,23.6,58,15.7,89,1012.4,0.0,353,0.00324,7.9,-31,1.4112
0.045,23.6,57,15.6,88,1012.3,0.0,355,0.0034332,8.0,-31,1.5119999999999998
0.043,23.6,58,15.7,89,1012.3,0.39,97,0.0034415999999999995,7.9,-31,1.4688
0.04,23.6,58,15.8,88,1012.3,0.0,85,0.0034194000000000004,7.8,-30,1.4256
0.032,23.6,58,15.7,88,1012.4,0.11,275,0.0034446,7.9,-30,1.2672
0.035,23.6,58,15.6,89,1012.3,0.11,213,0.0035922,8.0,-31,1.3464
0.034,23.6,58,15.5,89,1012.2,0.61,271,0.0037116,8.1,-31,1.3464
0.031,23.6,58,15.5,89,1012.2,0.0,275,0.003729,8.1,-31,1.2816
0.028999999999999998,23.7,58,15.5,89,1012.3,0.0,280,0.0038082,8.2,-31,1.26
0.031,23.7,58,15.7,88,1012.0,0.0,80,0.0039846,8.0,-30,1.26
0.035,23.7,58,15.7,88,1012.3,0.0,81,0.0041406,8.0,-30,1.3032
0.038,23.7,58,15.7,88,1012.2,0.0,81,0.004305600000000001,8.0,-30,1.3896
0.038,23.7,58,15.7,89,1012.4,0.0,81,0.004152,8.0,-31,1.3896
0.039,23.7,58,15.7,89,1012.1,0.0,81,0.003783,8.0,-31,1.4112
0.037000000000000005,23.7,58,15.6,88,1012.4,0.0,81,0.0033875999999999997,8.1,-30,1.3752
0.046,23.7,58,15.7,88,1012.5,0.0,81,0.003075,8.0,-30,1.5192
0.038,23.7,58,15.6,88,1012.3,0.0,80,0.0031404,8.1,-30,1.3824
0.028999999999999998,23.7,58,15.6,88,1012.3,0.0,267,0.0034020000000000005,8.1,-30,1.368
0.033,23.7,58,15.5,88,1012.2,0.0,275,0.0036438000000000004,8.2,-30,1.3248
0.039,23.7,58,15.5,89,1012.0,0.0,268,0.0037884,8.2,-31,1.3536
0.04,23.7,58,15.5,89,1012.3,0.0,255,0.0037799999999999995,8.2,-31,1.4328
0.036000000000000004,23.7,58,15.6,89,1012.1,0.31,266,0.0033396000000000003,8.1,-31,1.3752
0.036000000000000004,23.7,58,15.6,89,1012.2,0.0,259,0.0028506,8.1,-31,1.3319999999999999
0.032,23.7,58,15.6,89,1012.4,0.0,262,0.0025805999999999997,8.1,-31,1.3032
0.028999999999999998,23.8,58,15.6,89,1012.3,0.0,124,0.0027828,8.2,-31,1.2528
0.035,23.8,58,15.5,89,1012.2,0.0,124,0.0032658,8.3,-31,1.3536
0.027000000000000003,23.8,58,15.5,89,1012.1,0.0,124,0.0035381999999999996,8.3,-31,1.1952
0.027999999999999997,23.8,58,15.6,89,1012.1,0.11,256,0.0036036,8.2,-31,1.2456
0.037000000000000005,23.8,58,15.5,90,1012.1,0.69,274,0.0033222,8.3,-32,1.3608
0.033,23.8,58,15.4,89,1012.2,0.39,277,0.0033450000000000003,8.4,-31,1.2744
0.046,23.8,58,15.4,89,1012.1,0.0,278,0.0034758000000000002,8.4,-31,1.5192
0.044000000000000004,23.8,58,15.4,89,1012.3,0.11,262,0.003564,8.4,-31,1.4904
0.046,23.8,58,15.4,89,1012.0,0.0,318,0.003618,8.4,-31,1.5192
0.042,23.8,58,15.4,90,1012.2,0.0,95,0.0037032,8.4,-32,1.4904
0.034,23.8,58,15.4,90,1012.2,0.0,219,0.00372,8.4,-32,1.4544
0.043,23.8,58,15.5,90,1012.2,0.0,131,0.003675,8.3,-32,1.4904
0.035,23.8,58,15.6,90,1012.2,0.11,94,0.003561,8.2,-32,1.3608
0.028999999999999998,23.8,58,15.6,90,1012.3,0.31,269,0.0035214,8.2,-32,1.2168
0.036000000000000004,23.8,58,15.5,89,1012.0,0.0,263,0.0035525999999999995,8.3,-31,1.3464
0.043,23.8,58,15.5,90,1012.2,0.0,247,0.003399,8.3,-32,1.4688
0.042,23.8,58,15.5,90,1012.1,0.0,130,0.0032004,8.3,-32,1.4688
0.027000000000000003,23.8,58,15.5,90,1012.3,0.0,74,0.0029388,8.3,-32,1.2168
0.044000000000000004,23.8,58,15.5,89,1012.3,0.0,78,0.0029928,8.3,-31,1.4904
0.045,23.8,58,15.6,89,1012.3,0.39,76,0.003297,8.2,-31,1.4976
0.033,23.8,58,15.7,89,1012.2,0.11,74,0.0033905999999999997,8.1,-31,1.3032
0.022000000000000002,23.8,58,15.8,89,1012.2,0.81,64,0.0036149999999999997,8.0,-31,1.1232
0.038,23.8,58,15.9,89,1012.2,0.0,69,0.0037001999999999994,7.9,-31,1.3824
0.04,23.8,58,15.7,88,1012.2,0.39,272,0.0037998000000000003,8.1,-30,1.4616
0.045,23.8,58,15.6,89,1012.1,0.0,279,0.0037914000000000003,8.2,-31,1.5048
0.047,23.8,58,15.6,89,1012.2,0.0,345,0.0037428000000000006,8.2,-31,1.548
0.046,23.8,58,15.5,89,1012.2,0.31,102,0.0036659999999999996,8.3,-31,1.5119999999999998
0.043,23.8,58,15.5,90,1012.3,0.0,96,0.0037146,8.3,-32,1.4832
0.043,23.8,58,15.5,90,1012.3,0.69,278,0.0034361999999999995,8.3,-32,1.4832
0.039,23.9,58,15.4,90,1012.2,0.0,280,0.0031265999999999998,8.5,-32,1.3896
0.044000000000000004,23.8,58,15.5,90,1012.2,0.31,289,0.0029502,8.3,-32,1.5192
0.037000000000000005,23.8,58,15.5,91,1012.2,0.69,284,0.0029021999999999997,8.3,-33,1.3968
0.04,23.8,58,15.5,90,1012.1,0.0,304,0.003129,8.3,-32,1.3968
0.043,23.8,58,15.4,90,1012.0,1.11,269,0.0033336,8.4,-32,1.44
0.042,23.8,58,15.4,89,1012.1,0.0,117,0.0033738,8.4,-31,1.4832
0.052000000000000005,23.8,58,15.4,89,1012.1,0.11,276,0.0032771999999999996,8.4,-31,1.6272
0.039,23.8,58,15.4,90,1012.0,0.39,274,0.0032939999999999996,8.4,-32,1.4256
0.032,23.8,58,15.4,90,1012.1,0.11,265,0.003297,8.4,-32,1.3032
0.042,23.8,58,15.3,90,1012.1,0.0,263,0.003192,8.5,-32,1.476
0.049,23.8,58,15.4,90,1012.2,0.39,277,0.0030552,8.4,-32,1.5696
0.036000000000000004,23.8,58,15.4,90,1012.2,0.0,269,0.0028254,8.4,-32,1.3824
0.038,23.8,58,15.4,90,1012.3,0.0,268,0.0027486,8.4,-32,1.4256
0.039,23.8,58,15.3,90,1012.3,0.0,288,0.0027204,8.5,-32,1.4112
0.044000000000000004,23.8,58,15.3,90,1012.2,0.31,273,0.0027204,8.5,-32,1.4904
0.035,23.8,58,15.3,90,1012.3,0.0,244,0.0028026,8.5,-32,1.3752
0.051,23.8,58,15.3,90,1012.1,0.0,269,0.0029531999999999996,8.5,-32,1.6272
0.039,23.8,58,15.3,90,1012.1,0.0,267,0.0030666,8.5,-32,1.4328
0.040999999999999995,23.8,58,15.3,89,1011.8,0.0,175,0.0031776,8.5,-31,1.4616
0.028999999999999998,23.8,58,15.3,90,1012.1,0.0,177,0.0032514,8.5,-32,1.2528
0.027000000000000003,23.9,58,15.3,90,1012.1,0.0,253,0.0032316000000000003,8.6,-32,1.2096
0.03,23.8,58,15.3,90,1012.2,0.0,252,0.0031691999999999996,8.5,-32,1.2384
0.033,23.8,58,15.4,90,1012.2,0.0,83,0.003084,8.4,-32,1.296
0.035,23.8,58,15.4,90,1012.2,0.0,83,0.003075,8.4,-32,1.3464
0.027999999999999997,23.8,58,15.4,90,1012.2,0.0,260,0.0031721999999999996,8.4,-32,1.188
0.03,23.8,58,15.5,90,1012.2,0.0,260,0.0032711999999999997,8.3,-32,1.2456
0.028999999999999998,23.8,58,15.5,91,1012.2,0.0,99,0.0032741999999999997,8.3,-33,1.2168
0.025,23.8,58,15.5,91,1012.1,0.0,68,0.0032796,8.3,-33,1.1592
0.022000000000000002,23.9,58,15.5,90,1012.1,0.0,68,0.0033905999999999997,8.4,-32,1.1016
0.031,23.8,58,15.5,90,1012.2,0.0,288,0.0034590000000000003,8.3,-32,1.296
0.031,23.8,58,15.5,90,1011.8,0.0,288,0.0035159999999999996,8.3,-32,1.2528
0.027000000000000003,23.8,58,15.6,90,1012.1,0.0,288,0.0035268,8.2,-32,1.1952
0.031,23.8,58,15.5,90,1012.0,0.0,288,0.0035586,8.3,-32,1.2672
0.035,23.8,58,15.5,90,1011.9,0.0,284,0.0036234,8.3,-32,1.3392
0.032,23.8,58,15.5,89,1012.0,0.0,267,0.0036438000000000004,8.3,-31,1.2744
0.032,23.8,58,15.5,89,1012.3,0.0,266,0.0036659999999999996,8.3,-31,1.2744
0.032,23.8,58,15.5,89,1012.0,0.0,267,0.0038058,8.3,-31,1.3176
0.03,23.8,58,15.4,89,1012.0,0.0,267,0.003910800000000001,8.4,-31,1.2816
0.031,23.8,58,15.5,89,1012.0,0.0,267,0.004061400000000001,8.3,-31,1.3032
0.03,23.8,58,15.5,89,1012.1,0.0,267,0.004152,8.3,-31,1.2456
0.035,23.8,58,15.5,89,1011.9,0.0,266,0.0042174,8.3,-31,1.3248
0.033,23.8,58,15.5,89,1012.2,0.0,267,0.0042372,8.3,-31,1.3032
0.034,23.8,58,15.5,89,1012.0,0.0,266,0.004266,8.3,-31,1.3392
0.036000000000000004,23.8,58,15.4,89,1012.1,0.0,270,0.0043002,8.4,-31,1.3536
0.032,23.9,58,15.5,89,1012.0,0.0,275,0.0042798,8.4,-31,1.296
0.03,23.8,58,15.5,90,1011.8,0.0,275,0.0042683999999999995,8.3,-32,1.2312
0.028999999999999998,23.9,58,15.5,89,1012.1,0.0,275,0.0042683999999999995,8.4,-31,1.2384
0.033,23.8,58,15.4,89,1012.1,0.0,275,0.0042036,8.4,-31,1.3464
0.031,23.9,58,15.4,89,1011.9,0.0,278,0.004101,8.5,-31,1.2744
0.022000000000000002,23.9,58,15.4,89,1012.1,0.0,277,0.004044,8.5,-31,1.1232
0.031,23.9,58,15.4,89,1011.9,0.0,275,0.0040302,8.5,-31,1.2528
0.025,23.9,58,15.4,90,1011.8,0.0,275,0.0038735999999999996,8.5,-32,1.1376
0.028999999999999998,23.9,58,15.4,90,1012.0,0.0,276,0.0037344,8.5,-32,1.224
0.032,23.9,58,15.4,89,1012.2,0.0,276,0.0036378,8.5,-31,1.3248
0.03,23.9,58,15.5,90,1011.9,0.0,277,0.0035412,8.4,-32,1.2096
0.026000000000000002,23.9,58,15.5,90,1011.9,0.0,277,0.0034332,8.4,-32,1.1736
0.027000000000000003,23.9,58,15.5,90,1012.0,0.0,277,0.0031944000000000005,8.4,-32,1.1952
0.025,23.9,58,15.5,90,1012.1,0.0,277,0.0030186,8.4,-32,1.1520000000000001
0.027000000000000003,23.9,58,15.5,90,1012.0,0.0,277,0.0028596,8.4,-32,1.188
0.027999999999999997,23.9,58,15.6,90,1012.0,0.0,277,0.0027372,8.3,-32,1.2168
0.028999999999999998,23.9,58,15.7,91,1012.0,0.0,277,0.0026664,8.2,-33,1.2024
0.027999999999999997,23.9,58,15.7,91,1012.0,0.0,277,0.002652,8.2,-33,1.26
0.035,24.0,57,15.5,89,1012.0,0.0,277,0.002595,8.5,-32,1.3176
0.033,24.0,57,15.5,89,1012.1,0.39,275,0.0024785999999999996,8.5,-32,1.3176
0.026000000000000002,24.0,57,15.6,90,1012.0,0.11,293,0.0023904,8.4,-33,1.1736
0.027000000000000003,24.0,57,15.6,90,1011.9,0.0,278,0.0023478,8.4,-33,1.1664
0.024,24.0,57,15.7,90,1012.1,0.0,272,0.0023022,8.3,-33,1.1232
0.022000000000000002,24.0,57,15.7,90,1012.1,0.0,272,0.0022314,8.3,-33,1.0944
0.028999999999999998,24.0,57,15.6,89,1012.0,0.0,272,0.002172,8.4,-32,1.224
0.025,24.0,57,15.7,90,1012.0,0.0,272,0.0021432,8.3,-33,1.1520000000000001
0.021,24.0,57,15.6,89,1012.0,0.0,272,0.002109,8.4,-32,1.08
0.021,24.0,57,15.6,90,1011.9,0.0,272,0.0020526,8.4,-33,1.0872
0.022000000000000002,24.0,57,15.6,90,1012.0,0.0,272,0.002001,8.4,-33,1.0728
0.024,24.0,57,15.7,90,1012.0,0.0,270,0.0019218,8.3,-33,1.1159999999999999
0.023,24.0,57,15.6,90,1012.0,0.0,272,0.0018078,8.4,-33,1.0728
0.026000000000000002,24.0,57,15.6,90,1012.2,0.0,272,0.0016998,8.4,-33,1.1808
0.023,24.0,57,15.6,90,1012.1,0.11,288,0.0016686,8.4,-33,1.1159999999999999
0.024,24.0,57,15.6,90,1012.1,0.31,307,0.0016457999999999998,8.4,-33,1.1232
0.026000000000000002,24.0,57,15.5,90,1012.0,0.0,284,0.0015924000000000001,8.5,-33,1.1736
0.028999999999999998,24.0,57,15.6,90,1011.9,0.0,279,0.0015384,8.4,-33,1.224
0.027000000000000003,24.0,57,15.6,90,1011.9,0.0,274,0.0014898,8.4,-33,1.1664
0.027000000000000003,24.0,57,15.6,90,1012.0,0.0,274,0.0014304,8.4,-33,1.2384
0.027999999999999997,24.0,57,15.6,91,1012.1,0.11,288,0.0013505999999999998,8.4,-34,1.224
0.026000000000000002,24.0,57,15.6,91,1012.0,0.0,294,0.0012798,8.4,-34,1.1736
0.027999999999999997,24.0,57,15.6,90,1012.0,0.0,271,0.0012084,8.4,-33,1.1952
0.027999999999999997,24.0,57,15.6,90,1012.0,0.0,271,0.0011718,8.4,-33,1.2024
0.03,24.0,57,15.7,90,1012.0,0.0,275,0.0011346,8.3,-33,1.2528
0.027999999999999997,24.0,57,15.6,90,1011.9,0.0,286,0.0011346,8.4,-33,1.2168
0.032,24.0,57,15.6,90,1012.2,0.0,286,0.001149,8.4,-33,1.2744
0.031,24.0,57,15.6,90,1011.9,0.0,286,0.0011514000000000001,8.4,-33,1.2744
0.025,24.0,57,15.6,90,1012.1,0.31,274,0.0011514000000000001,8.4,-33,1.0944
0.024,24.0,57,15.5,90,1012.1,0.0,279,0.0011718,8.5,-33,1.1304
0.031,24.0,57,15.6,91,1012.0,0.31,268,0.001149,8.4,-34,1.2816
0.026000000000000002,24.0,57,15.5,91,1012.2,0.31,274,0.0011316,8.5,-34,1.188
0.03,24.0,57,15.5,91,1012.0,0.11,261,0.0010890000000000001,8.5,-34,1.26
0.021,24.0,57,15.5,91,1012.1,0.0,264,0.0010578,8.5,-34,1.1232
0.026000000000000002,24.0,57,15.5,91,1012.0,0.61,268,0.0010182000000000001,8.5,-34,1.1304
0.027000000000000003,24.0,57,15.5,91,1012.2,0.0,269,0.00099,8.5,-34,1.2528
0.03,24.0,57,15.5,91,1012.2,0.0,271,0.0009582000000000001,8.5,-34,1.1448
0.027999999999999997,24.0,57,15.5,91,1012.0,0.0,271,0.0007062,8.5,-34,1.2096
0.027000000000000003,24.0,57,15.5,91,1012.0,0.0,271,0.0007002000000000001,8.5,-34,1.2096
0.024,24.0,57,15.5,91,1012.3,0.11,265,0.0006906000000000001,8.5,-34,1.1376
0.023,24.0,57,15.5,91,1012.2,0.0,271,0.0006906000000000001,8.5,-34,1.1088
0.024,24.0,57,15.5,91,1012.0,0.0,271,0.0006582000000000001,8.5,-34,1.1159999999999999
0.027000000000000003,24.0,57,15.5,91,1012.0,0.0,292,0.0006263999999999999,8.5,-34,1.1232
0.027999999999999997,24.0,57,15.5,91,1012.0,0.31,258,0.0005946,8.5,-34,1.1664
0.026000000000000002,24.0,57,15.5,91,1012.0,0.0,275,0.0005658,8.5,-34,1.1664
0.027000000000000003,24.0,57,15.5,91,1012.3,0.0,274,0.0005436,8.5,-34,1.1952
0.026000000000000002,24.0,57,15.5,91,1012.1,0.0,271,0.00054,8.5,-34,1.1592
0.023,24.0,57,15.5,90,1012.1,0.0,272,0.000537,8.5,-33,1.1088
0.023,24.0,57,15.4,91,1012.1,0.0,267,0.0005274,8.6,-34,1.1520000000000001
0.032,24.0,57,15.4,91,1012.0,0.0,266,0.0005082,8.6,-34,1.2816
0.025,24.0,57,15.4,91,1012.1,0.0,271,0.00046980000000000004,8.6,-34,1.1520000000000001
